person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,male,High School,74247.0,0,RENT,3600.0,PERSONAL,6.91,0.05,3,489,Yes,0
38,male,Associate,90912.0,12,MORTGAGE,9100.0,VENTURE,6.03,0.1,13,652,No,0
23,male,Associate,73240.0,3,RENT,5000.0,EDUCATION,13.49,0.07,2,622,Yes,0
28,female,Bachelor,47730.0,9,RENT,3000.0,EDUCATION,7.9,0.06,7,654,No,0
23,female,Master,72972.0,0,RENT,15000.0,DEBTCONSOLIDATION,10.65,0.21,3,665,Yes,0
24,female,High School,57439.0,2,RENT,7000.0,VENTURE,6.62,0.12,3,570,Yes,0
28,female,Associate,67940.0,6,MORTGAGE,4800.0,VENTURE,14.61,0.07,6,592,Yes,0
31,female,Bachelor,61448.0,9,RENT,6000.0,PERSONAL,15.62,0.1,6,536,Yes,0
24,male,High School,93116.0,1,MORTGAGE,12253.0,MEDICAL,7.65,0.13,4,665,No,0
32,female,Bachelor,54911.0,9,MORTGAGE,14000.0,VENTURE,12.69,0.25,9,704,No,0
24,male,Bachelor,61127.0,0,RENT,9600.0,HOMEIMPROVEMENT,7.51,0.16,3,702,No,0
24,female,High School,35765.0,3,MORTGAGE,2325.0,EDUCATION,10.99,0.06,4,605,Yes,0
24,female,Bachelor,57356.0,3,RENT,24000.0,PERSONAL,17.8,0.42,2,672,No,1
26,male,High School,37761.0,4,RENT,4200.0,EDUCATION,11.63,0.11,5,566,Yes,0
23,female,High School,48998.0,1,RENT,2000.0,DEBTCONSOLIDATION,11.71,0.04,4,618,No,0
37,female,High School,73020.0,15,RENT,6400.0,PERSONAL,9.64,0.09,12,679,Yes,0
37,female,High School,30919.0,14,OWN,5000.0,VENTURE,9.91,0.16,11,581,Yes,0
26,male,High School,38271.0,4,RENT,4000.0,DEBTCONSOLIDATION,9.99,0.1,3,595,No,0
23,male,Bachelor,34363.0,3,RENT,5000.0,MEDICAL,11.78,0.15,4,694,No,0
27,female,High School,74665.0,2,MORTGAGE,5700.0,HOMEIMPROVEMENT,11.12,0.08,6,568,Yes,0
22,male,Bachelor,49289.0,0,MORTGAGE,5000.0,MEDICAL,7.68,0.1,4,681,No,0
30,female,Associate,96813.0,11,MORTGAGE,6000.0,VENTURE,14.17,0.06,6,654,Yes,0
24,male,Bachelor,106083.0,5,OWN,7000.0,VENTURE,8.88,0.07,3,502,Yes,0
23,male,Associate,142058.0,4,MORTGAGE,15000.0,PERSONAL,6.03,0.11,4,610,Yes,0
27,male,Bachelor,139080.0,5,MORTGAGE,6300.0,EDUCATION,6.76,0.05,10,659,No,0
44,male,High School,119683.0,21,MORTGAGE,10000.0,EDUCATION,12.68,0.08,11,695,No,0
23,female,Associate,29436.0,0,RENT,1500.0,EDUCATION,11.99,0.05,3,614,No,0
23,male,Bachelor,51399.0,0,MORTGAGE,8000.0,VENTURE,5.42,0.16,3,569,Yes,0
33,male,Bachelor,103193.0,11,RENT,25000.0,HOMEIMPROVEMENT,12.39,0.24,10,719,Yes,0
25,female,Bachelor,73172.0,2,RENT,7000.0,DEBTCONSOLIDATION,9.25,0.1,4,582,Yes,0
23,male,High School,62254.0,4,MORTGAGE,15000.0,EDUCATION,13.16,0.24,4,608,No,0
23,male,Master,44495.0,0,RENT,1413.0,PERSONAL,14.25,0.03,3,620,Yes,0
25,male,Associate,54736.0,1,RENT,11100.0,PERSONAL,13.11,0.2,2,647,Yes,0
27,female,Associate,86469.0,4,MORTGAGE,9000.0,VENTURE,6.54,0.1,6,600,Yes,0
24,male,High School,72881.0,3,RENT,9000.0,VENTURE,11.5,0.12,4,645,No,0
24,female,Bachelor,78921.0,0,OWN,12000.0,VENTURE,6.17,0.15,4,510,Yes,0
24,male,Associate,90900.0,0,RENT,15000.0,HOMEIMPROVEMENT,11.71,0.17,4,551,Yes,0
28,female,Bachelor,64544.0,4,RENT,3500.0,DEBTCONSOLIDATION,11.49,0.05,6,716,No,0
25,male,Master,55050.0,1,MORTGAGE,5000.0,MEDICAL,7.88,0.09,3,581,No,0
29,female,Associate,88662.0,8,RENT,9200.0,EDUCATION,7.88,0.1,5,634,No,0
27,female,Associate,120878.0,7,RENT,20000.0,MEDICAL,11.12,0.17,9,451,Yes,0
31,male,Bachelor,42907.0,9,MORTGAGE,15000.0,MEDICAL,13.92,0.35,8,590,No,0
33,female,Master,150887.0,10,RENT,12000.0,EDUCATION,15.68,0.08,8,603,Yes,0
22,male,Bachelor,39660.0,0,RENT,7000.0,DEBTCONSOLIDATION,6.62,0.18,2,711,Yes,0
33,female,Associate,58650.0,3,RENT,3600.0,DEBTCONSOLIDATION,11.99,0.06,10,681,No,0
35,female,Bachelor,58459.0,13,RENT,8250.0,MEDICAL,7.51,0.14,6,536,No,0
36,female,High School,79174.0,13,RENT,15000.0,MEDICAL,10.59,0.19,17,565,No,0
23,female,Associate,32740.0,2,RENT,7500.0,VENTURE,12.73,0.23,4,647,No,0
31,male,Associate,193032.0,11,RENT,3600.0,VENTURE,15.23,0.02,7,642,No,0
24,male,High School,91764.0,5,MORTGAGE,7200.0,VENTURE,5.99,0.08,2,624,Yes,0
30,male,Bachelor,45838.0,6,RENT,6574.0,PERSONAL,12.82,0.14,9,708,Yes,0
25,male,Associate,108757.0,0,RENT,10000.0,EDUCATION,12.42,0.09,4,633,Yes,0
26,female,High School,114758.0,2,OWN,1000.0,MEDICAL,8.94,0.01,4,621,No,0
30,female,Associate,83607.0,7,RENT,10000.0,VENTURE,7.88,0.12,10,635,No,0
23,female,Associate,114955.0,2,RENT,10000.0,PERSONAL,6.17,0.09,3,685,No,0
22,male,Associate,39983.0,0,RENT,4800.0,PERSONAL,13.98,0.12,2,687,No,1
45,female,High School,61037.0,23,RENT,12000.0,HOMEIMPROVEMENT,12.87,0.2,13,653,No,0
35,male,Master,85030.0,13,RENT,20165.0,PERSONAL,10.75,0.24,12,703,Yes,0
22,female,Master,39399.0,0,OWN,3000.0,MEDICAL,6.99,0.08,4,653,Yes,0
23,male,Associate,97746.0,5,RENT,7200.0,DEBTCONSOLIDATION,9.25,0.07,4,635,No,0
28,female,Bachelor,80868.0,6,RENT,9000.0,MEDICAL,16.29,0.11,8,718,No,1
27,female,High School,55051.0,8,RENT,10000.0,EDUCATION,10.88,0.18,9,670,Yes,0
23,male,Bachelor,121095.0,0,MORTGAGE,20000.0,EDUCATION,7.49,0.17,3,645,Yes,0
23,male,Master,102981.0,0,MORTGAGE,11000.0,EDUCATION,14.27,0.11,4,662,No,0
24,male,Associate,46559.0,3,RENT,12000.0,EDUCATION,11.34,0.26,3,632,No,1
22,male,Associate,60756.0,0,OWN,5000.0,EDUCATION,7.29,0.08,4,622,Yes,0
27,female,Bachelor,54978.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,9.25,0.09,10,682,Yes,0
22,male,Master,58925.0,0,RENT,5000.0,PERSONAL,11.12,0.08,2,670,No,0
25,female,Associate,45083.0,2,MORTGAGE,7500.0,PERSONAL,14.96,0.17,4,619,Yes,0
24,male,Associate,240894.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,13.49,0.05,2,678,No,0
25,female,Associate,19130.0,1,RENT,2000.0,MEDICAL,7.88,0.1,4,597,Yes,0
27,male,High School,144956.0,1,MORTGAGE,8400.0,VENTURE,7.14,0.06,8,562,Yes,0
29,male,Associate,61947.0,7,RENT,12000.0,HOMEIMPROVEMENT,12.42,0.19,6,634,Yes,0
22,male,High School,87578.0,1,OWN,16000.0,EDUCATION,10.37,0.18,2,557,Yes,0
23,male,Associate,78928.0,1,RENT,8000.0,DEBTCONSOLIDATION,14.72,0.1,2,602,No,0
27,male,Master,87477.0,3,MORTGAGE,14000.0,PERSONAL,12.42,0.16,10,581,Yes,0
28,male,Associate,60960.0,7,RENT,10000.0,DEBTCONSOLIDATION,10.74,0.16,8,582,No,0
33,male,Associate,104277.0,9,RENT,9965.0,VENTURE,8.76,0.1,8,667,Yes,0
23,male,Bachelor,22957.0,1,MORTGAGE,2500.0,MEDICAL,15.95,0.11,2,594,No,1
43,female,Master,44050.0,23,RENT,10400.0,PERSONAL,7.66,0.24,14,715,No,0
25,female,Associate,142519.0,3,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.88,0.11,4,498,Yes,0
27,female,Bachelor,126666.0,4,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.4,0.05,8,597,Yes,0
23,female,Bachelor,46740.0,0,RENT,4100.0,MEDICAL,11.01,0.09,4,578,No,1
27,male,Doctorate,91099.0,4,MORTGAGE,6625.0,VENTURE,11.01,0.07,9,665,Yes,0
23,male,High School,85020.0,0,MORTGAGE,6000.0,VENTURE,13.16,0.07,4,632,Yes,0
25,male,Master,41649.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.26,0.24,3,711,Yes,0
35,male,Master,86139.0,12,RENT,2375.0,VENTURE,9.25,0.03,9,663,Yes,0
28,male,Bachelor,133317.0,6,MORTGAGE,15000.0,EDUCATION,10.96,0.11,5,572,Yes,0
35,male,High School,55191.0,11,RENT,5200.0,PERSONAL,13.06,0.09,10,645,Yes,0
41,male,Bachelor,91038.0,16,RENT,10000.0,VENTURE,13.09,0.11,15,687,Yes,0
39,female,Master,63705.0,19,RENT,5000.0,EDUCATION,11.01,0.08,17,693,Yes,0
24,female,Associate,49777.0,1,MORTGAGE,6000.0,EDUCATION,12.92,0.12,3,667,No,0
33,male,Associate,55509.0,8,RENT,11200.0,DEBTCONSOLIDATION,5.79,0.2,8,674,No,0
24,male,Bachelor,36893.0,2,MORTGAGE,1000.0,DEBTCONSOLIDATION,9.35,0.03,5,687,No,1
25,female,Bachelor,185905.0,2,MORTGAGE,12225.0,MEDICAL,7.49,0.07,3,611,No,0
21,male,High School,34417.0,0,RENT,4800.0,PERSONAL,6.62,0.14,4,598,Yes,0
25,male,Associate,82807.0,1,MORTGAGE,15000.0,MEDICAL,15.75,0.18,4,605,No,1
39,female,Associate,241153.0,19,MORTGAGE,4800.0,PERSONAL,7.49,0.02,13,689,No,0
23,female,High School,40877.0,0,RENT,10998.0,EDUCATION,7.73,0.27,3,668,No,1
25,male,Bachelor,135544.0,5,MORTGAGE,3435.0,EDUCATION,6.46,0.03,5,682,No,0
23,male,Bachelor,169335.0,1,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.04,0.06,3,584,Yes,0
23,male,High School,18616.0,1,RENT,4750.0,EDUCATION,11.11,0.26,2,637,No,1
27,female,Bachelor,36705.0,4,RENT,2500.0,MEDICAL,11.14,0.07,5,640,No,0
21,male,High School,35345.0,0,RENT,6000.0,EDUCATION,13.8,0.17,4,588,Yes,0
34,male,Bachelor,58375.0,10,RENT,1500.0,MEDICAL,11.46,0.03,9,696,Yes,0
28,male,Associate,82531.0,5,MORTGAGE,3250.0,VENTURE,13.23,0.04,7,503,Yes,0
22,male,Master,64481.0,3,MORTGAGE,7350.0,VENTURE,14.79,0.11,4,672,Yes,0
34,male,Bachelor,87374.0,12,OWN,13150.0,MEDICAL,6.03,0.15,10,577,Yes,0
29,male,Bachelor,55303.0,6,RENT,8641.0,MEDICAL,13.07,0.16,7,584,Yes,0
25,male,Bachelor,81561.0,2,RENT,7500.0,MEDICAL,12.18,0.09,4,641,Yes,0
30,female,Master,86745.0,6,RENT,9600.0,HOMEIMPROVEMENT,12.61,0.11,6,511,Yes,0
43,male,High School,97077.0,23,RENT,6400.0,HOMEIMPROVEMENT,11.71,0.07,11,551,Yes,0
27,male,Master,81293.0,4,OWN,5000.0,PERSONAL,11.01,0.06,10,659,Yes,0
29,male,Associate,36799.0,6,RENT,2000.0,DEBTCONSOLIDATION,10.75,0.05,7,608,No,0
27,male,Associate,26889.0,7,RENT,6000.0,PERSONAL,7.88,0.22,9,663,Yes,0
25,female,Bachelor,57453.0,0,OWN,4000.0,VENTURE,6.62,0.07,4,664,No,0
34,male,Associate,70477.0,11,OWN,3000.0,MEDICAL,6.76,0.04,10,627,No,0
27,male,High School,90992.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.11,7,610,Yes,0
31,male,Associate,128116.0,8,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.88,0.12,7,527,Yes,0
21,male,Bachelor,46905.0,0,MORTGAGE,6500.0,PERSONAL,7.51,0.14,3,633,Yes,0
22,female,Associate,34363.0,0,OWN,12300.0,VENTURE,6.62,0.36,2,555,Yes,0
28,female,Bachelor,270943.0,2,MORTGAGE,25000.0,VENTURE,15.3,0.09,6,656,Yes,0
28,female,High School,72616.0,6,MORTGAGE,5000.0,MEDICAL,11.01,0.07,8,663,Yes,0
33,female,High School,80762.0,8,MORTGAGE,9200.0,PERSONAL,11.01,0.11,7,593,Yes,0
32,male,High School,49056.0,8,RENT,4000.0,MEDICAL,13.79,0.08,6,557,Yes,0
23,male,High School,69232.0,0,RENT,12000.0,DEBTCONSOLIDATION,8.76,0.17,3,639,No,0
40,male,Associate,101912.0,18,MORTGAGE,17925.0,HOMEIMPROVEMENT,14.26,0.18,16,605,Yes,0
24,male,Master,37889.0,0,MORTGAGE,8000.0,HOMEIMPROVEMENT,5.42,0.21,4,634,No,0
39,male,Bachelor,242263.0,16,RENT,13500.0,VENTURE,11.49,0.06,14,605,Yes,0
21,female,Bachelor,27493.0,2,OWN,4000.0,DEBTCONSOLIDATION,15.05,0.15,4,528,No,0
23,female,Master,97109.0,5,OWN,6000.0,EDUCATION,19.13,0.06,4,601,No,0
24,male,Master,52457.0,0,RENT,4000.0,VENTURE,12.69,0.08,2,666,Yes,0
30,male,Bachelor,108827.0,9,RENT,7000.0,MEDICAL,9.25,0.06,8,630,Yes,0
26,female,Associate,42681.0,2,RENT,2000.0,VENTURE,10.46,0.05,3,647,No,0
24,female,Associate,72671.0,0,MORTGAGE,3999.0,HOMEIMPROVEMENT,7.96,0.06,3,694,No,0
54,male,High School,78879.0,29,MORTGAGE,9600.0,PERSONAL,15.99,0.12,20,650,Yes,0
29,female,Master,37087.0,8,RENT,5000.0,MEDICAL,9.66,0.13,7,674,No,0
23,female,High School,73023.0,2,OWN,18000.0,EDUCATION,6.91,0.25,3,556,Yes,0
25,male,Associate,90920.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.49,0.13,3,637,No,0
34,female,High School,74664.0,12,RENT,6199.0,EDUCATION,11.16,0.08,12,544,Yes,0
27,male,Bachelor,42834.0,7,OTHER,7000.0,VENTURE,8.0,0.16,7,651,No,0
28,female,Associate,87370.0,4,MORTGAGE,18000.0,PERSONAL,11.89,0.21,10,666,Yes,0
47,male,High School,78842.0,26,RENT,9500.0,EDUCATION,11.89,0.12,14,635,No,0
28,female,Associate,33304.0,7,OWN,5600.0,EDUCATION,5.42,0.17,8,666,Yes,0
25,female,Associate,94903.0,2,RENT,10000.0,VENTURE,5.79,0.11,3,543,No,0
27,male,Bachelor,95844.0,2,MORTGAGE,2875.0,HOMEIMPROVEMENT,14.59,0.03,10,711,Yes,0
30,male,High School,61095.0,6,RENT,8300.0,HOMEIMPROVEMENT,10.46,0.14,7,649,No,0
21,female,Bachelor,35798.0,0,MORTGAGE,5500.0,PERSONAL,13.23,0.15,2,651,Yes,0
30,female,Bachelor,70435.0,8,RENT,8400.0,HOMEIMPROVEMENT,12.98,0.12,7,619,Yes,0
26,male,Bachelor,112114.0,5,RENT,10000.0,VENTURE,13.23,0.09,2,705,No,0
24,male,Associate,37159.0,3,RENT,7750.0,PERSONAL,11.01,0.21,4,579,Yes,0
28,female,Associate,39498.0,7,RENT,12000.0,DEBTCONSOLIDATION,14.26,0.3,10,707,No,1
25,female,Bachelor,46498.0,2,RENT,6000.0,EDUCATION,11.56,0.13,2,693,Yes,0
29,male,Associate,105710.0,5,MORTGAGE,4800.0,VENTURE,8.94,0.05,5,525,Yes,0
27,female,High School,61314.0,0,RENT,7276.0,PERSONAL,7.58,0.12,8,608,No,0
24,female,Master,63511.0,3,RENT,8400.0,VENTURE,6.45,0.13,4,691,Yes,0
25,female,High School,81347.0,5,OWN,16000.0,MEDICAL,15.89,0.2,3,642,No,0
33,female,Associate,36917.0,11,OWN,5000.0,MEDICAL,7.51,0.14,9,668,Yes,0
22,female,Associate,41120.0,2,MORTGAGE,10750.0,EDUCATION,7.88,0.26,2,643,No,0
29,female,Associate,93101.0,7,OWN,2400.0,VENTURE,9.62,0.03,10,675,Yes,0
24,male,Master,57559.0,2,RENT,5000.0,MEDICAL,12.18,0.09,3,690,No,0
23,male,High School,51728.0,4,MORTGAGE,11000.0,EDUCATION,6.54,0.21,3,521,Yes,0
36,female,Associate,152184.0,10,RENT,8000.0,MEDICAL,7.14,0.05,11,677,Yes,0
26,male,Bachelor,44192.0,6,MORTGAGE,4000.0,PERSONAL,11.01,0.09,3,606,Yes,0
23,male,Associate,60618.0,1,RENT,15000.0,VENTURE,13.61,0.25,3,608,No,0
27,female,Associate,67056.0,3,RENT,17000.0,EDUCATION,7.88,0.25,5,582,No,1
32,male,Bachelor,100337.0,7,RENT,17725.0,DEBTCONSOLIDATION,8.97,0.18,6,626,Yes,0
31,female,Associate,72042.0,9,MORTGAGE,14000.0,MEDICAL,11.01,0.19,6,675,Yes,0
26,male,Associate,78522.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.99,0.15,4,653,Yes,0
24,male,High School,72904.0,0,RENT,15000.0,DEBTCONSOLIDATION,11.83,0.21,3,647,No,0
28,female,Bachelor,120706.0,7,RENT,18600.0,DEBTCONSOLIDATION,14.26,0.15,8,670,No,0
25,female,Bachelor,38473.0,7,OWN,15000.0,PERSONAL,6.03,0.39,4,624,Yes,0
24,male,High School,216925.0,5,RENT,18000.0,EDUCATION,18.64,0.08,4,651,Yes,0
34,male,Master,48991.0,10,RENT,12000.0,MEDICAL,10.78,0.24,8,676,No,0
23,male,Associate,73214.0,0,OWN,2000.0,VENTURE,11.12,0.03,4,647,No,0
38,male,High School,51307.0,14,OWN,5600.0,EDUCATION,9.99,0.11,14,541,Yes,0
30,male,Associate,91176.0,4,RENT,12706.0,MEDICAL,14.93,0.14,6,598,Yes,0
26,male,Master,58666.0,4,RENT,13000.0,DEBTCONSOLIDATION,11.26,0.22,3,617,Yes,0
29,male,High School,38800.0,8,RENT,10000.0,EDUCATION,7.29,0.26,6,649,No,1
29,male,Associate,50477.0,7,RENT,8000.0,EDUCATION,11.99,0.16,7,638,Yes,0
21,female,High School,35903.0,0,MORTGAGE,4200.0,PERSONAL,11.99,0.12,3,554,Yes,0
24,female,Master,40502.0,4,RENT,6000.0,DEBTCONSOLIDATION,15.62,0.15,2,688,No,1
28,male,Doctorate,81690.0,4,RENT,9401.0,DEBTCONSOLIDATION,9.29,0.12,8,600,Yes,0
25,female,Master,52595.0,2,RENT,1200.0,VENTURE,9.91,0.02,4,611,Yes,0
40,male,High School,120892.0,18,MORTGAGE,8000.0,PERSONAL,9.99,0.07,17,632,No,0
28,male,Associate,133030.0,7,OWN,5000.0,HOMEIMPROVEMENT,17.51,0.04,10,598,No,0
26,male,High School,47745.0,4,MORTGAGE,5459.0,DEBTCONSOLIDATION,7.87,0.11,6,670,Yes,0
25,female,Associate,37046.0,4,RENT,8000.0,MEDICAL,12.91,0.22,4,699,No,0
26,female,Master,60925.0,4,RENT,4800.0,VENTURE,11.01,0.08,3,655,Yes,0
37,male,Bachelor,127205.0,13,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.11,11,625,No,0
26,male,Master,62704.0,2,RENT,5000.0,HOMEIMPROVEMENT,8.94,0.08,2,645,No,1
28,male,High School,51230.0,4,RENT,3000.0,DEBTCONSOLIDATION,12.31,0.06,4,655,Yes,0
23,female,Associate,24038.0,0,RENT,6233.0,HOMEIMPROVEMENT,8.22,0.26,3,667,No,1
29,female,High School,151288.0,7,MORTGAGE,25000.0,PERSONAL,10.62,0.17,8,688,No,0
29,female,Doctorate,102627.0,8,MORTGAGE,35000.0,PERSONAL,8.9,0.34,6,692,Yes,0
32,male,Bachelor,44927.0,10,RENT,15000.0,VENTURE,10.62,0.33,8,671,No,1
24,female,Associate,87894.0,3,MORTGAGE,35000.0,HOMEIMPROVEMENT,13.99,0.4,4,532,Yes,0
32,male,Master,73224.0,8,RENT,12000.0,MEDICAL,7.11,0.16,8,613,Yes,0
26,male,Master,144794.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.12,0.07,3,549,No,0
27,male,Bachelor,120919.0,6,MORTGAGE,16000.0,VENTURE,6.54,0.13,5,568,Yes,0
23,female,Bachelor,84854.0,2,MORTGAGE,3525.0,DEBTCONSOLIDATION,6.91,0.04,3,558,Yes,0
23,female,High School,58128.0,0,RENT,8000.0,VENTURE,12.24,0.14,3,657,No,0
35,male,Associate,76748.0,10,RENT,6248.0,DEBTCONSOLIDATION,7.9,0.08,12,595,Yes,0
23,male,Bachelor,55344.0,1,RENT,4800.0,EDUCATION,13.22,0.09,4,689,Yes,0
35,female,Bachelor,45618.0,13,RENT,8000.0,MEDICAL,10.99,0.18,9,574,Yes,0
32,male,Bachelor,180960.0,14,MORTGAGE,12000.0,VENTURE,12.99,0.07,9,633,Yes,0
32,female,High School,63176.0,11,MORTGAGE,20000.0,MEDICAL,10.99,0.32,9,669,No,0
23,female,Bachelor,72890.0,0,RENT,9000.0,EDUCATION,13.61,0.12,4,659,Yes,0
43,female,Associate,51164.0,20,MORTGAGE,20000.0,VENTURE,11.01,0.39,13,614,No,0
24,female,High School,54919.0,4,RENT,20000.0,MEDICAL,11.01,0.36,2,670,No,1
35,female,Associate,82654.0,12,RENT,15600.0,MEDICAL,12.84,0.19,8,623,No,0
25,female,Bachelor,145065.0,4,MORTGAGE,20000.0,MEDICAL,10.87,0.14,4,667,Yes,0
23,female,Associate,67031.0,1,MORTGAGE,8000.0,EDUCATION,7.49,0.12,3,660,No,0
22,male,High School,78838.0,0,OWN,7000.0,VENTURE,11.49,0.09,4,626,Yes,0
26,male,Master,61960.0,2,MORTGAGE,8454.0,EDUCATION,9.77,0.14,4,675,No,0
22,male,Master,178234.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.66,0.08,4,624,Yes,0
29,male,Bachelor,69703.0,5,RENT,6000.0,MEDICAL,9.91,0.09,10,661,No,0
41,male,High School,129398.0,18,RENT,3754.0,VENTURE,12.88,0.03,12,669,No,0
30,female,Bachelor,199083.0,6,MORTGAGE,5000.0,EDUCATION,15.62,0.03,10,560,Yes,0
29,male,Master,39657.0,9,RENT,10800.0,DEBTCONSOLIDATION,13.57,0.27,6,657,No,1
31,male,Associate,55365.0,8,MORTGAGE,6000.0,VENTURE,10.99,0.11,10,711,Yes,0
26,male,Associate,25154.0,5,OWN,7055.0,MEDICAL,7.76,0.28,3,630,Yes,0
23,male,High School,103117.0,2,MORTGAGE,7200.0,EDUCATION,6.92,0.07,4,660,Yes,0
34,male,Associate,84771.0,13,RENT,10000.0,HOMEIMPROVEMENT,10.65,0.12,10,706,No,0
25,female,Bachelor,85002.0,5,MORTGAGE,12000.0,PERSONAL,7.51,0.14,4,720,Yes,0
29,female,High School,120990.0,8,RENT,20000.0,PERSONAL,13.98,0.17,6,642,No,0
24,male,Master,43074.0,4,MORTGAGE,15000.0,EDUCATION,7.49,0.35,4,672,No,0
26,male,Bachelor,60922.0,2,RENT,15000.0,VENTURE,13.72,0.25,4,612,Yes,0
26,male,Bachelor,62239.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.17,0.19,4,645,Yes,0
22,female,Associate,108875.0,1,RENT,12000.0,VENTURE,5.79,0.11,2,618,No,0
28,male,Master,43549.0,9,RENT,10000.0,MEDICAL,10.56,0.23,9,624,Yes,0
28,female,Associate,243620.0,2,MORTGAGE,12000.0,PERSONAL,14.46,0.05,8,580,No,0
24,male,Bachelor,170313.0,3,MORTGAGE,12000.0,EDUCATION,12.53,0.07,4,688,No,0
21,male,Bachelor,54965.0,1,RENT,10000.0,VENTURE,6.62,0.18,4,658,Yes,0
27,male,High School,72566.0,9,MORTGAGE,5100.0,VENTURE,11.49,0.07,6,660,Yes,0
23,male,Associate,31364.0,1,MORTGAGE,5000.0,PERSONAL,9.99,0.16,3,617,Yes,0
22,male,Associate,50385.0,0,RENT,7000.0,EDUCATION,5.92,0.14,4,644,Yes,0
24,female,High School,64432.0,1,RENT,8000.0,DEBTCONSOLIDATION,12.87,0.12,4,631,Yes,0
23,female,High School,111677.0,2,RENT,6887.0,VENTURE,12.23,0.06,4,577,Yes,0
26,female,High School,51547.0,5,MORTGAGE,15000.0,MEDICAL,11.26,0.29,4,632,No,0
32,male,Master,118328.0,9,MORTGAGE,5000.0,MEDICAL,8.06,0.04,6,619,Yes,0
33,male,Master,55437.0,10,RENT,5000.0,PERSONAL,15.99,0.09,6,635,Yes,0
23,male,Associate,89867.0,2,RENT,12000.0,MEDICAL,12.53,0.13,4,644,Yes,0
24,female,Bachelor,34463.0,1,RENT,4190.0,PERSONAL,14.75,0.12,4,552,Yes,0
27,male,Associate,48316.0,8,RENT,2800.0,DEBTCONSOLIDATION,15.96,0.06,7,645,No,1
58,male,Associate,48809.0,29,RENT,2500.0,VENTURE,10.37,0.05,27,638,Yes,0
30,male,Bachelor,70591.0,9,RENT,5991.0,PERSONAL,6.14,0.08,6,627,No,0
28,female,Bachelor,271042.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.12,0.02,7,686,No,0
35,female,Master,329467.0,14,MORTGAGE,25000.0,MEDICAL,14.59,0.08,6,638,No,1
34,male,Associate,78779.0,12,RENT,1300.0,HOMEIMPROVEMENT,6.54,0.02,7,588,Yes,0
23,male,High School,36732.0,0,OWN,3000.0,PERSONAL,11.14,0.08,3,590,Yes,0
25,male,High School,58455.0,3,RENT,6000.0,MEDICAL,12.99,0.1,3,629,Yes,0
30,male,Master,23739.0,7,OWN,2100.0,PERSONAL,7.14,0.09,5,549,Yes,0
22,female,Master,58359.0,0,RENT,7750.0,PERSONAL,7.74,0.13,2,656,No,0
27,male,Master,133145.0,1,MORTGAGE,30000.0,VENTURE,11.11,0.23,6,546,Yes,0
23,male,Associate,109017.0,1,RENT,10000.0,EDUCATION,12.69,0.09,4,483,Yes,0
30,male,High School,35595.0,8,MORTGAGE,2000.0,EDUCATION,10.66,0.06,9,551,No,0
47,male,Associate,85012.0,25,RENT,9000.0,EDUCATION,12.87,0.11,14,658,No,0
25,female,High School,61330.0,0,RENT,10000.0,HOMEIMPROVEMENT,14.49,0.16,4,526,Yes,0
24,female,High School,84894.0,0,RENT,10125.0,VENTURE,14.65,0.12,3,673,Yes,0
35,male,Master,41610.0,14,RENT,3200.0,VENTURE,16.49,0.08,5,672,No,0
34,male,Bachelor,157078.0,10,MORTGAGE,5000.0,HOMEIMPROVEMENT,17.56,0.03,7,634,No,0
30,male,Master,78426.0,7,RENT,9000.0,MEDICAL,16.0,0.11,5,692,No,1
34,female,Bachelor,32588.0,11,MORTGAGE,3600.0,DEBTCONSOLIDATION,9.88,0.11,5,696,No,0
23,female,Master,119029.0,0,MORTGAGE,9400.0,PERSONAL,6.62,0.08,3,607,No,0
36,male,High School,44438.0,13,RENT,2500.0,DEBTCONSOLIDATION,9.76,0.06,12,670,Yes,0
23,male,High School,64829.0,0,RENT,17500.0,VENTURE,6.54,0.27,2,606,No,1
23,female,Master,75339.0,0,MORTGAGE,10000.0,MEDICAL,9.07,0.13,4,619,No,0
30,male,High School,67203.0,8,RENT,10000.0,MEDICAL,10.85,0.15,8,625,Yes,0
23,male,Bachelor,30724.0,1,RENT,5000.0,EDUCATION,10.99,0.16,4,523,Yes,0
24,female,High School,121186.0,3,MORTGAGE,16000.0,VENTURE,6.54,0.13,2,666,No,0
