customer_id,tenure_months,monthly_spend,support_calls,city,plan,churned
2628,51,1386.46,1,Pune,basic,0
2629,63,1587.44,2,Delhi,basic,0
2630,46,1430.67,1,Pune,basic,0
2631,1,468.03,1,Mumbai,basic,0
2632,25,906.62,1,Delhi,basic,0
2633,-1,2686.25,0,Delhi,basic,0
2634,17,1002.77,1,Delhi,standard,0
2635,39,,2,Mumbai,premium,1
2636,7,1019.32,1,Mumbai,standard,0
2637,71,759.51,0,Delhi,standard,0
2638,24,766.1,1,Pune,standard,0
2639,45,2023.29,2,Pune,basic,0
2640,39,714.52,1,Chennai,basic,0
2641,16,774.95,2,Mumbai,standard,1
2642,5,1039.19,0,Chennai,standard,0
2643,64,1054.71,2,Mumbai,basic,0
2644,59,1198.92,0,Mumbai,basic,0
2645,41,3336.84,1,Mumbai,standard,0
2646,28,664.28,0,Mumbai,premium,1
2647,20,660.57,4,Mumbai,premium,0
2648,6,621.49,0,Mumbai,basic,0
2649,28,2409.28,1,Mumbai,basic,0
2650,21,1816.89,2,Pune,premium,0
2651,8,1512.9,0,Chennai,premium,0
2652,13,2113.86,2,Chennai,standard,0
2653,62,1911.19,1,Mumbai,basic,0
2654,19,2062.33,3,Chennai,standard,0
2655,56,1017.75,3,Chennai,basic,1
2656,26,680.57,1,Mumbai,standard,0
2657,47,1170.1,1,Delhi,standard,0
2658,18,579.1,1,Mumbai,standard,0
2659,68,854.91,1,Chennai,premium,0
2660,5,2217.17,0,Pune,basic,0
2661,-1,963.36,2,Delhi,standard,0
2662,61,1279.07,3,Delhi,standard,0
2663,62,1267.9,0,Delhi,premium,0
2664,50,1462.65,1,Delhi,basic,0
2665,70,1496.97,2,Delhi,standard,0
2666,43,879.53,1,Delhi,basic,0
2667,50,1846.12,0,Mumbai,standard,0
2668,53,191.75,0,Pune,standard,0
2669,44,736.22,0,Mumbai,premium,0
2670,44,1137.41,1,Mumbai,standard,1
2671,17,522.85,1,Mumbai,standard,0
2672,39,615.52,0,Mumbai,premium,0
2673,50,823.99,0,Delhi,standard,0
2674,16,1302.07,2,Chennai,basic,0
2675,27,1408.52,3,Delhi,basic,0
2676,41,1376.39,1,Pune,premium,0
2677,48,666.9,1,Mumbai,basic,0
2678,36,1192.99,0,Mumbai,basic,0
2679,-1,2057.66,1,Pune,basic,0
2680,57,1264.31,0,Pune,basic,0
2681,-1,1930.21,1,Pune,standard,0
2682,58,1039.89,3,Mumbai,basic,0
2683,58,756.78,1,Mumbai,standard,0
2684,49,562.79,1,Mumbai,standard,0
2685,26,730.24,1,Mumbai,basic,0
2686,35,1965.89,0,Chennai,premium,0
2687,30,1254.31,1,Mumbai,basic,0
2688,6,1352.99,2,Pune,premium,0
2689,44,947.36,1,Delhi,standard,0
2690,64,1194.31,1,Mumbai,standard,0
2691,18,1160.83,3,Delhi,premium,0
2692,36,1627.13,0,Pune,premium,0
2693,1,604.91,0,Mumbai,premium,0
2694,69,725.09,2,Delhi,standard,0
2695,50,555.87,2,Chennai,basic,0
2696,6,1078.76,1,Mumbai,premium,0
2697,52,888.48,3,Pune,basic,0
2698,5,1186.66,3,Delhi,standard,0
2699,23,736.95,0,Delhi,standard,0
2700,44,393.62,3,Chennai,standard,1
2701,1,1115.3,1,Delhi,basic,0
2702,2,2389.01,2,Mumbai,standard,0
2703,71,1013.25,0,Mumbai,standard,0
2704,69,1322.13,1,Mumbai,standard,0
2705,61,695.45,0,Pune,premium,0
2706,1,1938.97,0,Chennai,premium,0
2707,34,2148.53,0,Chennai,basic,0
2708,56,2387.37,1,Mumbai,basic,0
2709,37,1394.99,1,Pune,basic,0
2710,54,648.6,0,Mumbai,standard,0
2711,8,1416.16,2,Pune,basic,0
2712,45,1430.45,0,Pune,standard,0
2713,41,1093.8,0,Mumbai,standard,0
2714,43,969.11,0,Delhi,standard,0
2715,65,1893.65,0,Delhi,basic,0
2716,50,1170.79,0,Mumbai,basic,0
2717,56,826.76,0,Pune,standard,0
2718,63,429.16,1,Chennai,standard,0
2719,56,1069.96,1,Mumbai,standard,0
2720,63,1054.09,2,Chennai,standard,0
2721,57,1765.56,4,Chennai,standard,0
2722,31,1427.22,2,Mumbai,standard,0
2723,70,986.96,3,Delhi,standard,0
2724,5,,0,Pune,standard,0
2725,24,2145.89,0,Delhi,standard,0
2726,54,1285.7,0,Mumbai,standard,0
2727,25,633.59,0,Pune,premium,0
2728,21,996.3,1,Delhi,basic,0
2729,5,897.71,2,Chennai,premium,0
2730,35,1689.05,2,Mumbai,basic,0
2731,65,1758.37,2,Mumbai,basic,0
2732,20,805.44,2,Delhi,basic,0
2733,57,1382.6,3,Chennai,basic,1
2734,11,3016.95,1,Chennai,standard,0
2735,3,758.31,0,Delhi,premium,0
2736,12,1656.67,1,Mumbai,standard,0
2737,23,563.18,0,Pune,premium,0
2738,48,936.01,1,Pune,standard,0
2739,23,,4,Pune,premium,0
2740,39,1795.6,2,Pune,basic,0
2741,39,1876.68,3,Pune,basic,0
2742,15,551.54,3,Delhi,basic,0
2743,35,,2,Mumbai,basic,0
2744,54,1803.46,1,Mumbai,standard,0
2745,46,613.92,2,Mumbai,basic,0
2746,58,905.67,2,Delhi,basic,0
2747,9,1269.43,0,Mumbai,standard,0
2748,49,1404.06,1,Delhi,standard,0
2749,45,1285.83,2,Mumbai,basic,0
2750,41,1017.34,0,Pune,premium,0
2751,69,1813.83,1,Mumbai,basic,0
2752,64,775.07,0,Delhi,basic,0
2753,33,383.51,0,Mumbai,basic,0
2754,21,928.55,4,Mumbai,standard,0
2755,22,550.86,4,Delhi,basic,1
2756,49,1022.5,0,Mumbai,basic,0
2757,33,776.44,1,Delhi,standard,0
2758,43,570.66,3,Pune,standard,1
2759,63,533.2,2,Delhi,basic,0
2760,43,1093.33,1,Mumbai,premium,0
2761,27,1675.51,0,Delhi,basic,0
2762,25,961.94,0,Delhi,basic,0
2763,58,825.3,1,Chennai,basic,0
2764,20,1543.77,4,Delhi,basic,0
2765,25,572.81,0,Pune,premium,0
2766,5,1212.1,1,Mumbai,standard,0
2767,37,252.76,1,Mumbai,premium,0
2768,31,817.56,0,Delhi,standard,0
2769,63,1966.7,2,Delhi,basic,0
2770,53,1108.44,2,Delhi,basic,1
2771,36,1622.61,0,Mumbai,standard,0
2772,42,836.45,3,Chennai,standard,0
2773,12,685.23,2,Delhi,basic,0
2774,68,716.31,1,Chennai,standard,0
2775,30,1415.05,0,Delhi,standard,0
2776,9,362.36,1,Pune,basic,1
2777,-1,,2,Delhi,standard,0
2778,36,761.62,2,Delhi,premium,0
2779,17,,2,Mumbai,standard,0
2780,6,746.83,1,Delhi,basic,0
2781,12,705.74,1,Pune,basic,0
2782,66,2100.47,1,Delhi,premium,0
2783,12,1865.45,1,Pune,basic,1
2784,20,666.17,2,Mumbai,premium,0
2785,54,689.17,0,Mumbai,standard,0
2786,25,1317.81,1,Chennai,basic,0
2787,53,302.46,1,Mumbai,basic,0
2788,55,786.55,3,Chennai,basic,0
2789,24,1906.92,1,Pune,standard,0
2790,62,,1,Mumbai,basic,0
2791,3,1791.75,1,Pune,basic,0
2792,69,865.06,4,Pune,premium,1
2793,31,1716.78,2,Chennai,basic,0
2794,32,2150.96,1,Delhi,standard,0
2795,8,1773.4,2,Mumbai,basic,0
2796,17,1752.95,2,Delhi,basic,1
2797,23,1096.81,0,Delhi,basic,0
2798,67,1015.4,1,Delhi,basic,0
2799,57,1733.65,1,Mumbai,basic,0
2800,43,894.61,1,Mumbai,premium,0
2801,9,805.9,1,Pune,basic,0
2802,65,496.95,2,Chennai,premium,0
2803,11,774.88,0,Delhi,premium,0
2804,13,745.3,0,Mumbai,basic,0
2805,38,1437.96,0,Delhi,basic,0
2806,59,467.66,1,Delhi,standard,0
2807,67,1757.35,1,Mumbai,premium,0
2808,60,785.84,1,Chennai,basic,0
2809,65,831.52,0,Chennai,basic,1
2810,70,662.63,1,Chennai,standard,0
2811,35,2915.31,2,Mumbai,basic,0
2812,27,1448.53,2,Pune,basic,0
2813,41,1339.7,1,Delhi,basic,0
2814,29,1267.57,1,Mumbai,basic,0
2815,57,1550.68,2,Chennai,basic,1
2816,49,1479.63,1,Chennai,standard,0
2817,15,1694.23,1,Chennai,standard,0
2818,21,444.96,1,Delhi,standard,0
2819,20,1151.59,2,Chennai,standard,0
2820,53,486.46,0,Mumbai,basic,0
2821,14,1261.69,1,Delhi,premium,0
2822,68,730.16,2,Delhi,standard,0
2823,69,,1,Mumbai,basic,0
2824,38,2069.69,2,Pune,basic,1
2825,25,387.27,1,Delhi,basic,0
2826,42,1802.63,2,Mumbai,premium,0
2827,46,1021.16,2,Delhi,basic,0
2828,18,1185.87,2,Chennai,standard,0
2829,41,1475.35,2,Pune,basic,0
2830,16,940.18,2,Delhi,premium,0
2831,25,1023.9,1,Mumbai,premium,0
2832,17,1154.88,1,Mumbai,basic,0
2833,51,457.13,2,Delhi,premium,0
2834,22,1482.47,1,Delhi,basic,1
2835,36,788.76,3,Mumbai,premium,0
2836,56,1169.54,2,Mumbai,standard,0
2837,71,738.32,0,Chennai,standard,0
2838,56,2122.86,1,Delhi,standard,0
2839,66,1379.75,1,Mumbai,basic,0
2840,17,1338.8,1,Mumbai,standard,0
2841,61,743.62,5,Mumbai,basic,0
2842,28,1213.48,2,Delhi,premium,0
2843,52,1675.16,3,Pune,basic,0
2844,69,1087.14,2,Mumbai,basic,0
2845,40,877.77,1,Delhi,premium,0
2846,29,998.44,0,Delhi,standard,0
2847,31,400.99,1,Mumbai,premium,0
2848,30,1179.85,0,Pune,premium,0
2849,50,1229.4,1,Mumbai,basic,0
2850,61,,4,Delhi,standard,0
2851,68,1281.03,0,Delhi,premium,0
2852,56,977.02,0,Delhi,standard,0
2853,8,3114.27,0,Delhi,basic,0
2854,32,1935.46,2,Mumbai,standard,0
2855,71,1093.79,1,Delhi,standard,0
2856,58,1655.93,2,Delhi,standard,0
2857,61,1868.63,2,Mumbai,standard,1
2858,25,646.35,3,Delhi,basic,0
2859,7,1113.29,1,Mumbai,premium,0
2860,3,,0,Mumbai,basic,1
2861,3,2020.84,2,Pune,standard,0
2862,21,1207.15,0,Mumbai,standard,0
2863,7,1535.47,0,Delhi,standard,0
2864,64,,0,Delhi,standard,0
2865,15,1119.53,3,Delhi,basic,1
2866,7,1346.36,2,Chennai,standard,0
2867,35,93.71,2,Pune,basic,0
2868,57,3142.0,2,Delhi,premium,0
2869,27,1194.98,0,Delhi,standard,0
2870,36,1583.55,2,Delhi,standard,0
2871,35,3004.37,3,Pune,basic,0
2872,18,1574.17,3,Chennai,premium,0
2873,28,409.11,1,Mumbai,basic,0
2874,22,1397.65,2,Delhi,standard,0
2875,9,1405.24,3,Mumbai,basic,0
2876,65,515.93,2,Delhi,premium,0
2877,19,372.29,2,Pune,basic,1
2878,59,893.11,0,Mumbai,basic,0
2879,37,,2,Pune,premium,0
2880,44,973.47,3,Mumbai,premium,0
2881,30,874.72,0,Mumbai,premium,0
2882,55,1545.86,1,Mumbai,basic,0
2883,53,834.26,3,Pune,basic,0
2884,60,1620.96,0,Mumbai,standard,0
2885,35,1344.05,2,Delhi,basic,0
2886,28,629.92,1,Chennai,standard,0
2887,9,1003.33,2,Delhi,basic,1
2888,27,858.16,2,Pune,standard,0
2889,37,1062.69,2,Pune,premium,0
2890,16,445.93,1,Delhi,standard,0
2891,64,894.23,1,Delhi,standard,0
2892,3,1254.87,0,Pune,standard,0
2893,4,1099.13,0,Delhi,basic,0
2894,40,1039.42,3,Pune,basic,0
2895,51,1216.98,0,Mumbai,premium,0
2896,3,3136.44,0,Chennai,premium,0
2897,57,1212.05,0,Chennai,standard,0
2898,46,945.27,1,Pune,standard,0
2899,68,566.49,2,Mumbai,standard,0
2900,42,1009.48,1,Pune,basic,0
2901,60,3184.43,0,Chennai,basic,0
2902,62,1730.13,3,Delhi,standard,0
2903,2,1735.31,1,Delhi,basic,0
2904,23,1896.8,2,Chennai,premium,1
2905,46,1556.17,2,Mumbai,basic,0
2906,57,1048.39,1,Delhi,standard,0
2907,32,774.55,0,Mumbai,basic,0
2908,36,1224.11,1,Chennai,premium,0
2909,40,1544.22,1,Delhi,premium,0
2910,15,1094.58,0,Mumbai,premium,0
2911,30,898.13,0,Chennai,standard,0
2912,46,1089.31,0,Pune,basic,0
2913,22,1001.66,2,Delhi,standard,0
2914,42,550.46,1,Delhi,basic,0
2915,35,,0,Mumbai,standard,0
2916,71,1597.71,1,Mumbai,premium,0
2917,23,1157.16,0,Mumbai,premium,0
2918,55,,1,Delhi,basic,0
2919,10,1106.09,1,Pune,standard,0
2920,52,1476.88,2,Delhi,basic,0
2921,52,1126.77,1,Pune,standard,0
2922,24,2247.73,1,Mumbai,basic,0
2923,44,1116.19,1,Mumbai,standard,0
2924,67,1499.16,0,Mumbai,standard,0
2925,19,1756.97,3,Pune,premium,0
2926,3,699.66,1,Mumbai,basic,0
2927,61,1164.57,1,Mumbai,standard,0
2928,31,1461.34,2,Pune,basic,0
2929,58,992.3,4,Delhi,premium,0
2930,64,951.98,0,Pune,standard,0
2931,18,1381.57,1,Chennai,basic,1
2932,6,,2,Pune,basic,0
2933,34,469.7,2,Delhi,premium,0
2934,35,1793.33,2,Mumbai,standard,0
2935,17,1946.73,2,Delhi,basic,0
2936,55,2120.48,2,Pune,standard,0
2937,26,1481.08,1,Delhi,basic,0
2938,4,1625.98,2,Pune,premium,1
2939,39,1074.96,2,Mumbai,premium,0
2940,25,,4,Chennai,basic,1
2941,11,1357.27,2,Pune,basic,0
2942,48,1504.68,2,Delhi,standard,0
2943,41,604.22,2,Mumbai,basic,0
2944,24,1755.59,2,Mumbai,premium,0
2945,68,1624.49,0,Mumbai,basic,0
2946,52,1188.9,2,Delhi,basic,0
2947,36,1169.49,1,Pune,basic,0
2948,27,1332.7,0,Delhi,basic,0
2949,27,1818.17,3,Pune,standard,0
2950,49,,2,Mumbai,standard,0
2951,54,436.16,1,Pune,standard,0
2952,37,857.4,3,Delhi,standard,1
2953,64,1778.33,1,Delhi,basic,0
2954,9,1709.34,1,Mumbai,standard,0
2955,66,694.94,1,Delhi,premium,0
2956,41,631.24,2,Pune,standard,0
2957,50,,1,Pune,standard,0
2958,38,680.12,2,Delhi,basic,0
2959,42,996.86,0,Delhi,basic,0
2960,28,376.96,1,Pune,premium,0
2961,48,868.49,2,Chennai,standard,0
2962,61,276.84,1,Mumbai,premium,0
2963,15,933.4,1,Delhi,premium,0
2964,44,999.56,0,Mumbai,premium,0
2965,2,925.49,4,Pune,basic,0
2966,49,1242.52,0,Chennai,basic,0
2967,71,1981.43,2,Pune,basic,0
2968,11,1158.87,1,Pune,basic,1
2969,23,1895.87,3,Mumbai,basic,0
2970,28,1006.53,2,Delhi,premium,0
2971,6,866.04,2,Mumbai,standard,0
2972,22,1388.73,1,Mumbai,standard,0
2973,55,2052.26,3,Delhi,standard,0
2974,53,3001.7,1,Delhi,basic,0
2975,51,770.51,1,Delhi,basic,0
2976,9,1008.15,1,Delhi,standard,0
2977,24,827.04,1,Delhi,premium,0
2978,23,942.69,1,Chennai,standard,0
2979,40,945.36,1,Mumbai,basic,0
2980,29,647.78,3,Delhi,premium,0
2981,20,714.59,1,Pune,standard,0
2982,30,1870.91,2,Pune,premium,0
2983,24,1009.42,2,Chennai,standard,0
2984,52,493.35,1,Mumbai,premium,0
2985,42,615.6,1,Delhi,basic,0
2986,17,1110.32,0,Pune,basic,0
2987,70,1499.98,0,Pune,premium,0
2988,25,1474.27,2,Pune,standard,0
2989,58,480.69,2,Mumbai,basic,0
2990,9,916.6,1,Delhi,standard,0
2991,23,1031.83,0,Chennai,basic,0
2992,55,2227.7,1,Pune,standard,0
2993,5,1561.56,1,Mumbai,standard,0
2994,19,658.92,1,Mumbai,standard,0
2995,56,1908.74,1,Pune,basic,0
2996,24,837.54,2,Delhi,premium,1
2997,68,1178.21,2,Delhi,standard,0
2998,23,1789.84,1,Mumbai,basic,0
2999,44,807.8,1,Mumbai,basic,0
3000,34,1146.86,0,Mumbai,basic,0
1958,49,1283.05,1,Delhi,standard,0
2088,-1,800.87,0,Chennai,basic,0
1395,23,1489.67,0,Chennai,basic,0
1521,36,1957.97,1,Mumbai,premium,0
1099,14,1433.78,2,Mumbai,basic,1
394,38,757.65,3,Delhi,standard,1
29,54,1433.84,1,Chennai,basic,0
100,41,1088.76,4,Delhi,standard,0
352,26,818.38,3,Mumbai,basic,1
2021,28,1495.36,0,Mumbai,standard,0
1353,63,854.46,2,Mumbai,basic,0
1145,58,1072.72,5,Delhi,premium,1
2856,58,1655.93,2,Delhi,standard,0
1226,47,1196.13,4,Mumbai,standard,0
298,8,421.22,1,Pune,basic,0
1786,43,910.02,2,Delhi,premium,0
127,16,1933.7,2,Delhi,basic,0
2758,43,570.66,3,Pune,standard,1
1597,55,1207.22,2,Pune,premium,0
2028,22,,2,Pune,basic,0
2997,68,1178.21,2,Delhi,standard,0
682,15,1789.4,0,Delhi,standard,0
46,4,927.82,1,Pune,standard,0
1437,69,1024.82,5,Pune,standard,0
2748,49,1404.06,1,Delhi,standard,0
302,54,1163.7,1,Delhi,basic,0
2649,28,2409.28,1,Mumbai,basic,0
1608,3,1090.01,1,Delhi,standard,1
637,34,669.75,1,Delhi,basic,0
548,1,1560.67,3,Mumbai,standard,0
1266,15,1651.52,0,Pune,standard,0
1271,37,1030.55,1,Chennai,basic,0
679,8,359.78,1,Delhi,standard,0
2613,60,1898.62,2,Delhi,premium,0
2157,66,338.02,3,Pune,premium,0
706,46,321.06,0,Pune,basic,0
1509,57,549.13,2,Chennai,basic,0
111,2,1613.97,3,Pune,standard,0
2354,13,1340.37,3,Pune,basic,1
2178,26,1650.55,0,Pune,basic,0
2049,3,743.59,0,Pune,standard,0
283,7,717.3,2,Pune,basic,0
1101,62,925.8,4,Chennai,basic,0
561,23,1057.85,0,Delhi,premium,0
564,38,1081.99,1,Delhi,standard,0
578,39,1056.97,2,Mumbai,basic,0
1820,51,678.4,1,Pune,standard,0
1951,11,1096.16,0,Mumbai,standard,0
1560,6,843.69,1,Delhi,basic,1
300,66,1976.08,0,Chennai,premium,0
1923,48,1357.58,1,Pune,premium,0
1066,70,1183.85,3,Pune,standard,0
2039,4,1776.08,5,Delhi,standard,0
535,-1,935.1,1,Delhi,basic,0
2924,67,1499.16,0,Mumbai,standard,0
2766,5,1212.1,1,Mumbai,standard,0
2227,49,949.61,2,Pune,standard,0
274,66,724.66,1,Delhi,basic,0
395,32,634.46,2,Pune,standard,0
193,50,2548.46,3,Chennai,basic,0
