person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
31,female,Master,115192.0,7,MORTGAGE,18000.0,VENTURE,11.71,0.16,9,708,No,0
25,male,Master,99394.0,1,RENT,22000.0,EDUCATION,17.51,0.22,2,646,No,1
23,male,Associate,43889.0,5,MORTGAGE,6725.0,HOMEIMPROVEMENT,11.49,0.15,2,670,No,1
41,male,High School,113850.0,15,MORTGAGE,24399.0,VENTURE,13.67,0.21,16,604,No,1
37,male,Associate,124630.0,16,RENT,18550.0,DEBTCONSOLIDATION,7.88,0.15,12,682,No,0
23,male,High School,48041.0,2,RENT,8000.0,HOMEIMPROVEMENT,11.36,0.17,3,512,No,1
28,male,Associate,68841.0,8,MORTGAGE,16300.0,PERSONAL,14.91,0.24,10,698,No,1
26,male,Master,144794.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.12,0.07,3,549,No,0
26,male,Bachelor,34758.0,1,MORTGAGE,4500.0,PERSONAL,11.01,0.13,2,598,No,1
27,female,Master,43231.0,4,RENT,6952.0,MEDICAL,15.01,0.16,8,679,No,1
24,female,Master,61117.0,0,RENT,18000.0,MEDICAL,12.42,0.29,4,674,No,1
28,male,Bachelor,65952.0,3,MORTGAGE,9250.0,EDUCATION,11.36,0.14,10,678,No,0
24,male,High School,59765.0,2,RENT,20000.0,MEDICAL,11.66,0.33,4,643,No,1
24,female,High School,44092.0,4,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.14,0.14,4,646,No,1
39,male,High School,131166.0,18,MORTGAGE,14557.0,VENTURE,13.62,0.11,15,616,No,1
24,male,Bachelor,34248.0,6,MORTGAGE,6000.0,MEDICAL,15.62,0.18,2,617,No,1
40,female,Bachelor,30568.0,15,RENT,7000.0,VENTURE,11.01,0.23,15,662,No,0
24,male,Bachelor,130639.0,2,RENT,8000.0,DEBTCONSOLIDATION,9.88,0.06,4,605,Yes,0
25,male,High School,48395.0,3,RENT,10500.0,PERSONAL,11.01,0.22,4,630,Yes,0
34,male,Master,58561.0,10,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.3,0.09,10,607,No,0
21,male,Bachelor,20273.0,0,RENT,4800.0,MEDICAL,15.37,0.24,3,639,No,1
37,male,Associate,89513.0,13,MORTGAGE,10000.0,PERSONAL,16.29,0.11,14,590,No,1
49,male,Associate,93545.0,27,MORTGAGE,16000.0,DEBTCONSOLIDATION,14.09,0.17,12,643,No,1
24,male,Bachelor,168857.0,0,RENT,20000.0,EDUCATION,6.79,0.12,4,635,No,0
37,female,Master,59960.0,12,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.05,14,572,No,1
29,male,Bachelor,41197.0,3,RENT,3000.0,VENTURE,15.99,0.07,8,597,No,1
24,female,Associate,63897.0,0,RENT,20000.0,HOMEIMPROVEMENT,11.01,0.31,3,614,No,1
27,male,Bachelor,43057.0,5,RENT,7000.0,VENTURE,14.91,0.16,8,686,No,1
33,female,High School,90766.0,9,MORTGAGE,12000.0,MEDICAL,11.01,0.13,8,598,Yes,0
24,male,Bachelor,24985.0,2,RENT,5600.0,DEBTCONSOLIDATION,5.79,0.22,3,575,No,1
26,female,Associate,62230.0,5,MORTGAGE,13000.0,MEDICAL,15.33,0.21,3,597,No,1
28,female,Bachelor,31023.0,3,RENT,5000.0,EDUCATION,7.51,0.16,8,715,No,0
41,male,High School,42539.0,20,RENT,7550.0,DEBTCONSOLIDATION,16.89,0.18,14,713,No,1
26,male,Bachelor,300906.0,4,MORTGAGE,9000.0,HOMEIMPROVEMENT,9.99,0.03,2,672,Yes,0
22,male,Associate,25537.0,0,MORTGAGE,6000.0,EDUCATION,15.99,0.23,4,623,No,0
26,male,High School,40982.0,2,RENT,11047.0,DEBTCONSOLIDATION,14.85,0.27,5,564,No,1
24,female,Bachelor,41528.0,5,RENT,12000.0,MEDICAL,11.71,0.29,4,596,No,1
25,male,Bachelor,117215.0,2,RENT,20000.0,PERSONAL,11.01,0.17,3,672,No,1
24,female,Bachelor,120805.0,4,MORTGAGE,7700.0,EDUCATION,10.74,0.06,2,556,Yes,0
27,female,Associate,45404.0,5,RENT,4000.0,EDUCATION,17.27,0.09,9,520,No,1
26,male,Bachelor,66018.0,0,RENT,13200.0,PERSONAL,14.91,0.2,2,626,No,1
24,male,Bachelor,37331.0,0,RENT,10000.0,MEDICAL,14.9,0.27,4,663,No,1
30,male,High School,60219.0,5,RENT,19775.0,PERSONAL,12.42,0.33,9,569,No,1
23,female,High School,136650.0,1,RENT,12000.0,PERSONAL,15.28,0.09,3,681,No,1
23,female,Associate,52687.0,0,RENT,3000.0,DEBTCONSOLIDATION,8.49,0.06,3,568,No,0
42,female,High School,83295.0,18,RENT,24250.0,MEDICAL,15.58,0.29,14,601,No,1
33,female,Doctorate,60721.0,9,RENT,7000.0,MEDICAL,11.01,0.12,9,670,Yes,0
24,female,High School,65845.0,3,RENT,16000.0,HOMEIMPROVEMENT,15.65,0.24,4,694,No,1
23,female,Associate,48242.0,5,MORTGAGE,2800.0,EDUCATION,12.87,0.06,4,657,No,1
23,female,High School,24168.0,2,OWN,6000.0,PERSONAL,6.54,0.25,2,535,No,1
21,male,Master,18773.0,0,OWN,3175.0,HOMEIMPROVEMENT,11.54,0.17,3,686,No,1
30,female,Master,186931.0,5,RENT,6000.0,MEDICAL,7.14,0.03,8,517,Yes,0
22,male,High School,36852.0,0,RENT,13000.0,EDUCATION,13.11,0.35,3,663,No,1
31,male,Associate,30103.0,5,RENT,4400.0,VENTURE,15.62,0.15,8,680,No,1
22,male,Associate,88489.0,0,RENT,9901.0,PERSONAL,15.95,0.11,3,630,No,1
28,female,High School,37096.0,8,RENT,14800.0,HOMEIMPROVEMENT,11.14,0.4,7,686,No,1
39,female,High School,53563.0,19,MORTGAGE,2500.0,PERSONAL,7.68,0.05,15,558,Yes,0
24,male,High School,21175.0,0,RENT,3927.0,DEBTCONSOLIDATION,10.81,0.19,3,599,No,1
29,male,Master,52568.0,2,RENT,6000.0,PERSONAL,15.96,0.11,6,633,No,1
31,male,Master,42715.0,6,RENT,4000.0,DEBTCONSOLIDATION,8.87,0.09,8,701,No,0
24,female,Associate,66996.0,5,MORTGAGE,3000.0,DEBTCONSOLIDATION,11.12,0.04,2,555,No,0
24,female,High School,102960.0,0,MORTGAGE,4000.0,EDUCATION,7.31,0.04,4,486,Yes,0
23,male,High School,63376.0,0,RENT,3000.0,DEBTCONSOLIDATION,10.37,0.05,2,579,Yes,0
25,female,Bachelor,61228.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,10.0,0.13,2,677,No,0
25,male,High School,28644.0,4,MORTGAGE,10000.0,PERSONAL,11.01,0.35,2,570,No,1
25,male,High School,42109.0,1,RENT,4000.0,EDUCATION,11.01,0.09,2,572,Yes,0
23,male,Associate,52715.0,0,RENT,9000.0,EDUCATION,6.17,0.17,3,657,No,0
28,male,Master,62195.0,2,MORTGAGE,4775.0,PERSONAL,7.49,0.08,6,639,No,1
26,male,Associate,38490.0,2,RENT,8000.0,MEDICAL,13.99,0.21,3,602,No,1
44,male,Bachelor,51835.0,19,MORTGAGE,13200.0,MEDICAL,6.17,0.25,14,609,Yes,0
24,male,Associate,36878.0,4,RENT,6600.0,HOMEIMPROVEMENT,13.06,0.18,2,642,No,1
26,male,Associate,40118.0,4,RENT,4194.0,MEDICAL,15.89,0.1,4,632,No,1
26,male,Master,71926.0,3,MORTGAGE,7000.0,PERSONAL,10.0,0.1,2,585,No,0
25,female,Bachelor,38131.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.01,0.08,4,667,No,1
25,female,Associate,154516.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.58,0.06,2,706,No,1
27,male,Bachelor,71937.0,5,MORTGAGE,13500.0,VENTURE,13.22,0.19,9,566,Yes,0
30,female,High School,116245.0,4,RENT,14400.0,PERSONAL,11.01,0.12,8,627,Yes,0
34,female,Master,46045.0,14,RENT,12157.0,EDUCATION,15.08,0.26,12,645,No,1
23,female,Associate,47658.0,1,RENT,10000.0,PERSONAL,15.2,0.21,3,693,No,1
25,male,Associate,78012.0,0,MORTGAGE,14266.0,DEBTCONSOLIDATION,9.65,0.18,2,641,No,1
25,male,Bachelor,266090.0,4,MORTGAGE,11900.0,DEBTCONSOLIDATION,14.42,0.04,3,669,No,1
27,male,Associate,29889.0,5,OWN,6000.0,EDUCATION,11.01,0.2,7,573,Yes,0
30,male,Master,144931.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.38,0.03,9,644,Yes,0
22,male,Master,39359.0,3,RENT,6000.0,VENTURE,11.01,0.15,3,570,No,0
28,male,Associate,68165.0,7,MORTGAGE,8000.0,MEDICAL,11.93,0.12,5,589,No,1
26,male,High School,37389.0,3,RENT,5000.0,PERSONAL,11.01,0.13,4,685,Yes,0
22,female,Bachelor,50833.0,0,RENT,17000.0,MEDICAL,12.87,0.33,3,632,No,1
24,female,High School,79106.0,1,RENT,9600.0,PERSONAL,12.91,0.12,4,656,Yes,0
26,female,High School,18488.0,3,RENT,3200.0,MEDICAL,12.21,0.17,2,634,No,1
31,female,Bachelor,82676.0,8,OWN,10000.0,VENTURE,11.01,0.12,7,670,Yes,0
37,female,Associate,108784.0,14,MORTGAGE,4000.0,MEDICAL,6.62,0.04,16,687,Yes,0
21,male,High School,59864.0,0,RENT,25000.0,EDUCATION,10.99,0.42,2,648,No,1
26,male,Master,130995.0,4,MORTGAGE,9000.0,VENTURE,10.38,0.07,4,646,Yes,0
28,male,Bachelor,83520.0,6,MORTGAGE,25000.0,DEBTCONSOLIDATION,19.41,0.3,5,675,No,1
27,female,Bachelor,72872.0,3,RENT,18032.0,MEDICAL,15.96,0.25,3,641,No,1
28,male,Bachelor,41480.0,5,RENT,3600.0,MEDICAL,16.11,0.09,3,703,No,1
29,male,Master,56721.0,3,MORTGAGE,11000.0,EDUCATION,12.99,0.19,6,637,No,1
24,female,Associate,74778.0,0,MORTGAGE,13500.0,MEDICAL,10.83,0.18,2,613,No,1
24,female,Master,61174.0,3,RENT,7200.0,DEBTCONSOLIDATION,12.84,0.12,3,609,No,0
23,male,High School,84847.0,0,RENT,10000.0,MEDICAL,9.99,0.12,4,642,No,0
29,male,Bachelor,73022.0,4,MORTGAGE,8500.0,MEDICAL,6.92,0.12,7,651,No,0
22,male,High School,13178.0,0,RENT,3250.0,VENTURE,11.01,0.25,2,668,No,1
29,female,High School,79929.0,6,MORTGAGE,3000.0,PERSONAL,7.66,0.04,7,615,Yes,0
38,male,Associate,132810.0,13,MORTGAGE,16000.0,VENTURE,6.14,0.12,13,596,Yes,0
27,male,Bachelor,80180.0,5,RENT,20000.0,DEBTCONSOLIDATION,10.62,0.25,9,708,No,0
22,male,Associate,35917.0,0,RENT,9000.0,MEDICAL,11.0,0.25,2,686,No,1
28,male,Master,40726.0,9,RENT,10800.0,EDUCATION,12.09,0.27,6,644,No,1
23,male,Bachelor,49145.0,0,MORTGAGE,4000.0,EDUCATION,6.39,0.08,3,554,Yes,0
35,male,Bachelor,43454.0,15,RENT,10000.0,PERSONAL,14.93,0.23,8,694,No,0
24,male,Master,70636.0,2,RENT,5000.0,PERSONAL,12.72,0.07,3,647,No,0
27,male,High School,71916.0,3,RENT,18000.0,PERSONAL,12.18,0.25,9,638,No,1
24,male,High School,51466.0,1,RENT,4800.0,EDUCATION,15.23,0.09,2,517,No,1
30,female,Master,116216.0,10,MORTGAGE,6000.0,VENTURE,5.42,0.05,7,670,No,0
28,female,High School,48763.0,4,RENT,4553.0,VENTURE,11.59,0.09,4,615,No,0
22,male,Associate,63583.0,0,MORTGAGE,10000.0,EDUCATION,7.88,0.16,3,651,Yes,0
31,male,Bachelor,30135.0,9,RENT,4400.0,MEDICAL,15.62,0.15,7,650,No,1
36,male,High School,59626.0,12,MORTGAGE,8000.0,DEBTCONSOLIDATION,15.68,0.13,14,505,No,1
42,female,High School,67597.0,22,RENT,10000.0,EDUCATION,13.79,0.15,13,688,Yes,0
24,male,Bachelor,76693.0,3,MORTGAGE,20000.0,VENTURE,11.49,0.26,3,666,No,0
27,male,High School,97056.0,4,MORTGAGE,20000.0,EDUCATION,11.36,0.21,8,651,No,0
25,female,Associate,37040.0,2,RENT,4000.0,MEDICAL,14.54,0.11,2,561,No,1
42,female,Associate,111321.0,22,MORTGAGE,8599.0,MEDICAL,15.09,0.08,14,725,No,1
26,male,Associate,50272.0,4,RENT,1300.0,MEDICAL,7.9,0.03,4,629,Yes,0
38,female,Associate,126842.0,16,MORTGAGE,14000.0,VENTURE,6.03,0.11,14,644,Yes,0
30,male,High School,58617.0,9,MORTGAGE,5000.0,MEDICAL,13.08,0.09,7,667,No,1
24,male,Master,71342.0,5,RENT,6300.0,MEDICAL,14.91,0.09,2,658,No,1
39,male,High School,32179.0,15,RENT,11000.0,DEBTCONSOLIDATION,8.59,0.34,12,622,No,1
25,male,Associate,48934.0,3,RENT,5000.0,MEDICAL,12.82,0.1,3,633,No,0
26,female,Bachelor,126951.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,8.1,0.04,4,648,Yes,0
24,female,Bachelor,97084.0,0,MORTGAGE,8000.0,EDUCATION,12.5,0.08,4,589,No,0
29,female,High School,72595.0,8,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.29,0.17,7,643,Yes,0
24,male,High School,72096.0,2,RENT,21000.0,MEDICAL,11.16,0.29,5,670,No,1
23,female,Bachelor,36897.0,0,MORTGAGE,10000.0,MEDICAL,13.79,0.27,2,642,No,1
30,female,Associate,18284.0,5,OWN,5000.0,MEDICAL,14.96,0.27,9,625,No,1
25,male,Master,90923.0,3,MORTGAGE,10000.0,PERSONAL,11.34,0.11,2,668,No,0
22,female,Bachelor,78955.0,0,MORTGAGE,6500.0,MEDICAL,9.25,0.08,4,649,No,0
33,male,Master,145059.0,10,MORTGAGE,14000.0,MEDICAL,7.29,0.1,8,594,Yes,0
24,female,Bachelor,95755.0,4,MORTGAGE,5000.0,HOMEIMPROVEMENT,15.33,0.05,2,655,No,1
26,male,Bachelor,48683.0,6,RENT,1764.0,MEDICAL,12.2,0.04,4,695,No,0
24,female,High School,63154.0,3,OWN,13000.0,EDUCATION,12.01,0.21,2,589,Yes,0
35,female,Associate,51304.0,16,RENT,21000.0,EDUCATION,8.47,0.41,11,683,No,1
25,female,Bachelor,62199.0,3,MORTGAGE,4200.0,PERSONAL,7.29,0.07,2,651,Yes,0
22,male,Associate,90970.0,1,MORTGAGE,5600.0,PERSONAL,8.0,0.06,2,631,No,0
22,male,Bachelor,65801.0,0,RENT,7000.0,MEDICAL,14.96,0.11,4,674,No,1
30,male,Master,37218.0,6,RENT,14125.0,MEDICAL,14.45,0.38,10,657,No,1
23,male,High School,77774.0,0,RENT,7500.0,HOMEIMPROVEMENT,13.55,0.1,3,641,No,1
22,male,Bachelor,83435.0,0,MORTGAGE,20000.0,EDUCATION,6.91,0.24,3,628,Yes,0
24,male,Associate,89828.0,4,RENT,8000.0,EDUCATION,15.62,0.09,2,626,Yes,0
30,male,Associate,53624.0,8,MORTGAGE,13200.0,DEBTCONSOLIDATION,16.29,0.25,9,621,No,1
23,female,Master,62254.0,0,RENT,17010.0,HOMEIMPROVEMENT,8.6,0.27,4,663,No,1
23,male,High School,60908.0,1,RENT,6000.0,DEBTCONSOLIDATION,11.48,0.1,4,690,No,1
26,female,Bachelor,87196.0,4,RENT,10000.0,PERSONAL,9.68,0.11,4,685,No,0
30,female,High School,113953.0,8,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.27,0.09,10,621,Yes,0
27,male,Bachelor,48067.0,4,RENT,6000.0,VENTURE,13.96,0.12,8,582,No,1
24,female,High School,104115.0,2,MORTGAGE,12000.0,MEDICAL,15.99,0.12,4,576,No,1
26,male,Associate,130811.0,5,RENT,25000.0,PERSONAL,15.05,0.19,2,598,No,1
26,male,Bachelor,31074.0,5,RENT,6500.0,MEDICAL,14.09,0.21,2,703,No,1
24,female,High School,100266.0,1,RENT,3200.0,HOMEIMPROVEMENT,6.99,0.03,3,592,Yes,0
36,male,Bachelor,18859.0,15,OWN,5000.0,PERSONAL,13.92,0.27,15,673,No,1
23,female,Associate,60163.0,0,MORTGAGE,5000.0,MEDICAL,14.95,0.08,4,559,No,1
25,male,Associate,92183.0,2,MORTGAGE,20000.0,EDUCATION,6.54,0.22,2,653,No,0
32,male,Associate,32852.0,10,RENT,8000.0,EDUCATION,7.51,0.24,10,720,No,0
25,male,Associate,259923.0,1,MORTGAGE,25000.0,HOMEIMPROVEMENT,16.07,0.1,2,686,No,0
25,female,Bachelor,45473.0,4,MORTGAGE,8400.0,PERSONAL,10.72,0.18,4,686,No,0
24,male,Bachelor,39783.0,1,RENT,4000.0,MEDICAL,12.65,0.1,5,682,No,1
45,male,Bachelor,44378.0,22,RENT,4300.0,VENTURE,10.91,0.1,17,634,Yes,0
21,female,Associate,13113.0,0,OWN,4500.0,HOMEIMPROVEMENT,8.63,0.34,2,651,No,1
23,male,Associate,97746.0,5,RENT,7200.0,DEBTCONSOLIDATION,9.25,0.07,4,635,No,0
24,female,Associate,94980.0,4,MORTGAGE,6000.0,VENTURE,7.49,0.06,4,646,Yes,0
21,female,Bachelor,36861.0,0,RENT,2400.0,VENTURE,16.49,0.07,2,697,No,1
22,female,Associate,59002.0,0,RENT,20000.0,VENTURE,11.36,0.34,2,614,No,1
22,male,High School,29768.0,2,RENT,8800.0,VENTURE,9.32,0.3,4,487,No,1
26,female,Associate,19022.0,5,RENT,4750.0,PERSONAL,8.49,0.25,3,624,No,1
25,female,High School,75146.0,4,RENT,5000.0,EDUCATION,7.49,0.07,3,665,No,0
45,male,High School,150994.0,25,RENT,14000.0,EDUCATION,12.61,0.09,12,693,Yes,0
27,male,Associate,138803.0,5,MORTGAGE,35000.0,DEBTCONSOLIDATION,17.98,0.25,6,642,No,1
22,female,Associate,34639.0,0,MORTGAGE,3250.0,MEDICAL,15.21,0.09,2,645,No,1
30,male,Associate,130540.0,4,RENT,8000.0,PERSONAL,14.96,0.06,7,674,No,1
30,female,Associate,60879.0,10,OWN,10000.0,DEBTCONSOLIDATION,15.95,0.16,7,673,Yes,0
36,male,Master,44353.0,13,RENT,2500.0,EDUCATION,9.76,0.06,15,640,Yes,0
34,male,Master,37214.0,14,MORTGAGE,7300.0,EDUCATION,9.32,0.2,9,691,Yes,0
25,female,Bachelor,26667.0,2,RENT,7500.0,MEDICAL,11.34,0.28,3,656,No,1
33,male,Master,53207.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.51,0.09,8,601,Yes,0
26,male,Bachelor,64635.0,3,RENT,4800.0,PERSONAL,15.62,0.07,3,561,No,1
23,male,Associate,108267.0,1,MORTGAGE,18000.0,EDUCATION,7.9,0.17,4,668,Yes,0
30,male,High School,36968.0,8,MORTGAGE,5103.0,VENTURE,8.14,0.14,5,610,Yes,0
29,male,Master,133125.0,6,MORTGAGE,5000.0,MEDICAL,10.01,0.04,9,705,Yes,0
28,male,Master,42168.0,0,RENT,7000.0,EDUCATION,13.49,0.17,5,636,No,1
27,male,Bachelor,65990.0,3,RENT,12000.0,DEBTCONSOLIDATION,9.07,0.18,7,678,Yes,0
30,male,Bachelor,84676.0,7,MORTGAGE,10200.0,HOMEIMPROVEMENT,6.91,0.12,8,606,No,0
30,male,Bachelor,94843.0,7,MORTGAGE,8000.0,DEBTCONSOLIDATION,12.52,0.08,8,643,No,1
28,female,High School,60365.0,5,RENT,4800.0,DEBTCONSOLIDATION,15.99,0.08,5,599,No,1
24,male,Bachelor,55994.0,0,RENT,11000.0,DEBTCONSOLIDATION,10.74,0.2,3,577,Yes,0
60,male,Associate,55982.0,36,RENT,20000.0,PERSONAL,10.0,0.36,20,647,No,1
22,male,Associate,25007.0,0,RENT,4948.0,MEDICAL,11.01,0.2,3,639,No,1
23,male,Bachelor,96701.0,2,RENT,6475.0,PERSONAL,6.99,0.07,3,496,No,1
23,female,Associate,66303.0,3,RENT,19000.0,PERSONAL,11.14,0.29,2,611,No,1
27,female,Bachelor,227803.0,3,MORTGAGE,5125.0,VENTURE,14.84,0.02,6,693,Yes,0
26,male,Bachelor,108996.0,6,RENT,7200.0,DEBTCONSOLIDATION,9.91,0.07,2,562,Yes,0
26,female,Bachelor,38438.0,1,RENT,5000.0,EDUCATION,8.63,0.13,2,684,Yes,0
22,male,Bachelor,76943.0,0,MORTGAGE,8400.0,MEDICAL,12.73,0.11,4,574,Yes,0
33,male,Associate,78921.0,11,MORTGAGE,12000.0,PERSONAL,7.54,0.15,7,585,Yes,0
24,male,Master,66135.0,1,RENT,35000.0,MEDICAL,14.27,0.53,4,586,No,1
30,male,Doctorate,60792.0,7,MORTGAGE,6000.0,MEDICAL,14.54,0.1,6,591,No,1
26,male,Associate,122142.0,1,MORTGAGE,16493.0,DEBTCONSOLIDATION,9.77,0.14,3,567,No,0
22,male,High School,13445.0,2,RENT,1750.0,DEBTCONSOLIDATION,14.72,0.13,3,560,No,1
22,male,High School,31013.0,0,RENT,10000.0,MEDICAL,8.94,0.32,4,560,No,1
26,female,High School,48501.0,3,RENT,6000.0,PERSONAL,12.42,0.12,3,654,No,1
31,male,High School,128264.0,11,MORTGAGE,2400.0,DEBTCONSOLIDATION,9.63,0.02,5,650,No,0
26,male,Associate,15288.0,2,OWN,2690.0,EDUCATION,10.96,0.18,4,649,No,1
38,male,Bachelor,138880.0,13,MORTGAGE,8000.0,VENTURE,12.87,0.06,8,717,No,0
23,male,Bachelor,79971.0,0,RENT,12000.0,VENTURE,11.01,0.15,4,671,No,0
26,female,Bachelor,40346.0,2,RENT,4000.0,DEBTCONSOLIDATION,7.16,0.1,8,603,No,0
30,female,Bachelor,91119.0,7,RENT,5600.0,PERSONAL,15.99,0.06,7,675,No,0
36,female,Master,36783.0,15,RENT,5500.0,EDUCATION,8.9,0.15,11,739,Yes,0
27,female,Bachelor,58553.0,3,RENT,10800.0,DEBTCONSOLIDATION,15.99,0.18,8,525,No,1
30,male,Associate,69521.0,4,MORTGAGE,9148.0,MEDICAL,15.12,0.13,6,551,No,1
28,male,Bachelor,28776.0,8,RENT,4900.0,MEDICAL,7.88,0.17,6,691,No,0
24,male,Associate,132412.0,4,MORTGAGE,3500.0,EDUCATION,10.75,0.03,3,661,Yes,0
28,female,Bachelor,36732.0,3,OWN,7500.0,HOMEIMPROVEMENT,12.98,0.2,8,581,Yes,0
22,male,Associate,86906.0,0,MORTGAGE,3000.0,EDUCATION,10.99,0.03,3,629,Yes,0
29,male,Bachelor,226664.0,5,RENT,25000.0,HOMEIMPROVEMENT,12.18,0.11,5,697,No,1
31,male,Master,111411.0,10,MORTGAGE,2225.0,MEDICAL,7.43,0.02,5,663,No,1
28,male,High School,58545.0,6,MORTGAGE,5000.0,MEDICAL,15.27,0.09,8,711,No,1
25,male,Master,78815.0,1,MORTGAGE,15000.0,MEDICAL,11.86,0.19,3,543,Yes,0
22,male,High School,18729.0,0,RENT,3000.0,EDUCATION,9.91,0.16,3,561,No,1
27,male,Bachelor,44308.0,8,RENT,3000.0,HOMEIMPROVEMENT,15.62,0.07,7,660,No,1
26,female,Associate,183548.0,5,MORTGAGE,17500.0,MEDICAL,8.49,0.1,2,607,Yes,0
34,female,Bachelor,97098.0,13,RENT,5000.0,EDUCATION,6.17,0.05,8,671,No,0
40,male,Associate,64314.0,19,RENT,6600.0,HOMEIMPROVEMENT,14.54,0.1,17,698,No,1
28,female,Bachelor,148362.0,3,OWN,22000.0,DEBTCONSOLIDATION,20.0,0.15,8,656,No,1
24,male,Associate,66074.0,0,RENT,16750.0,PERSONAL,20.0,0.25,2,660,No,1
24,male,High School,32694.0,2,RENT,4000.0,DEBTCONSOLIDATION,11.01,0.12,3,595,No,1
34,female,Associate,35874.0,13,RENT,10800.0,HOMEIMPROVEMENT,9.63,0.3,10,723,No,1
28,female,High School,251909.0,8,OWN,15000.0,HOMEIMPROVEMENT,14.84,0.06,8,621,Yes,0
25,male,High School,151125.0,1,MORTGAGE,8000.0,EDUCATION,13.8,0.05,3,483,Yes,0
27,male,High School,142952.0,9,RENT,13425.0,PERSONAL,15.99,0.09,10,549,No,1
22,female,Associate,51667.0,1,RENT,15000.0,MEDICAL,9.63,0.29,3,684,No,1
31,female,High School,95456.0,9,RENT,10000.0,EDUCATION,11.41,0.1,8,689,Yes,0
24,male,Associate,29992.0,0,RENT,5600.0,MEDICAL,12.73,0.19,4,627,Yes,0
23,male,Bachelor,36724.0,0,RENT,4800.0,EDUCATION,11.01,0.13,4,652,Yes,0
28,male,High School,43133.0,8,OWN,4200.0,MEDICAL,11.9,0.1,6,574,Yes,0
44,female,Associate,100604.0,22,OTHER,12000.0,EDUCATION,16.0,0.12,15,725,No,1
23,female,Associate,36803.0,0,RENT,9000.0,EDUCATION,13.78,0.24,4,663,No,1
27,female,Associate,33501.0,6,OWN,11500.0,EDUCATION,20.0,0.34,9,685,No,1
22,female,Bachelor,44091.0,0,MORTGAGE,5250.0,DEBTCONSOLIDATION,11.01,0.12,2,677,Yes,0
23,male,Master,30266.0,0,RENT,12250.0,PERSONAL,13.16,0.4,4,706,No,1
25,male,Bachelor,63600.0,0,RENT,19000.0,MEDICAL,11.01,0.3,4,610,No,1
38,male,Bachelor,78810.0,16,MORTGAGE,3600.0,MEDICAL,8.92,0.05,15,608,Yes,0
37,male,High School,97147.0,15,MORTGAGE,9000.0,PERSONAL,11.01,0.09,14,678,No,1
23,male,Bachelor,41259.0,0,RENT,9000.0,MEDICAL,11.01,0.22,4,638,No,1
24,female,High School,40629.0,2,RENT,10800.0,EDUCATION,12.18,0.27,5,613,No,1
27,male,Bachelor,121020.0,7,MORTGAGE,15000.0,MEDICAL,13.88,0.12,5,642,Yes,0
24,male,Associate,91198.0,2,MORTGAGE,12000.0,EDUCATION,6.92,0.13,4,643,Yes,0
26,female,High School,83770.0,5,MORTGAGE,11000.0,DEBTCONSOLIDATION,11.01,0.13,2,637,Yes,0
25,male,High School,47061.0,2,MORTGAGE,5700.0,MEDICAL,6.17,0.12,2,643,No,0
38,male,Associate,35022.0,15,OWN,13000.0,VENTURE,8.32,0.37,12,653,No,0
23,male,High School,34941.0,1,RENT,5086.0,MEDICAL,14.14,0.15,4,670,No,1
21,male,Associate,19769.0,0,RENT,1600.0,DEBTCONSOLIDATION,12.69,0.08,3,646,Yes,0
32,female,Doctorate,283195.0,8,RENT,25000.0,PERSONAL,12.53,0.09,7,589,Yes,0
25,female,High School,76644.0,1,MORTGAGE,3000.0,EDUCATION,13.47,0.04,2,666,Yes,0
28,female,Associate,23927.0,5,OWN,4700.0,PERSONAL,15.31,0.2,5,610,No,1
30,female,High School,25315.0,8,RENT,5400.0,MEDICAL,14.61,0.21,7,641,Yes,0
33,male,Bachelor,40541.0,8,RENT,13881.0,VENTURE,13.54,0.34,9,678,No,1
23,female,Master,100392.0,0,RENT,12000.0,VENTURE,7.51,0.12,3,570,Yes,0
22,male,Master,71782.0,0,RENT,16000.0,MEDICAL,16.32,0.22,3,562,No,1
22,male,Associate,36822.0,0,RENT,10000.0,EDUCATION,11.86,0.27,2,692,No,1
27,male,Bachelor,78933.0,2,MORTGAGE,10250.0,DEBTCONSOLIDATION,8.59,0.13,5,657,No,0
29,male,High School,42787.0,8,MORTGAGE,8000.0,EDUCATION,12.68,0.19,9,651,No,0
23,male,Master,83836.0,0,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.96,0.18,4,628,No,1
26,male,Associate,44063.0,1,RENT,4000.0,PERSONAL,14.54,0.09,2,664,No,1
39,female,Associate,146696.0,16,MORTGAGE,1450.0,VENTURE,6.76,0.01,17,669,No,0
