normal_tails,heavy_tails
-0.91145,-0.85486
-0.62655,1.18224
-0.84143,-0.13246
-0.86437,0.00235
1.14508,0.18291
1.35972,-0.20308
0.20087,1.51067
0.20671,0.45438
0.92182,1.25686
0.13083,0.10004
0.22338,0.09478
0.71048,0.5652
0.07873,0.73743
1.39946,-1.53276
3.34335,0.04048
0.12474,-0.45753
0.40542,0.54939
-0.69598,0.04003
-0.31734,0.43632
0.21714,0.59301
0.54793,0.20229
-0.0566,3.82274
-1.05452,-0.22354
0.51638,0.47571
-0.39629,-0.71128
0.53698,-0.94511
-0.0861,-0.4199
0.00503,-1.15293
0.05587,0.16198
-1.97527,-0.3706
1.36333,0.32909
-0.77103,-0.13027
0.49171,0.18904
0.68342,-0.28574
-0.42767,1.02922
-1.21651,0.5349
0.70694,-0.59087
-0.81676,-0.61629
0.05048,-0.29574
0.58524,0.15437
-0.3455,0.98553
-1.57917,-2.82821
-0.54974,0.94126
0.61792,-0.14867
-0.68757,-0.65108
0.98964,0.06301
-1.41077,-0.7169
-0.84637,0.45247
-1.63748,-0.03516
-0.8461,0.52639
1.60321,2.32576
0.65792,-0.68788
-0.18077,0.13237
-0.54111,0.09033
1.21771,-0.52833
-0.04888,-1.17852
-0.91693,0.89035
1.60831,-0.65047
-1.24344,-0.06108
0.25047,0.15752
0.70002,0.11916
1.01813,-0.48722
2.01881,1.15171
0.89003,-0.50288
-0.63918,0.20645
1.196,-0.00429
0.35025,-0.12202
-1.16769,-0.324
-1.02839,-0.36175
-0.76553,0.48968
-2.11166,0.92282
0.46637,0.55045
0.59458,0.29836
0.51976,0.14661
-0.79223,1.14865
-0.02396,1.2302
1.21596,1.20295
0.40419,-0.54818
-0.11807,0.19363
-0.71364,0.98272
-0.01859,0.34412
1.29418,-0.5862
0.04683,-0.54785
2.30659,-0.03641
2.43698,-1.12305
0.73454,-0.36944
-1.60078,-0.11005
-0.23558,2.59463
1.29177,-0.37442
-0.53656,0.58109
-0.66703,0.09178
0.04185,-0.61928
2.69337,0.60811
-0.45377,-0.494
-1.92554,-1.05276
0.30289,0.80547
0.41309,0.26011
0.75742,-0.35667
0.0892,0.28171
0.35837,0.34898
-0.45337,-0.21263
0.97289,-0.82893
-0.01205,-1.0583
0.52853,0.42141
-0.72504,-1.35959
1.40162,0.3462
0.25603,0.01809
-0.41758,-1.93278
0.05602,0.66833
-1.08956,0.03594
-0.59165,5.03003
0.83371,-0.39277
0.61482,-0.26163
0.84615,0.09933
0.71777,-0.21059
-0.26892,0.13642
0.11134,-0.9103
1.89664,0.37389
-0.1008,-0.1702
-1.52773,-0.63486
-0.01189,-0.60537
-0.41734,0.73765
-0.10999,0.22114
0.00975,-4.33183
-1.04057,0.65
0.40644,-0.5361
-0.18334,0.55518
0.56923,-0.40242
-0.71962,0.96358
-1.01478,0.13588
-0.45982,2.52246
1.61902,1.28484
-1.83923,-0.2791
1.05609,-0.47288
-0.09008,-0.62168
1.10821,-0.25235
-0.43494,2.79947
0.34126,0.94237
0.31719,-0.25372
2.07297,-0.8425
-0.17338,0.50931
0.18566,0.09729
-0.81614,-0.37853
0.24527,-0.82087
-0.79785,-0.93465
-0.17011,0.5832
0.3251,0.67151
0.50106,-0.59429
-0.96182,-0.49004
-0.94159,1.16815
1.10864,-0.23783
-0.58145,-0.31493
0.12439,0.2169
-0.33853,2.36575
-1.62725,-0.14343
-0.16102,-0.23736
-0.17671,-0.18145
1.70989,-1.53539
-1.95121,-0.48583
-0.58209,-0.03744
0.56011,0.35755
-0.58878,0.43432
-2.20308,0.21412
0.56348,-0.97097
0.11302,-0.65119
-0.90001,-0.56214
-1.0478,-0.06114
-0.73921,-0.82605
0.13294,-0.69145
-0.23678,-1.11807
-0.71632,-0.24339
0.27897,-0.10778
0.97723,-0.38572
-0.66325,0.93421
1.48997,0.39949
-0.03598,-0.29728
0.52816,2.09592
0.34779,-1.25273
0.42491,1.08851
0.16111,1.64151
-2.32207,0.8482
-1.02121,-0.00335
0.79463,-0.14216
-1.1194,0.981
0.02737,0.50958
-1.63424,-1.57224
-0.6982,0.20591
1.43707,-0.45973
0.15244,0.18656
-0.95251,1.02064
-0.72685,-0.20552
-1.78012,-0.25849
0.35588,0.21645
-0.34653,-0.1729
0.6167,-0.66297
0.67556,-0.29273
-0.40976,-1.14024
-1.06685,-2.21593
-1.32115,0.41166
-0.52602,0.53583
-0.11231,0.09598
1.23705,-0.44614
-1.07996,0.96383
0.3138,0.0234
-1.17451,-0.17964
-0.71275,-0.734
0.62899,-0.28698
0.37209,-0.9249
-0.67091,-0.08307
-0.78799,0.17169
0.95219,-3.46083
-0.32315,0.99114
-0.44941,0.23042
-1.19359,-0.53541
2.34571,-2.56274
1.68874,0.08986
0.3825,0.39847
2.08216,0.09629
0.36647,1.01894
-0.4538,0.26053
0.43098,-0.48201
1.3082,0.8336
-1.20554,0.82758
1.14218,-0.46321
1.0985,-0.49677
1.41726,0.36322
0.41327,0.59235
1.04354,0.43445
-1.77927,0.40373
-0.11308,0.114
0.97291,0.79145
0.50133,-0.26715
0.22494,-0.41006
-1.28047,0.12054
-0.20712,-0.76358
-1.7591,0.16889
-0.27783,-0.05453
0.2952,0.26359
-0.55003,0.16887
0.44566,0.29026
-0.02578,-0.39715
0.85788,-0.18242
-0.37912,0.30184
-1.62625,1.37794
-1.28409,-0.85114
-0.787,-0.3124
-0.02646,0.31701
0.07307,-0.04111
-0.75986,-0.54694
0.09143,0.03662
-0.67291,-0.01759
0.62502,-1.12844
-1.33934,-0.83946
1.14996,-1.45048
0.27494,0.00624
-0.39533,-0.18704
-1.06923,0.0094
0.55914,-0.16166
-0.58085,-0.40404
0.66562,-0.02178
1.85087,-0.03072
0.20305,0.99756
0.27763,0.04762
0.58454,0.55427
-0.47953,-0.33176
1.99071,-1.38902
-0.14437,-0.96756
0.76743,-0.7586
0.4235,0.73015
-0.48409,0.53857
1.46197,-0.4744
0.48625,-0.86742
-0.52758,0.41425
-0.51635,-0.23837
-1.77837,-0.75859
-0.92248,-0.10259
0.9791,0.06439
0.9944,0.39179
-0.76813,0.54877
0.78222,-1.1574
1.13611,2.28316
0.93929,0.55305
1.41477,0.50772
-1.71901,-0.4363
0.37395,-0.53595
-0.77506,3.52156
0.84486,-0.20848
-0.56529,-0.61071
0.27189,2.10079
1.04071,0.53846
-1.39875,1.05236
-0.48576,-0.52379
-0.5406,1.51649
0.11544,-1.40405
-1.41766,0.54623
0.91892,-2.58698
2.04827,0.34957
-0.15381,0.0844
0.63338,0.80488
-2.53277,-0.2748
-1.09177,-0.26455
0.75424,-0.17324
0.38147,-0.27784
0.74816,0.5788
1.40719,0.80824
0.17137,-0.55937
-0.17001,-0.40931
-0.39623,-0.98321
0.16784,0.25526
-2.04921,-0.2643
1.52862,0.63902
-2.11273,-2.68189
-1.53759,-0.02777
0.1052,-0.60655
0.96824,0.00463
0.57565,-0.69952
1.51836,0.33255
-0.41399,0.46352
-0.62351,-0.71833
0.56765,-0.00312
-1.105,-0.56992
0.22073,-0.18723
0.52218,0.1385
0.30525,0.63199
-2.0223,-1.24808
-0.22747,0.37407
-2.03484,0.75583
0.85537,1.8816
-0.438,0.82728
0.98931,0.86584
1.31154,0.19396
-1.34754,3.96957
0.90751,-0.34171
0.39333,0.80741
1.4878,0.01971
-1.26192,0.14985
-1.27362,-0.30771
-0.78767,0.27311
-1.84105,-0.6998
0.12286,-0.1492
-0.7244,-0.74699
0.18965,-0.62049
0.33338,-0.41016
0.82866,0.14085
-1.33116,-0.12323
0.71913,0.29368
0.7119,-0.6142
-1.00473,0.61923
-0.63276,1.07355
-1.46867,-0.10796
1.19962,0.63329
1.31562,0.14757
-0.86902,0.07877
-0.13081,1.22704
0.37574,-0.73085
0.67089,-2.12437
-0.09925,-0.1394
1.6178,-1.8916
-0.96349,-1.18878
0.82663,-0.7347
0.06468,0.22359
0.26133,-0.06189
-0.76328,0.75987
-1.75307,0.20559
-0.54684,-0.33129
0.44159,-0.21327
-0.86077,0.14397
-1.71662,-0.53709
-0.19866,0.55887
-0.05292,0.18798
-1.0287,0.56111
-0.14654,-0.43325
0.37997,3.82558
0.17682,0.36251
0.88247,0.68383
1.14824,-0.44799
-0.06461,-0.06214
-0.83486,-0.47155
-1.76706,0.60931
0.96577,0.64483
0.31182,-0.20242
0.97156,-0.02689
-0.84935,-0.25237
0.09211,-1.06749
-0.84136,1.06914
-0.92799,0.32009
-1.48339,0.35482
-0.26123,-0.45786
0.43987,0.88179
0.73831,-0.51685
0.20194,0.63193
-0.3163,-0.42463
1.96892,0.28777
1.50196,0.03194
0.97875,-0.25271
0.11384,0.62916
1.23014,-1.03336
-0.79124,0.19045
-1.30307,-1.58158
0.58965,-0.02391
0.13554,0.90997
1.00989,0.87518
-0.81639,-0.5988
0.25793,1.35264
-1.07032,-0.95828
-0.3762,0.64428
0.43028,0.59205
-0.10019,-1.98885
-0.97065,-0.36235
-1.47909,0.21247
-0.41844,1.51828
-0.9517,-0.18655
-1.46969,-0.60823
0.05266,-0.24539
-0.94047,0.07693
1.23504,0.68258
2.03308,-0.80433
1.08186,-0.17343
2.75212,-0.72554
-1.24492,0.00198
-1.741,-2.43845
-0.17281,1.17802
-1.78581,-1.0111
0.11356,-0.55146
0.84949,1.37379
0.74873,-1.785
0.94262,-1.37353
-0.2344,-0.51359
-0.09531,-0.11325
0.21618,-0.63582
-0.08522,0.11925
0.89854,-0.29032
-0.43268,-0.41632
-0.07156,1.27617
-0.72009,-0.00808
0.92962,-0.37206
0.09417,-1.3215
0.10391,0.13542
-0.51407,0.05316
-1.79803,-0.06672
-0.48224,-0.17054
-2.19047,-0.20049
-0.09932,1.40086
-1.26183,0.06858
1.23565,-0.38591
-0.6709,0.00426
-0.10174,2.47333
-0.5266,1.04445
-1.17298,0.63749
-1.57153,-0.01979
-2.54365,0.39917
-0.68655,-0.11133
-2.06488,-0.46012
1.07634,-0.96393
-1.33035,-0.82186
-0.64643,0.19459
-0.07189,0.12778
-0.19745,0.88712
1.11692,-1.08137
-0.11216,0.96956
-0.53001,-1.1554
-0.16224,-0.15598
1.48551,0.51311
0.73272,-0.20475
-1.98997,-0.81159
-0.23499,-2.38449
-0.94739,-3.78194
-0.02093,-0.72369
0.58665,0.24341
-0.02979,-0.33886
0.56283,0.44483
1.63859,-0.13095
-1.77212,1.36275
-0.0782,0.15301
0.0212,1.17864
0.41364,0.23517
0.06362,1.29095
0.88614,0.29386
-0.04938,-1.19899
0.4048,-1.08374
-1.57186,0.22012
0.16626,-0.75086
-1.23004,-0.40232
0.54941,0.72327
1.72825,0.91207
-0.07905,-0.31686
0.41063,-0.24873
0.7223,-0.59638
1.35598,0.72544
0.7688,-0.02398
1.21788,-2.71612
-0.53173,0.11299
-0.07662,-0.09112
-1.45107,0.53254
2.19984,-0.24936
-1.17252,-0.81731
0.9153,-0.13465
0.16637,0.38729
0.12497,1.22746
-1.15896,-0.01866
-0.03103,-0.31802
0.09332,-0.50003
0.41732,0.38853
-0.32575,-0.53573
0.25012,1.35758
-0.94364,-0.06798
1.21327,1.41958
-0.63468,0.26629
3.59889,0.60895
-0.29561,-0.70543
-0.62489,0.11994
0.20429,0.94819
-0.10813,0.50599
1.10986,-0.14178
1.24406,1.16589
-0.58577,0.27387
-0.62788,-0.56773
-0.7042,-0.17728
0.51424,0.05268
1.02229,-0.3538
0.70941,0.15883
-0.09021,-4.41033
0.09084,0.55619
0.71562,0.43957
1.29694,-0.24137
0.02314,-0.2399
1.23014,0.12855
-0.27136,-0.16504
0.25936,0.71281
1.18576,0.31318
-0.79399,0.06547
-1.6507,0.80698
-1.04215,0.24287
-0.085,-0.07284
-0.96918,1.10218
-0.06948,0.75976
1.41535,-1.09948
-0.29935,1.37605
1.37017,-0.14801
0.91425,-0.43234
-1.00233,-0.37057
1.01293,-1.01001
0.91078,0.98101
1.02562,-0.98623
0.261,0.75368
0.32309,-1.87563
-0.4988,0.1226
-0.81673,-0.37044
0.00363,0.62981
0.76399,-0.25961
-0.53561,-0.61294
1.68185,0.42069
-0.37318,0.73801
0.39503,0.92329
-1.26006,-0.66756
1.62223,0.55605
0.80513,-0.2073
1.37656,-0.18952
-1.10716,-0.06902
1.53042,-0.55794
0.57251,0.78676
-0.50695,-0.35159
-0.28882,-0.10339
-1.38169,-2.46267
-0.06499,0.57563
1.00408,-0.16985
-0.73747,-0.2229
0.49514,0.26979
-1.08226,0.22947
-2.5364,0.69337
-0.07053,0.06102
1.57934,0.04136
1.30156,0.30789
-0.56503,-0.55527
1.35697,-0.77545
1.13361,-0.68242
0.4668,0.50261
-0.26447,1.16871
1.0664,-0.10996
-0.01182,0.42494
-0.31638,-0.03098
1.12037,0.50768
-0.61913,0.64982
0.74452,1.34455
1.54531,0.39205
-0.61908,-0.21125
0.2323,0.28514
0.58796,-0.09515
-1.70165,0.06836
-0.44573,-0.50449
-0.50733,-0.16595
-0.49763,-0.22393
-0.83176,0.06646
1.31604,-0.08253
-0.87372,-0.35789
-0.07963,0.15732
0.61667,0.10771
1.58005,-0.61823
-1.57617,-0.09879
-1.28387,0.90244
-1.03956,0.2309
-0.29105,-0.18432
0.94441,0.52873
-0.12276,0.17247
0.16092,-0.0221
1.54193,0.09737
-0.30544,-0.8808
0.18618,0.01785
1.99076,-0.82592
0.80125,-0.8174
-0.58656,-0.27844
-0.62447,1.35901
1.1392,-0.90844
-1.114,-0.06253
-0.85684,0.61024
0.82968,0.16551
1.36505,0.05264
1.70086,2.41014
-0.9468,0.86526
0.54894,0.02079
-3.28517,0.1993
-0.81078,0.90407
2.97184,0.60178
1.60453,0.39028
0.76113,-1.36742
-0.87434,0.00466
-1.20084,-1.12845
1.16322,-0.18922
-0.09882,0.75583
-0.75091,-0.428
0.78944,0.8353
0.74714,-0.10542
-0.63511,0.10263
-0.37359,0.05251
2.27968,-1.98163
-0.91297,0.90098
1.0832,-0.3914
-0.63371,0.41746
-0.7872,0.36907
-0.97548,-1.20755
-0.05159,-0.06131
0.04853,0.46493
0.80903,-0.24615
-0.67309,-0.20591
0.47826,0.40563
-0.49277,-0.88925
-0.66338,-0.9913
0.70167,-0.38948
0.51737,0.17901
-1.45333,1.56926
0.21645,0.17125
-1.76773,0.19802
-1.01092,-0.31762
1.67076,-0.87555
1.36576,0.27587
-0.14585,1.08692
0.64449,-0.57503
1.30787,-1.45955
1.76398,0.08589
1.75235,0.99231
-0.73369,-0.75491
-0.02021,-0.09038
0.13416,0.5312
-2.40027,0.44294
-0.73484,1.4182
0.41043,0.1951
-0.20521,0.39249
-0.5946,0.64635
-1.16606,-0.50357
-0.57251,0.57506
-0.02249,-0.47537
-0.31395,-2.50937
1.13978,0.27409
0.81548,0.32054
-1.28718,0.29469
0.93541,1.26013
0.02904,0.92484
0.76278,-1.00634
-0.65755,-0.12628
0.89665,0.4103
-0.71366,0.07634
1.01957,-0.62144
-0.02983,-0.14143
-0.25851,0.28492
-1.31791,-2.32733
-1.61063,-1.42682
0.86381,0.86411
-1.11888,0.82613
-1.17406,0.23284
0.39594,0.79714
0.01976,2.52295
0.58037,-0.45702
-1.31129,-2.64509
-2.12226,-1.2789
-0.90768,-0.73138
0.99487,-0.69637
-0.03581,-0.07306
0.43462,0.16679
0.51768,-0.15217
0.16471,0.28553
0.16668,-0.13781
-0.20845,1.06262
0.21659,-0.03722
0.3222,1.00202
-0.65054,-0.87749
0.59694,0.09375
-0.00185,0.56861
-0.08372,-0.6045
-0.15731,-1.76329
0.87851,-0.43196
-0.1444,-0.33339
1.18901,-0.35054
-1.00048,0.22557
0.57459,-0.85087
-1.53923,-0.01749
0.05257,-0.23547
-0.50113,0.64105
-0.4562,-0.60188
-1.03393,0.56901
-0.02595,-0.11014
0.54093,-0.26786
-1.83053,0.10934
-0.1303,-0.30846
0.18042,-2.02848
0.60394,-0.17257
0.35235,0.8866
-1.07816,0.43422
0.98678,-0.63017
-0.86856,-0.91365
0.48879,1.17557
0.18668,-0.32672
-0.58363,-0.60996
-0.90936,-0.1692
-0.21926,2.19801
1.42278,0.2654
0.63032,0.3543
-0.5813,-0.13309
0.71739,-0.18407
1.65048,-0.76863
2.14312,-0.33922
-1.71324,0.2798
0.71853,0.75744
0.82388,1.49196
-0.80618,-1.04289
-1.85978,-0.85108
1.25538,-0.9982
-0.4631,1.53173
-1.6141,0.46932
-1.06757,0.90287
0.72732,0.80354
2.17458,0.55318
0.92689,0.86631
-0.8572,0.26479
1.26456,0.8808
-1.86642,-0.62519
0.99123,0.35591
0.92346,0.16991
1.7909,0.63074
0.98055,0.34305
1.14146,-1.85138
0.12192,-1.04392
-0.32401,-0.08212
0.04355,-0.41537
1.93316,0.17785
-0.55088,0.50497
-0.03722,0.2174
-0.4417,-0.1558
0.69177,0.27046
0.50088,1.19066
2.05462,0.03453
2.1953,-0.00889
1.15629,-0.08983
0.9191,-0.17672
-0.1052,0.17417
-1.45975,1.49104
0.19501,0.22011
0.07119,1.25976
-1.10014,-0.2968
0.24864,0.21088
1.00361,0.0007
-0.85859,0.35405
0.91482,-1.04404
0.44238,-1.04159
-0.51177,0.57207
0.14303,-0.893
0.78603,1.05794
-0.14989,0.0633
-0.03032,1.05565
1.35031,0.26461
0.59071,-0.74487
0.56905,0.57504
-0.47183,0.65498
0.73726,-0.33466
1.53411,0.14154
-0.91189,-0.04859
-1.62195,-0.03966
-0.77349,-2.07653
-0.10127,0.63596
-0.9777,0.38936
-1.66876,-0.58095
1.67957,-0.01487
-0.39332,-1.2417
-0.79237,-0.3213
-2.86048,0.71581
0.93656,0.60749
-1.53461,0.93303
1.34543,0.62397
0.59164,-0.28076
0.24091,-3.07923
-0.19255,-0.2148
0.98684,0.29971
-0.54797,0.20684
0.39543,-0.52191
-0.4787,-1.5856
-0.29399,-0.79391
1.60327,-0.95339
1.1434,0.16203
-0.9179,0.51857
-0.84715,-0.50861
0.06149,1.81586
-0.11183,-0.37896
0.51852,-0.33121
-0.36156,0.52412
-1.03094,1.31309
0.85196,-0.32565
-0.20433,-0.63212
0.71148,-0.08183
-0.88788,-0.26503
1.54306,0.1001
0.29892,0.02329
0.28276,0.10699
0.40333,-0.10822
-1.57129,0.05921
0.7296,-0.27052
-0.50557,-0.7312
-1.11803,0.26823
0.40833,0.22382
1.7598,-0.19735
-0.69141,-0.21048
1.5831,0.04112
-2.21937,0.22705
0.32272,0.59984
-0.58666,0.39215
0.27136,0.21246
2.18326,-0.63509
0.70033,0.0678
-1.49346,-0.34359
1.4965,0.11437
-1.05621,0.24281
-0.5604,0.1038
-0.90163,0.55654
0.14851,-0.3081
-0.09835,0.33025
1.67324,0.10862
0.36838,-0.71374
0.72296,0.72544
-0.13615,1.19466
1.16122,0.48539
-1.03497,0.072
-1.44252,1.14928
0.92716,0.35222
0.78888,0.0262
0.07937,0.0748
2.31222,0.42689
-0.87685,0.52623
1.47699,0.27241
1.58205,0.40158
-1.22235,-0.34003
0.5989,-0.52257
0.83349,-1.09861
-0.09764,0.29917
-0.08776,-0.63206
-0.01455,-0.29587
-0.83578,0.28583
-1.35555,-0.09143
0.83645,0.18938
0.27215,0.60716
0.07724,-0.18084
0.57925,-1.32636
-0.77572,0.42466
-0.6126,0.5592
0.86052,0.25633
0.04075,0.80137
0.53743,-0.47288
1.13889,0.79496
1.80952,-1.11668
-0.87933,-0.30315
-0.5396,0.74017
-1.41082,-0.8268
-0.66203,1.3686
0.55284,0.88044
-0.50598,-0.54431
2.24442,0.12913
-0.39786,4.86342
-1.77086,-0.37947
-0.87185,0.42741
2.14547,0.66139
-0.86896,0.38789
-0.03907,-0.16188
-0.79555,0.96144
-1.07941,-2.45174
1.20724,-0.63651
-1.17296,0.27985
-1.78076,-7.423
-0.72184,0.39564
-0.63805,0.07698
0.4753,-0.71542
0.14628,-0.2605
1.28341,0.17849
-0.17838,-0.30025
0.47201,0.11127
0.53658,1.07209
1.0666,-1.26012
-1.20152,0.44412
-0.30407,-0.4242
-2.72789,-2.06998
-0.77303,0.21739
-1.20252,0.25527
-0.85395,0.18344
1.59427,0.97703
1.06228,-1.05231
-1.50046,0.30195
1.83875,-0.45695
1.31472,0.856
0.20846,-0.97273
-0.08047,0.11117
-0.11641,0.21338
-0.0163,-0.82352
0.67728,0.21192
-0.25819,0.45105
1.01944,1.23045
-0.31849,-0.40643
-0.68342,2.58374
-0.13178,-1.31353
0.34099,-0.33225
0.43169,0.79321
-0.01009,1.10995
-1.52344,0.07133
-1.36031,-0.73187
-1.72684,0.16314
-0.27782,-0.08782
0.68661,-0.46127
0.02919,1.09129
-0.0473,-1.35524
-0.48498,0.39066
-0.34372,0.52753
-0.67422,0.55034
1.07195,-0.27714
-1.24583,-0.12364
-0.88836,0.25534
0.4878,-0.91758
-0.365,-0.01833
0.66689,0.26669
-0.46133,-0.45986
0.43339,-0.81605
0.23466,0.15115
-1.28646,0.2555
0.56718,0.61533
1.27675,0.42699
-0.66333,-1.38114
-0.12438,-0.85069
0.65061,-0.75871
1.55678,-0.37901
0.3744,0.46612
2.35411,-0.65454
-0.38599,-1.69021
1.95232,0.15153
-0.72588,-0.60979
-0.00269,-0.32393
-0.89166,-0.63063
1.01458,0.80773
0.65957,0.36781
-1.72168,0.44739
-2.60782,-0.69457
2.18415,0.10975
-0.27108,0.07373
-1.6512,-0.57519
-0.8813,0.08083
-0.44433,0.14566
1.60463,1.51632
0.46447,0.10267
0.06601,0.26194
-0.93178,1.27105
0.68837,2.93383
-1.74159,0.24172
1.14429,0.05333
0.99304,-0.11934
-0.45339,0.66312
-1.48889,0.43035
-0.60499,0.08755
-0.10648,0.0849
2.02784,1.36303
1.72151,-1.31707
-0.62969,0.06161
-0.74865,-0.09493
-1.35618,-2.65437
0.39417,0.00618
-0.53167,-0.16226
0.71917,-0.40042
0.08262,-0.36127
-0.5294,-0.27363
-0.99078,-0.05065
-1.58589,0.4363
0.59844,1.15241
-1.31041,-0.17766
0.72018,-1.26271
-1.647,1.39849
-2.53585,0.09279
0.02396,4.15422
-0.586,-0.49833
0.92956,-0.24907
0.01081,-0.79113
-0.0635,0.83702
0.87804,-0.57877
-0.64539,-1.00029
0.65365,-0.71157
2.47222,-0.02795
0.24479,0.45464
-0.90349,-1.27142
-0.01553,-1.60183
-0.78184,-0.3496
-0.31371,0.447
1.69243,2.31728
-0.96099,0.68608
-1.2046,-0.32178
0.54471,-0.63868
-0.37795,-0.50518
-0.13998,-1.09047
-0.59443,0.16476
0.27331,-0.02503
1.50231,-0.31625
0.67059,1.42832
-0.38514,0.81505
-0.31957,-0.87286
-0.87508,0.30308
-0.84732,-0.30438
0.97461,0.82066
0.575,-0.8039
0.50242,2.02579
0.53921,-1.67203
-0.58468,0.05354
0.03166,1.63912
0.56148,-0.03204
1.64527,0.06525
0.30446,0.56749
0.11983,-0.01983
-0.7381,0.80767
1.07746,-0.41175
-0.1978,-0.58221
0.30563,0.96244
0.44599,-0.00112
-0.72065,-0.2517
0.34647,1.85326
1.18097,0.5632
-0.82224,-0.52338
-0.45831,0.10872
-0.7547,-0.0557
0.1588,-0.64338
2.14138,1.10595
0.38439,-0.13801
1.29626,0.85073
0.30236,-0.13749
-0.35751,-0.24745
0.07539,0.24348
0.29555,0.19145
-0.12986,-0.97418
-0.00335,-0.19468
0.1498,-0.04389
-0.56318,0.00375
1.57519,1.72378
0.49498,-1.19611
-0.05881,0.16922
-0.50657,0.32274
0.43093,-0.52529
-0.70664,-0.48061
-1.17707,2.44201
-0.30901,-0.05491
1.29647,-0.60937
-0.14186,0.32596
0.23225,0.49642
-0.89563,0.13402
0.56613,0.12849
-0.48654,1.35316
-0.51108,-0.80823
-0.71543,1.42687
-0.07986,0.18459
-0.99283,0.16308
-0.35389,-1.09738
-0.14369,-1.52469
-0.90373,1.03245
-1.88566,-0.15468
0.47779,-0.9362
-1.19132,-0.05143
-1.89227,0.58383
0.04746,0.36348
-0.0066,0.00421
1.13968,0.28527
1.31047,0.06092
-2.14418,-0.55631
-0.52847,1.03393
0.30669,-0.53071
-1.29432,-0.8658
1.16694,-1.14428
0.37954,2.89615
-0.6294,0.95033
-0.48346,-0.35609
0.35158,0.0641
2.12961,-0.45343
1.94324,-0.46934
-1.38121,0.83032
0.63833,-0.39916
-1.41733,0.05113
-0.09219,-1.06791
-0.94335,0.31894
-0.2485,-4.94066
-0.39666,0.26417
0.39885,-1.23067
-0.70613,0.37895
0.72809,-0.22224
-0.08103,0.21929
-0.87062,-0.37996
1.47854,0.09059
0.36527,-0.44088
-0.17147,0.30458
0.12621,0.13684
0.73367,-0.16796
-0.09621,0.27091
-0.56196,0.05138
-0.11492,-0.84718
-0.50884,-1.66452
-0.49662,-0.23253
1.633,0.14855
0.80932,-0.31543
1.35393,0.42554
-0.46675,-0.85857
-1.70645,-0.71494
-0.34445,-0.21314
0.55193,0.63748
-0.45559,-1.29781
0.21699,0.70327
-0.91335,0.17373
0.52743,-1.26772
-0.39463,0.18636
0.03797,2.13012
0.6969,-0.32994
-0.69446,0.04409
-1.0225,0.76298
-0.77378,-0.40151
0.6035,-0.41201
-0.29956,0.07122
1.07962,-0.00709
0.55486,0.0906
1.12545,1.31505
0.20874,-0.89341
1.21756,-1.09605
0.75733,0.88481
-1.87613,-0.81333
1.44089,0.40663
0.89385,-0.41424
-0.36605,-0.42658
-1.15519,-0.41779
-1.79845,1.31237
0.18355,0.45076
-0.80666,-0.87172
-1.10913,0.58591
-0.9357,0.98749
-1.57641,1.60173
0.97623,0.06422
-0.8237,-0.29947
0.02091,0.1228
0.19762,-2.01794
0.40816,0.4912
-0.11663,0.8736
0.85911,2.09299
-0.55411,1.7658
2.15322,0.20471
-1.5326,1.12067
0.73138,0.03057
2.21518,0.70043
-0.91307,0.77387
1.45494,0.17385
2.07123,1.32313
-0.40843,-1.02925
1.56712,-1.03845
-0.5218,0.77766
0.34625,0.1689
-0.17575,0.85312
-0.92125,-0.49277
-1.04385,-0.88404
-0.52683,0.0961
-1.44565,0.82039
0.22311,-0.19561
0.17478,-0.86779
1.14157,0.25534
0.45643,-0.26694
-0.11709,-1.06038
-0.27315,-0.08259
2.49918,-0.4079
-1.49608,0.32813
-1.27744,0.2421
2.28273,-0.00956
1.11891,-1.36958
0.23595,-0.74179
0.58948,-0.22481
1.04854,1.79558
-1.40768,2.12854
-0.25485,-0.49608
0.77264,-0.69285
0.72249,1.4555
1.16914,1.03249
0.30783,0.25981
-0.28785,-0.4345
-0.5319,-0.8133
0.69077,-0.18262
0.05628,-0.12767
0.55107,-0.8737
1.47831,-0.03132
1.31456,2.24815
-1.17266,-0.12334
1.24437,0.13659
-0.87669,-0.06503
-1.54378,-0.65628
2.20094,-0.06977
0.3794,0.20356
-0.49715,0.16045
-0.31552,1.06303
1.00738,-0.39791
2.11046,0.21991
1.42309,-1.033
-0.11113,0.19686
-1.04099,-0.71892
-0.0012,-0.59738
1.12971,-0.62835
0.62026,-0.3225
-1.19691,-1.71278
0.24144,0.66291
0.73186,-0.17261
-0.80511,-1.17334
1.00196,1.69492
1.58271,-0.41413
1.03532,-0.34312
-0.72654,-0.35157
-0.15365,0.43487
0.05182,-1.20999
-0.22529,0.46181
0.98239,0.06667
0.21112,-2.16681
0.12467,6.45673
0.44574,-1.00463
-0.31913,-1.53383
-1.21196,0.35117
0.23474,0.19029
-0.21435,1.93621
0.78134,-0.04431
0.34579,-1.07081
-0.14367,-0.91737
1.19284,-0.39332
0.09819,-0.66166
-1.15756,0.52675
1.65597,0.02844
1.26349,-1.55976
0.08761,-0.90982
-1.45108,0.25916
-0.88606,-0.52189
1.07166,0.70829
0.02814,1.72767
-0.2435,0.33899
0.55632,0.60032
-0.47111,0.17211
-0.39861,0.19152
1.30551,-0.67674
0.62344,-0.0809
0.86658,0.51236
0.70019,-0.2539
1.15193,0.2047
