shop,city,amount,ts
20,Mumbai,637.92,2024-01-01 09:42:00
16,Mumbai,643.09,2024-01-01 09:43:00
2,Mumbai,487.84,2024-01-01 09:44:00
12,Mumbai,180.27,2024-01-01 09:45:00
12,Pune,613.51,2024-01-01 09:46:00
10,Mumbai,511.22,2024-01-01 09:47:00
36,Pune,632.28,2024-01-01 09:48:00
12,Delhi,464.07,2024-01-01 09:49:00
43,Delhi,580.6,2024-01-01 09:50:00
39,Pune,510.61,2024-01-01 09:51:00
17,Pune,627.36,2024-01-01 09:52:00
14,Pune,372.57,2024-01-01 09:53:00
42,Mumbai,527.95,2024-01-01 09:54:00
18,Delhi,516.82,2024-01-01 09:55:00
29,Pune,678.6,2024-01-01 09:56:00
40,Delhi,408.94,2024-01-01 09:57:00
38,Delhi,598.42,2024-01-01 09:58:00
7,Mumbai,374.69,2024-01-01 09:59:00
35,Pune,343.15,2024-01-01 10:00:00
36,Delhi,362.32,2024-01-01 10:01:00
42,Delhi,431.02,2024-01-01 10:02:00
17,Pune,589.63,2024-01-01 10:03:00
31,Mumbai,412.8,2024-01-01 10:04:00
8,Pune,511.87,2024-01-01 10:05:00
17,Mumbai,381.82,2024-01-01 10:06:00
12,Pune,386.79,2024-01-01 10:07:00
30,Delhi,520.78,2024-01-01 10:08:00
45,Mumbai,369.65,2024-01-01 10:09:00
26,Delhi,254.51,2024-01-01 10:10:00
2,Delhi,390.65,2024-01-01 10:11:00
16,Mumbai,555.56,2024-01-01 10:12:00
7,Pune,476.79,2024-01-01 10:13:00
20,Mumbai,490.45,2024-01-01 10:14:00
23,Mumbai,338.08,2024-01-01 10:15:00
37,Pune,472.91,2024-01-01 10:16:00
11,Mumbai,649.21,2024-01-01 10:17:00
10,Pune,404.7,2024-01-01 10:18:00
30,Mumbai,517.28,2024-01-01 10:19:00
20,Delhi,287.17,2024-01-01 10:20:00
9,Delhi,654.66,2024-01-01 10:21:00
14,Delhi,491.22,2024-01-01 10:22:00
25,Delhi,697.86,2024-01-01 10:23:00
3,Pune,300.91,2024-01-01 10:24:00
0,Mumbai,811.95,2024-01-01 10:25:00
19,Delhi,522.63,2024-01-01 10:26:00
19,Pune,543.14,2024-01-01 10:27:00
7,Delhi,333.5,2024-01-01 10:28:00
14,Delhi,645.36,2024-01-01 10:29:00
16,Mumbai,382.35,2024-01-01 10:30:00
16,Mumbai,617.77,2024-01-01 10:31:00
28,Delhi,474.99,2024-01-01 10:32:00
15,Pune,475.55,2024-01-01 10:33:00
14,Delhi,567.36,2024-01-01 10:34:00
0,Delhi,544.59,2024-01-01 10:35:00
6,Mumbai,406.84,2024-01-01 10:36:00
48,Mumbai,336.75,2024-01-01 10:37:00
47,Mumbai,482.8,2024-01-01 10:38:00
32,Delhi,548.46,2024-01-01 10:39:00
10,Delhi,513.59,2024-01-01 10:40:00
49,Mumbai,545.77,2024-01-01 10:41:00
32,Pune,406.55,2024-01-01 10:42:00
23,Pune,640.5,2024-01-01 10:43:00
24,Mumbai,376.61,2024-01-01 10:44:00
13,Mumbai,318.36,2024-01-01 10:45:00
19,Pune,463.43,2024-01-01 10:46:00
10,Mumbai,559.76,2024-01-01 10:47:00
27,Pune,610.62,2024-01-01 10:48:00
29,Pune,543.52,2024-01-01 10:49:00
48,Mumbai,570.75,2024-01-01 10:50:00
3,Mumbai,603.61,2024-01-01 10:51:00
7,Pune,261.24,2024-01-01 10:52:00
10,Delhi,315.02,2024-01-01 10:53:00
28,Delhi,543.21,2024-01-01 10:54:00
46,Delhi,667.11,2024-01-01 10:55:00
26,Mumbai,590.92,2024-01-01 10:56:00
9,Delhi,571.68,2024-01-01 10:57:00
11,Pune,555.04,2024-01-01 10:58:00
5,Mumbai,384.93,2024-01-01 10:59:00
9,Mumbai,378.66,2024-01-01 11:00:00
14,Delhi,490.46,2024-01-01 11:01:00
15,Mumbai,531.05,2024-01-01 11:02:00
38,Mumbai,515.34,2024-01-01 11:03:00
25,Delhi,436.5,2024-01-01 11:04:00
28,Delhi,686.35,2024-01-01 11:05:00
17,Delhi,579.41,2024-01-01 11:06:00
15,Delhi,372.11,2024-01-01 11:07:00
14,Mumbai,501.21,2024-01-01 11:08:00
21,Mumbai,494.13,2024-01-01 11:09:00
17,Pune,299.52,2024-01-01 11:10:00
45,Pune,234.54,2024-01-01 11:11:00
20,Pune,411.13,2024-01-01 11:12:00
15,Pune,474.65,2024-01-01 11:13:00
45,Pune,550.17,2024-01-01 11:14:00
11,Mumbai,474.24,2024-01-01 11:15:00
39,Pune,420.62,2024-01-01 11:16:00
22,Mumbai,247.64,2024-01-01 11:17:00
14,Pune,387.31,2024-01-01 11:18:00
22,Mumbai,599.67,2024-01-01 11:19:00
26,Delhi,328.94,2024-01-01 11:20:00
46,Delhi,500.98,2024-01-01 11:21:00
29,Pune,599.24,2024-01-01 11:22:00
41,Pune,379.53,2024-01-01 11:23:00
2,Pune,672.31,2024-01-01 11:24:00
30,Pune,601.42,2024-01-01 11:25:00
41,Mumbai,720.28,2024-01-01 11:26:00
4,Delhi,488.09,2024-01-01 11:27:00
46,Mumbai,489.32,2024-01-01 11:28:00
20,Mumbai,631.07,2024-01-01 11:29:00
3,Mumbai,329.27,2024-01-01 11:30:00
5,Pune,478.75,2024-01-01 11:31:00
1,Delhi,361.55,2024-01-01 11:32:00
16,Mumbai,833.26,2024-01-01 11:33:00
17,Delhi,366.48,2024-01-01 11:34:00
9,Pune,311.34,2024-01-01 11:35:00
30,Mumbai,678.12,2024-01-01 11:36:00
1,Pune,646.97,2024-01-01 11:37:00
2,Mumbai,419.48,2024-01-01 11:38:00
30,Pune,612.63,2024-01-01 11:39:00
16,Pune,520.81,2024-01-01 11:40:00
14,Pune,526.72,2024-01-01 11:41:00
31,Mumbai,566.09,2024-01-01 11:42:00
17,Delhi,571.08,2024-01-01 11:43:00
49,Pune,575.37,2024-01-01 11:44:00
29,Pune,419.66,2024-01-01 11:45:00
17,Mumbai,587.11,2024-01-01 11:46:00
20,Mumbai,502.97,2024-01-01 11:47:00
49,Pune,516.57,2024-01-01 11:48:00
11,Pune,542.83,2024-01-01 11:49:00
9,Mumbai,646.88,2024-01-01 11:50:00
39,Mumbai,479.56,2024-01-01 11:51:00
29,Delhi,674.46,2024-01-01 11:52:00
30,Delhi,585.4,2024-01-01 11:53:00
14,Mumbai,578.0,2024-01-01 11:54:00
1,Delhi,578.25,2024-01-01 11:55:00
1,Mumbai,523.36,2024-01-01 11:56:00
44,Pune,209.34,2024-01-01 11:57:00
34,Pune,185.12,2024-01-01 11:58:00
1,Mumbai,416.64,2024-01-01 11:59:00
47,Mumbai,456.82,2024-01-01 12:00:00
14,Delhi,377.08,2024-01-01 12:01:00
0,Mumbai,646.92,2024-01-01 12:02:00
43,Pune,556.62,2024-01-01 12:03:00
37,Pune,606.18,2024-01-01 12:04:00
2,Pune,542.41,2024-01-01 12:05:00
4,Delhi,540.0,2024-01-01 12:06:00
14,Delhi,713.87,2024-01-01 12:07:00
33,Delhi,582.69,2024-01-01 12:08:00
0,Delhi,625.11,2024-01-01 12:09:00
48,Mumbai,296.51,2024-01-01 12:10:00
0,Mumbai,309.07,2024-01-01 12:11:00
38,Delhi,669.93,2024-01-01 12:12:00
28,Mumbai,508.83,2024-01-01 12:13:00
24,Delhi,525.78,2024-01-01 12:14:00
49,Mumbai,625.3,2024-01-01 12:15:00
47,Pune,623.74,2024-01-01 12:16:00
19,Pune,656.45,2024-01-01 12:17:00
11,Pune,257.51,2024-01-01 12:18:00
24,Mumbai,230.54,2024-01-01 12:19:00
34,Pune,378.72,2024-01-01 12:20:00
35,Delhi,398.14,2024-01-01 12:21:00
35,Pune,443.17,2024-01-01 12:22:00
38,Mumbai,400.29,2024-01-01 12:23:00
33,Delhi,453.48,2024-01-01 12:24:00
23,Pune,722.02,2024-01-01 12:25:00
49,Mumbai,697.62,2024-01-01 12:26:00
34,Pune,361.05,2024-01-01 12:27:00
24,Pune,512.9,2024-01-01 12:28:00
24,Pune,612.04,2024-01-01 12:29:00
38,Delhi,490.56,2024-01-01 12:30:00
48,Delhi,532.94,2024-01-01 12:31:00
32,Mumbai,568.47,2024-01-01 12:32:00
26,Pune,649.38,2024-01-01 12:33:00
27,Mumbai,619.31,2024-01-01 12:34:00
36,Pune,537.08,2024-01-01 12:35:00
7,Pune,318.88,2024-01-01 12:36:00
20,Pune,340.7,2024-01-01 12:37:00
44,Delhi,383.51,2024-01-01 12:38:00
20,Pune,561.55,2024-01-01 12:39:00
47,Delhi,503.6,2024-01-01 12:40:00
7,Mumbai,463.2,2024-01-01 12:41:00
2,Delhi,401.71,2024-01-01 12:42:00
20,Pune,594.36,2024-01-01 12:43:00
24,Delhi,453.84,2024-01-01 12:44:00
9,Pune,511.45,2024-01-01 12:45:00
34,Mumbai,597.12,2024-01-01 12:46:00
22,Delhi,479.08,2024-01-01 12:47:00
18,Delhi,644.09,2024-01-01 12:48:00
11,Delhi,631.17,2024-01-01 12:49:00
26,Mumbai,308.37,2024-01-01 12:50:00
36,Mumbai,481.24,2024-01-01 12:51:00
5,Pune,587.59,2024-01-01 12:52:00
25,Delhi,472.77,2024-01-01 12:53:00
48,Mumbai,341.43,2024-01-01 12:54:00
16,Pune,549.29,2024-01-01 12:55:00
21,Pune,230.67,2024-01-01 12:56:00
27,Mumbai,644.36,2024-01-01 12:57:00
23,Delhi,540.0,2024-01-01 12:58:00
26,Pune,583.58,2024-01-01 12:59:00
39,Pune,637.03,2024-01-01 13:00:00
29,Mumbai,470.78,2024-01-01 13:01:00
33,Mumbai,320.89,2024-01-01 13:02:00
2,Pune,590.49,2024-01-01 13:03:00
12,Delhi,438.56,2024-01-01 13:04:00
40,Pune,297.14,2024-01-01 13:05:00
22,Delhi,665.76,2024-01-01 13:06:00
44,Mumbai,573.81,2024-01-01 13:07:00
32,Mumbai,660.6,2024-01-01 13:08:00
4,Pune,472.88,2024-01-01 13:09:00
15,Pune,495.72,2024-01-01 13:10:00
31,Pune,586.35,2024-01-01 13:11:00
49,Pune,610.97,2024-01-01 13:12:00
31,Delhi,352.34,2024-01-01 13:13:00
17,Delhi,497.93,2024-01-01 13:14:00
11,Delhi,509.58,2024-01-01 13:15:00
31,Pune,508.13,2024-01-01 13:16:00
26,Pune,418.64,2024-01-01 13:17:00
9,Delhi,327.37,2024-01-01 13:18:00
10,Mumbai,492.22,2024-01-01 13:19:00
29,Mumbai,521.26,2024-01-01 13:20:00
23,Mumbai,480.76,2024-01-01 13:21:00
14,Pune,467.93,2024-01-01 13:22:00
28,Delhi,548.86,2024-01-01 13:23:00
14,Pune,581.13,2024-01-01 13:24:00
48,Delhi,672.41,2024-01-01 13:25:00
47,Delhi,494.33,2024-01-01 13:26:00
49,Mumbai,318.8,2024-01-01 13:27:00
10,Mumbai,641.92,2024-01-01 13:28:00
32,Mumbai,537.95,2024-01-01 13:29:00
9,Delhi,639.55,2024-01-01 13:30:00
13,Pune,380.65,2024-01-01 13:31:00
1,Delhi,542.64,2024-01-01 13:32:00
2,Delhi,545.58,2024-01-01 13:33:00
24,Mumbai,551.59,2024-01-01 13:34:00
37,Pune,491.46,2024-01-01 13:35:00
27,Pune,459.13,2024-01-01 13:36:00
35,Pune,569.37,2024-01-01 13:37:00
30,Pune,446.38,2024-01-01 13:38:00
31,Delhi,340.77,2024-01-01 13:39:00
41,Mumbai,498.26,2024-01-01 13:40:00
24,Mumbai,492.76,2024-01-01 13:41:00
15,Delhi,613.68,2024-01-01 13:42:00
35,Pune,465.07,2024-01-01 13:43:00
31,Mumbai,327.03,2024-01-01 13:44:00
13,Delhi,511.63,2024-01-01 13:45:00
4,Delhi,546.23,2024-01-01 13:46:00
44,Mumbai,511.91,2024-01-01 13:47:00
17,Mumbai,249.99,2024-01-01 13:48:00
14,Delhi,491.63,2024-01-01 13:49:00
30,Delhi,293.67,2024-01-01 13:50:00
9,Mumbai,242.2,2024-01-01 13:51:00
45,Delhi,598.46,2024-01-01 13:52:00
28,Delhi,454.52,2024-01-01 13:53:00
35,Pune,530.77,2024-01-01 13:54:00
13,Delhi,417.05,2024-01-01 13:55:00
39,Mumbai,247.52,2024-01-01 13:56:00
32,Delhi,439.72,2024-01-01 13:57:00
20,Delhi,472.32,2024-01-01 13:58:00
26,Pune,635.91,2024-01-01 13:59:00
15,Delhi,550.97,2024-01-01 14:00:00
3,Pune,424.92,2024-01-01 14:01:00
19,Mumbai,390.67,2024-01-01 14:02:00
5,Delhi,610.04,2024-01-01 14:03:00
20,Delhi,492.87,2024-01-01 14:04:00
8,Mumbai,370.62,2024-01-01 14:05:00
2,Delhi,631.69,2024-01-01 14:06:00
28,Mumbai,479.39,2024-01-01 14:07:00
1,Delhi,459.16,2024-01-01 14:08:00
46,Delhi,569.66,2024-01-01 14:09:00
31,Mumbai,391.3,2024-01-01 14:10:00
33,Mumbai,568.79,2024-01-01 14:11:00
8,Pune,579.36,2024-01-01 14:12:00
46,Mumbai,472.53,2024-01-01 14:13:00
46,Pune,543.06,2024-01-01 14:14:00
46,Mumbai,351.13,2024-01-01 14:15:00
13,Mumbai,323.35,2024-01-01 14:16:00
32,Mumbai,591.48,2024-01-01 14:17:00
41,Pune,515.92,2024-01-01 14:18:00
11,Delhi,678.65,2024-01-01 14:19:00
35,Mumbai,407.57,2024-01-01 14:20:00
5,Pune,460.97,2024-01-01 14:21:00
24,Delhi,586.83,2024-01-01 14:22:00
47,Mumbai,297.76,2024-01-01 14:23:00
48,Delhi,551.26,2024-01-01 14:24:00
47,Pune,361.72,2024-01-01 14:25:00
20,Mumbai,501.21,2024-01-01 14:26:00
24,Mumbai,411.51,2024-01-01 14:27:00
27,Mumbai,541.71,2024-01-01 14:28:00
27,Pune,343.84,2024-01-01 14:29:00
30,Mumbai,612.95,2024-01-01 14:30:00
29,Pune,669.0,2024-01-01 14:31:00
20,Mumbai,506.2,2024-01-01 14:32:00
27,Pune,640.58,2024-01-01 14:33:00
43,Delhi,324.64,2024-01-01 14:34:00
14,Mumbai,341.29,2024-01-01 14:35:00
8,Mumbai,537.01,2024-01-01 14:36:00
2,Mumbai,630.93,2024-01-01 14:37:00
14,Mumbai,499.28,2024-01-01 14:38:00
41,Pune,490.16,2024-01-01 14:39:00
34,Delhi,656.71,2024-01-01 14:40:00
21,Mumbai,376.67,2024-01-01 14:41:00
15,Delhi,545.62,2024-01-01 14:42:00
17,Delhi,492.14,2024-01-01 14:43:00
10,Delhi,486.51,2024-01-01 14:44:00
43,Delhi,397.49,2024-01-01 14:45:00
11,Delhi,693.07,2024-01-01 14:46:00
26,Mumbai,578.41,2024-01-01 14:47:00
13,Delhi,438.74,2024-01-01 14:48:00
20,Pune,457.08,2024-01-01 14:49:00
40,Delhi,345.57,2024-01-01 14:50:00
12,Mumbai,603.57,2024-01-01 14:51:00
21,Mumbai,549.58,2024-01-01 14:52:00
0,Mumbai,395.89,2024-01-01 14:53:00
25,Delhi,641.06,2024-01-01 14:54:00
42,Delhi,604.67,2024-01-01 14:55:00
23,Pune,379.53,2024-01-01 14:56:00
30,Delhi,441.86,2024-01-01 14:57:00
30,Mumbai,847.32,2024-01-01 14:58:00
33,Delhi,421.48,2024-01-01 14:59:00
27,Delhi,435.15,2024-01-01 15:00:00
44,Delhi,681.22,2024-01-01 15:01:00
31,Delhi,518.19,2024-01-01 15:02:00
45,Pune,579.55,2024-01-01 15:03:00
43,Pune,484.27,2024-01-01 15:04:00
44,Mumbai,717.43,2024-01-01 15:05:00
0,Delhi,276.87,2024-01-01 15:06:00
27,Pune,522.23,2024-01-01 15:07:00
40,Mumbai,436.69,2024-01-01 15:08:00
20,Mumbai,365.83,2024-01-01 15:09:00
1,Delhi,506.47,2024-01-01 15:10:00
30,Pune,414.09,2024-01-01 15:11:00
5,Mumbai,394.41,2024-01-01 15:12:00
43,Pune,749.49,2024-01-01 15:13:00
17,Delhi,359.65,2024-01-01 15:14:00
11,Mumbai,645.25,2024-01-01 15:15:00
17,Delhi,366.34,2024-01-01 15:16:00
28,Pune,592.92,2024-01-01 15:17:00
36,Delhi,380.46,2024-01-01 15:18:00
3,Mumbai,760.96,2024-01-01 15:19:00
26,Pune,411.23,2024-01-01 15:20:00
24,Mumbai,533.28,2024-01-01 15:21:00
9,Mumbai,296.66,2024-01-01 15:22:00
19,Pune,373.74,2024-01-01 15:23:00
48,Mumbai,401.86,2024-01-01 15:24:00
20,Mumbai,599.77,2024-01-01 15:25:00
15,Mumbai,628.48,2024-01-01 15:26:00
35,Delhi,752.93,2024-01-01 15:27:00
17,Mumbai,612.72,2024-01-01 15:28:00
14,Delhi,703.0,2024-01-01 15:29:00
32,Pune,541.97,2024-01-01 15:30:00
33,Pune,616.28,2024-01-01 15:31:00
23,Pune,432.12,2024-01-01 15:32:00
15,Pune,519.58,2024-01-01 15:33:00
2,Mumbai,457.5,2024-01-01 15:34:00
44,Mumbai,625.08,2024-01-01 15:35:00
5,Mumbai,650.55,2024-01-01 15:36:00
35,Pune,539.3,2024-01-01 15:37:00
26,Pune,344.24,2024-01-01 15:38:00
0,Mumbai,428.16,2024-01-01 15:39:00
31,Mumbai,501.49,2024-01-01 15:40:00
25,Pune,524.68,2024-01-01 15:41:00
20,Delhi,357.87,2024-01-01 15:42:00
26,Mumbai,491.63,2024-01-01 15:43:00
36,Mumbai,270.81,2024-01-01 15:44:00
4,Pune,358.68,2024-01-01 15:45:00
31,Delhi,700.48,2024-01-01 15:46:00
34,Pune,562.31,2024-01-01 15:47:00
18,Pune,370.17,2024-01-01 15:48:00
10,Delhi,356.9,2024-01-01 15:49:00
46,Mumbai,527.1,2024-01-01 15:50:00
35,Pune,521.37,2024-01-01 15:51:00
40,Pune,531.9,2024-01-01 15:52:00
5,Delhi,364.56,2024-01-01 15:53:00
34,Pune,515.92,2024-01-01 15:54:00
41,Delhi,566.35,2024-01-01 15:55:00
38,Mumbai,588.54,2024-01-01 15:56:00
41,Pune,564.45,2024-01-01 15:57:00
25,Pune,615.51,2024-01-01 15:58:00
7,Mumbai,635.22,2024-01-01 15:59:00
24,Delhi,824.99,2024-01-01 16:00:00
28,Mumbai,394.05,2024-01-01 16:01:00
1,Pune,432.81,2024-01-01 16:02:00
1,Mumbai,412.52,2024-01-01 16:03:00
40,Pune,604.32,2024-01-01 16:04:00
45,Pune,629.06,2024-01-01 16:05:00
34,Delhi,640.76,2024-01-01 16:06:00
17,Delhi,501.52,2024-01-01 16:07:00
42,Mumbai,411.86,2024-01-01 16:08:00
33,Mumbai,511.58,2024-01-01 16:09:00
5,Pune,458.42,2024-01-01 16:10:00
3,Delhi,460.69,2024-01-01 16:11:00
8,Mumbai,403.77,2024-01-01 16:12:00
17,Pune,514.98,2024-01-01 16:13:00
35,Delhi,459.12,2024-01-01 16:14:00
30,Delhi,418.61,2024-01-01 16:15:00
32,Delhi,456.95,2024-01-01 16:16:00
44,Delhi,622.03,2024-01-01 16:17:00
13,Mumbai,452.88,2024-01-01 16:18:00
36,Mumbai,462.12,2024-01-01 16:19:00
36,Delhi,699.3,2024-01-01 16:20:00
27,Delhi,310.43,2024-01-01 16:21:00
8,Mumbai,721.51,2024-01-01 16:22:00
48,Mumbai,485.17,2024-01-01 16:23:00
19,Pune,362.66,2024-01-01 16:24:00
2,Mumbai,471.19,2024-01-01 16:25:00
2,Delhi,725.05,2024-01-01 16:26:00
14,Mumbai,712.49,2024-01-01 16:27:00
8,Mumbai,334.9,2024-01-01 16:28:00
46,Mumbai,304.73,2024-01-01 16:29:00
45,Delhi,456.86,2024-01-01 16:30:00
32,Delhi,291.56,2024-01-01 16:31:00
17,Mumbai,764.95,2024-01-01 16:32:00
43,Pune,432.94,2024-01-01 16:33:00
29,Pune,445.46,2024-01-01 16:34:00
46,Delhi,790.04,2024-01-01 16:35:00
12,Mumbai,420.1,2024-01-01 16:36:00
0,Mumbai,392.09,2024-01-01 16:37:00
47,Pune,365.48,2024-01-01 16:38:00
5,Delhi,673.19,2024-01-01 16:39:00
44,Mumbai,403.11,2024-01-01 16:40:00
15,Pune,476.63,2024-01-01 16:41:00
30,Mumbai,506.78,2024-01-01 16:42:00
2,Pune,490.74,2024-01-01 16:43:00
48,Pune,399.99,2024-01-01 16:44:00
9,Pune,546.52,2024-01-01 16:45:00
37,Mumbai,636.92,2024-01-01 16:46:00
0,Mumbai,429.28,2024-01-01 16:47:00
15,Pune,406.53,2024-01-01 16:48:00
12,Mumbai,415.48,2024-01-01 16:49:00
49,Pune,434.8,2024-01-01 16:50:00
19,Delhi,729.03,2024-01-01 16:51:00
4,Mumbai,515.07,2024-01-01 16:52:00
36,Pune,728.57,2024-01-01 16:53:00
28,Delhi,618.86,2024-01-01 16:54:00
40,Delhi,384.08,2024-01-01 16:55:00
39,Delhi,611.32,2024-01-01 16:56:00
49,Mumbai,691.13,2024-01-01 16:57:00
33,Mumbai,429.95,2024-01-01 16:58:00
28,Mumbai,506.84,2024-01-01 16:59:00
8,Delhi,312.78,2024-01-01 17:00:00
14,Mumbai,525.41,2024-01-01 17:01:00
10,Pune,591.75,2024-01-01 17:02:00
7,Mumbai,398.66,2024-01-01 17:03:00
11,Mumbai,318.57,2024-01-01 17:04:00
34,Pune,685.51,2024-01-01 17:05:00
1,Mumbai,448.25,2024-01-01 17:06:00
48,Mumbai,576.11,2024-01-01 17:07:00
18,Pune,724.06,2024-01-01 17:08:00
21,Mumbai,606.27,2024-01-01 17:09:00
31,Pune,438.4,2024-01-01 17:10:00
24,Pune,420.56,2024-01-01 17:11:00
33,Pune,510.88,2024-01-01 17:12:00
15,Delhi,402.71,2024-01-01 17:13:00
14,Mumbai,189.0,2024-01-01 17:14:00
40,Pune,492.53,2024-01-01 17:15:00
1,Pune,528.54,2024-01-01 17:16:00
1,Pune,475.47,2024-01-01 17:17:00
9,Delhi,545.62,2024-01-01 17:18:00
27,Delhi,600.03,2024-01-01 17:19:00
34,Delhi,551.84,2024-01-01 17:20:00
37,Pune,377.34,2024-01-01 17:21:00
32,Delhi,468.66,2024-01-01 17:22:00
37,Delhi,441.64,2024-01-01 17:23:00
37,Mumbai,246.54,2024-01-01 17:24:00
44,Delhi,480.42,2024-01-01 17:25:00
34,Pune,581.85,2024-01-01 17:26:00
49,Pune,644.03,2024-01-01 17:27:00
22,Mumbai,581.85,2024-01-01 17:28:00
36,Mumbai,738.72,2024-01-01 17:29:00
27,Mumbai,615.97,2024-01-01 17:30:00
4,Delhi,630.39,2024-01-01 17:31:00
15,Pune,424.16,2024-01-01 17:32:00
26,Delhi,542.99,2024-01-01 17:33:00
41,Delhi,333.04,2024-01-01 17:34:00
0,Delhi,366.77,2024-01-01 17:35:00
6,Mumbai,399.86,2024-01-01 17:36:00
28,Pune,468.5,2024-01-01 17:37:00
35,Pune,505.54,2024-01-01 17:38:00
45,Mumbai,371.44,2024-01-01 17:39:00
24,Pune,436.84,2024-01-01 17:40:00
19,Pune,552.86,2024-01-01 17:41:00
18,Pune,467.12,2024-01-01 17:42:00
37,Mumbai,512.41,2024-01-01 17:43:00
40,Pune,496.89,2024-01-01 17:44:00
45,Delhi,706.71,2024-01-01 17:45:00
32,Pune,492.55,2024-01-01 17:46:00
0,Pune,463.47,2024-01-01 17:47:00
49,Pune,551.08,2024-01-01 17:48:00
25,Delhi,398.28,2024-01-01 17:49:00
33,Pune,428.32,2024-01-01 17:50:00
37,Pune,257.98,2024-01-01 17:51:00
19,Pune,361.6,2024-01-01 17:52:00
3,Mumbai,499.23,2024-01-01 17:53:00
44,Pune,541.77,2024-01-01 17:54:00
31,Pune,477.52,2024-01-01 17:55:00
45,Pune,495.11,2024-01-01 17:56:00
26,Mumbai,829.01,2024-01-01 17:57:00
37,Delhi,428.92,2024-01-01 17:58:00
49,Pune,580.35,2024-01-01 17:59:00
10,Mumbai,395.03,2024-01-01 18:00:00
41,Delhi,728.92,2024-01-01 18:01:00
27,Mumbai,300.57,2024-01-01 18:02:00
19,Pune,202.56,2024-01-01 18:03:00
19,Pune,328.51,2024-01-01 18:04:00
16,Mumbai,377.08,2024-01-01 18:05:00
41,Delhi,250.05,2024-01-01 18:06:00
40,Delhi,463.81,2024-01-01 18:07:00
1,Delhi,586.57,2024-01-01 18:08:00
20,Delhi,531.99,2024-01-01 18:09:00
42,Delhi,469.65,2024-01-01 18:10:00
31,Pune,551.35,2024-01-01 18:11:00
34,Pune,316.55,2024-01-01 18:12:00
35,Delhi,599.65,2024-01-01 18:13:00
1,Mumbai,490.95,2024-01-01 18:14:00
17,Delhi,507.45,2024-01-01 18:15:00
7,Pune,688.21,2024-01-01 18:16:00
9,Delhi,648.9,2024-01-01 18:17:00
10,Pune,308.45,2024-01-01 18:18:00
27,Pune,511.33,2024-01-01 18:19:00
48,Pune,471.36,2024-01-01 18:20:00
6,Pune,776.76,2024-01-01 18:21:00
6,Mumbai,363.9,2024-01-01 18:22:00
0,Mumbai,649.35,2024-01-01 18:23:00
23,Mumbai,555.15,2024-01-01 18:24:00
9,Pune,572.43,2024-01-01 18:25:00
21,Pune,472.55,2024-01-01 18:26:00
33,Mumbai,532.93,2024-01-01 18:27:00
45,Pune,542.83,2024-01-01 18:28:00
41,Pune,634.51,2024-01-01 18:29:00
32,Delhi,288.85,2024-01-01 18:30:00
19,Mumbai,328.95,2024-01-01 18:31:00
29,Delhi,315.18,2024-01-01 18:32:00
6,Delhi,268.9,2024-01-01 18:33:00
0,Delhi,750.83,2024-01-01 18:34:00
7,Mumbai,366.32,2024-01-01 18:35:00
23,Mumbai,588.22,2024-01-01 18:36:00
42,Delhi,640.94,2024-01-01 18:37:00
15,Delhi,533.02,2024-01-01 18:38:00
46,Pune,620.2,2024-01-01 18:39:00
18,Mumbai,387.08,2024-01-01 18:40:00
38,Delhi,438.02,2024-01-01 18:41:00
48,Pune,610.51,2024-01-01 18:42:00
34,Mumbai,302.22,2024-01-01 18:43:00
17,Pune,543.95,2024-01-01 18:44:00
16,Mumbai,410.92,2024-01-01 18:45:00
32,Pune,384.13,2024-01-01 18:46:00
6,Delhi,592.61,2024-01-01 18:47:00
12,Delhi,514.0,2024-01-01 18:48:00
19,Mumbai,377.12,2024-01-01 18:49:00
17,Pune,538.17,2024-01-01 18:50:00
45,Delhi,395.46,2024-01-01 18:51:00
47,Pune,284.08,2024-01-01 18:52:00
41,Mumbai,365.72,2024-01-01 18:53:00
8,Pune,588.29,2024-01-01 18:54:00
39,Pune,587.66,2024-01-01 18:55:00
15,Pune,249.94,2024-01-01 18:56:00
18,Pune,835.16,2024-01-01 18:57:00
32,Mumbai,575.07,2024-01-01 18:58:00
11,Pune,406.59,2024-01-01 18:59:00
49,Delhi,575.89,2024-01-01 19:00:00
13,Mumbai,232.36,2024-01-01 19:01:00
46,Pune,681.82,2024-01-01 19:02:00
0,Mumbai,574.43,2024-01-01 19:03:00
32,Mumbai,265.03,2024-01-01 19:04:00
47,Mumbai,465.98,2024-01-01 19:05:00
0,Pune,442.46,2024-01-01 19:06:00
37,Mumbai,491.23,2024-01-01 19:07:00
7,Delhi,348.12,2024-01-01 19:08:00
25,Mumbai,318.7,2024-01-01 19:09:00
17,Delhi,634.63,2024-01-01 19:10:00
33,Pune,367.01,2024-01-01 19:11:00
34,Mumbai,454.94,2024-01-01 19:12:00
30,Pune,461.13,2024-01-01 19:13:00
26,Mumbai,457.25,2024-01-01 19:14:00
16,Pune,499.2,2024-01-01 19:15:00
18,Pune,474.32,2024-01-01 19:16:00
19,Mumbai,438.95,2024-01-01 19:17:00
21,Mumbai,436.81,2024-01-01 19:18:00
0,Mumbai,187.94,2024-01-01 19:19:00
15,Delhi,699.76,2024-01-01 19:20:00
45,Mumbai,498.94,2024-01-01 19:21:00
5,Pune,633.11,2024-01-01 19:22:00
12,Delhi,281.93,2024-01-01 19:23:00
