server,status,response_ms
10.0.0.6,200,29.4
10.0.0.6,404,28.62
10.0.0.6,404,123.52
10.0.0.6,200,32.86
10.0.0.1,200,181.71
10.0.0.5,200,180.21
10.0.0.6,200,114.8
10.0.0.6,404,13.07
10.0.0.6,200,48.98
10.0.0.6,200,55.16
10.0.0.6,200,11.41
10.0.0.5,200,185.29
10.0.0.4,200,94.28
10.0.0.6,200,75.49
10.0.0.2,200,121.61
10.0.0.6,200,47.54
10.0.0.3,200,44.72
10.0.0.6,500,49.98
10.0.0.6,200,39.41
10.0.0.2,200,223.98
10.0.0.1,200,79.15
10.0.0.6,200,21.9
10.0.0.3,200,27.3
10.0.0.5,200,11.99
10.0.0.6,200,137.31
10.0.0.4,200,82.63
10.0.0.2,200,78.21
10.0.0.6,200,40.58
10.0.0.6,200,109.24
10.0.0.6,404,90.57
10.0.0.6,200,38.23
10.0.0.6,200,22.18
10.0.0.1,200,15.7
10.0.0.6,200,140.34
10.0.0.6,200,33.87
10.0.0.2,200,95.46
10.0.0.2,200,25.11
10.0.0.6,200,49.28
10.0.0.6,200,148.63
10.0.0.5,200,59.87
10.0.0.6,500,30.89
10.0.0.6,200,114.33
10.0.0.4,200,18.52
10.0.0.6,200,80.67
10.0.0.4,200,66.61
10.0.0.6,200,127.87
10.0.0.6,200,31.75
10.0.0.6,200,14.52
10.0.0.6,200,75.03
10.0.0.3,200,40.29
10.0.0.6,200,61.13
10.0.0.6,200,5.15
10.0.0.3,200,63.89
10.0.0.6,404,128.69
10.0.0.6,200,11.13
10.0.0.6,200,40.19
10.0.0.6,200,37.56
10.0.0.4,200,26.21
10.0.0.6,200,30.17
10.0.0.6,200,72.14
10.0.0.3,200,38.36
10.0.0.6,200,59.8
10.0.0.6,200,21.15
10.0.0.6,200,60.99
10.0.0.1,200,56.67
10.0.0.2,200,171.24
10.0.0.3,200,67.58
10.0.0.2,200,38.83
10.0.0.6,500,57.36
10.0.0.3,200,25.12
10.0.0.4,200,99.61
10.0.0.6,200,102.73
10.0.0.6,200,23.92
10.0.0.6,200,184.01
10.0.0.5,200,62.61
10.0.0.5,200,9.14
10.0.0.6,200,61.16
10.0.0.2,200,41.4
10.0.0.2,200,19.81
10.0.0.2,200,70.64
10.0.0.6,200,67.18
10.0.0.6,200,66.8
10.0.0.1,200,56.99
10.0.0.5,200,69.43
10.0.0.6,200,100.88
10.0.0.1,200,117.89
10.0.0.6,200,15.55
10.0.0.6,200,22.84
10.0.0.5,404,161.34
10.0.0.6,200,44.94
10.0.0.5,200,100.17
10.0.0.6,200,144.59
10.0.0.5,200,65.68
10.0.0.4,200,141.39
10.0.0.2,200,56.18
10.0.0.6,200,41.3
10.0.0.3,200,266.95
10.0.0.6,404,49.42
10.0.0.5,200,36.92
10.0.0.6,200,10.15
10.0.0.6,200,51.16
10.0.0.6,200,25.37
10.0.0.3,200,10.45
10.0.0.2,200,30.26
10.0.0.6,200,74.04
10.0.0.6,200,7.14
10.0.0.5,200,38.06
10.0.0.2,200,83.39
10.0.0.6,200,24.52
10.0.0.4,200,64.41
10.0.0.6,200,140.85
10.0.0.6,200,23.35
10.0.0.3,200,61.43
10.0.0.1,200,134.5
10.0.0.2,200,132.6
10.0.0.6,200,13.23
10.0.0.6,200,43.44
10.0.0.5,200,112.36
10.0.0.2,200,78.36
10.0.0.2,200,71.2
10.0.0.6,200,46.43
10.0.0.4,404,45.01
10.0.0.6,200,13.57
10.0.0.3,200,106.4
10.0.0.5,200,124.04
10.0.0.6,200,22.83
10.0.0.1,200,227.95
10.0.0.2,404,43.43
10.0.0.4,200,24.51
10.0.0.6,200,11.68
10.0.0.1,200,103.07
10.0.0.2,200,80.67
10.0.0.2,200,116.21
10.0.0.4,200,19.48
10.0.0.6,200,61.89
10.0.0.3,200,95.53
10.0.0.6,200,117.92
10.0.0.6,200,46.98
10.0.0.6,200,19.33
10.0.0.6,200,85.97
10.0.0.6,200,42.94
10.0.0.6,404,76.83
10.0.0.2,200,88.18
10.0.0.2,200,177.96
10.0.0.2,200,43.56
10.0.0.5,200,140.16
10.0.0.6,200,227.63
10.0.0.5,200,18.48
10.0.0.3,404,104.88
10.0.0.6,200,126.43
10.0.0.6,200,26.46
10.0.0.3,200,37.47
10.0.0.4,200,74.63
10.0.0.5,404,155.81
10.0.0.5,200,24.66
10.0.0.6,404,43.4
10.0.0.3,200,10.19
10.0.0.4,200,17.07
10.0.0.6,200,22.25
10.0.0.4,200,47.0
10.0.0.6,200,9.52
10.0.0.3,200,104.27
10.0.0.6,200,78.08
10.0.0.6,200,195.56
10.0.0.2,200,158.46
10.0.0.1,200,72.0
10.0.0.2,200,63.69
10.0.0.4,200,13.68
10.0.0.1,404,81.39
10.0.0.1,200,155.29
10.0.0.4,200,101.56
10.0.0.4,200,45.92
10.0.0.5,200,118.7
10.0.0.1,200,23.24
10.0.0.1,200,115.42
10.0.0.6,503,73.32
10.0.0.6,200,138.02
10.0.0.6,200,77.63
10.0.0.6,200,13.62
10.0.0.5,404,118.05
10.0.0.6,200,65.93
10.0.0.4,200,101.55
10.0.0.6,200,61.76
10.0.0.6,503,39.8
10.0.0.3,200,7.84
10.0.0.3,200,46.21
10.0.0.6,200,15.06
10.0.0.3,200,73.36
10.0.0.5,200,119.98
10.0.0.6,200,134.67
10.0.0.3,200,18.5
10.0.0.5,200,33.89
10.0.0.6,200,92.98
10.0.0.4,200,107.36
10.0.0.6,200,151.5
10.0.0.4,200,40.79
10.0.0.6,200,549.14
10.0.0.6,200,69.43
10.0.0.5,200,63.03
10.0.0.4,200,179.23
10.0.0.4,200,51.58
10.0.0.4,200,74.0
10.0.0.1,200,17.61
10.0.0.6,404,190.35
10.0.0.6,200,60.0
10.0.0.3,200,3.91
10.0.0.6,200,166.56
10.0.0.2,200,39.27
10.0.0.4,200,240.46
10.0.0.5,200,124.92
10.0.0.1,200,26.33
10.0.0.6,404,106.77
10.0.0.2,200,49.66
10.0.0.1,200,109.84
10.0.0.3,200,230.45
10.0.0.1,200,36.36
10.0.0.4,200,226.48
10.0.0.2,200,99.23
10.0.0.6,200,57.62
10.0.0.3,200,197.72
10.0.0.6,200,117.97
10.0.0.1,200,57.04
10.0.0.4,404,20.98
10.0.0.5,200,141.76
10.0.0.2,200,104.55
10.0.0.2,200,56.99
10.0.0.6,200,53.78
10.0.0.1,200,47.98
10.0.0.6,200,62.71
10.0.0.5,200,67.28
10.0.0.4,200,188.33
10.0.0.6,200,132.55
10.0.0.6,200,47.45
10.0.0.6,200,17.04
10.0.0.6,200,33.69
10.0.0.6,200,42.0
10.0.0.6,200,46.35
10.0.0.1,200,42.53
10.0.0.1,200,51.75
10.0.0.6,200,30.75
10.0.0.6,200,37.46
10.0.0.4,200,151.79
10.0.0.6,200,160.2
10.0.0.6,503,55.84
10.0.0.4,500,249.21
10.0.0.5,200,42.33
10.0.0.6,200,33.38
10.0.0.1,200,72.16
10.0.0.6,200,156.65
10.0.0.6,200,98.09
10.0.0.2,200,110.87
10.0.0.6,200,32.95
10.0.0.5,200,23.33
10.0.0.6,200,4.37
10.0.0.5,200,143.76
10.0.0.1,200,48.01
10.0.0.6,200,89.14
10.0.0.5,200,33.48
10.0.0.6,200,90.01
10.0.0.6,404,85.52
10.0.0.6,200,76.28
10.0.0.6,200,131.35
10.0.0.6,200,82.46
10.0.0.3,200,104.81
10.0.0.6,200,23.67
10.0.0.6,200,20.9
10.0.0.2,404,56.5
10.0.0.6,404,71.98
10.0.0.6,500,58.36
10.0.0.6,200,138.6
10.0.0.6,200,202.67
10.0.0.6,200,60.68
10.0.0.1,200,98.81
10.0.0.2,200,50.24
10.0.0.6,200,81.05
10.0.0.6,200,47.28
10.0.0.3,200,56.93
10.0.0.6,200,131.68
10.0.0.1,404,24.89
10.0.0.6,404,70.41
10.0.0.2,200,31.35
10.0.0.6,404,18.71
10.0.0.1,200,116.98
10.0.0.6,200,80.55
10.0.0.5,200,66.29
10.0.0.6,200,177.14
10.0.0.6,200,85.59
10.0.0.4,200,43.25
10.0.0.4,200,22.5
10.0.0.4,200,163.96
10.0.0.1,200,232.56
10.0.0.6,200,85.92
10.0.0.4,200,98.46
10.0.0.1,200,50.15
10.0.0.2,200,74.6
10.0.0.6,200,40.16
10.0.0.6,200,115.23
10.0.0.6,200,22.72
10.0.0.5,200,126.95
10.0.0.6,200,67.09
10.0.0.5,200,59.47
10.0.0.6,200,10.06
10.0.0.6,200,79.45
10.0.0.6,200,56.55
10.0.0.6,200,27.03
10.0.0.6,200,49.88
10.0.0.5,200,191.72
10.0.0.5,200,152.27
10.0.0.6,200,180.33
10.0.0.6,200,99.4
10.0.0.4,200,37.67
10.0.0.4,200,111.58
10.0.0.3,200,79.78
10.0.0.2,200,84.44
10.0.0.4,200,147.14
10.0.0.6,200,43.54
10.0.0.1,200,33.76
10.0.0.6,404,139.15
10.0.0.5,200,74.21
10.0.0.3,200,91.36
10.0.0.3,200,50.17
10.0.0.2,200,52.68
10.0.0.1,200,60.75
10.0.0.1,200,1.53
10.0.0.6,200,43.45
10.0.0.1,200,16.11
10.0.0.2,200,109.05
10.0.0.4,200,26.56
10.0.0.3,200,119.92
10.0.0.6,200,115.84
10.0.0.4,200,59.52
10.0.0.4,200,106.08
10.0.0.6,200,36.73
10.0.0.5,500,54.76
10.0.0.6,200,85.65
10.0.0.2,200,39.98
10.0.0.6,200,54.2
10.0.0.6,200,230.02
10.0.0.3,200,68.67
10.0.0.6,200,37.25
10.0.0.4,404,106.35
10.0.0.6,200,79.14
10.0.0.4,200,123.39
10.0.0.6,200,87.43
10.0.0.5,200,25.82
10.0.0.5,200,118.2
10.0.0.6,503,149.95
10.0.0.6,200,96.74
10.0.0.6,200,63.82
10.0.0.5,200,27.91
10.0.0.6,200,132.87
10.0.0.6,404,89.67
10.0.0.6,200,148.0
10.0.0.6,404,78.86
10.0.0.6,200,41.48
10.0.0.6,404,8.98
10.0.0.6,200,8.62
10.0.0.1,200,27.29
10.0.0.2,200,90.62
10.0.0.6,200,63.94
10.0.0.6,404,74.53
10.0.0.2,200,73.56
10.0.0.5,200,50.0
10.0.0.6,200,131.89
10.0.0.6,200,69.04
10.0.0.6,200,177.19
10.0.0.6,200,129.46
10.0.0.6,200,58.57
10.0.0.3,200,74.07
10.0.0.6,200,115.95
10.0.0.3,200,94.8
10.0.0.6,200,123.92
10.0.0.1,200,63.33
10.0.0.4,200,58.36
10.0.0.6,200,11.16
10.0.0.6,200,50.87
10.0.0.4,200,61.68
10.0.0.6,503,62.14
10.0.0.6,200,96.46
10.0.0.2,200,130.37
10.0.0.4,200,85.8
10.0.0.6,200,47.1
10.0.0.6,404,106.71
10.0.0.6,503,23.77
10.0.0.6,404,62.35
10.0.0.2,200,199.55
10.0.0.5,200,37.95
10.0.0.5,200,15.15
10.0.0.5,200,65.54
10.0.0.4,200,149.44
10.0.0.6,200,92.73
10.0.0.6,200,121.01
10.0.0.6,200,4.49
10.0.0.6,200,90.91
10.0.0.6,200,41.42
10.0.0.6,500,116.54
10.0.0.2,200,80.91
10.0.0.4,503,158.08
10.0.0.5,200,31.49
10.0.0.5,404,60.08
10.0.0.6,200,91.41
10.0.0.4,200,45.37
10.0.0.6,200,43.13
10.0.0.6,200,191.75
10.0.0.1,200,82.57
10.0.0.2,200,63.41
10.0.0.6,200,192.19
10.0.0.1,200,22.63
10.0.0.2,200,26.23
10.0.0.1,200,154.83
10.0.0.3,200,42.0
10.0.0.2,200,54.25
10.0.0.5,200,49.76
10.0.0.4,200,111.12
10.0.0.2,200,234.75
10.0.0.4,200,134.26
10.0.0.6,200,160.44
10.0.0.6,200,115.94
10.0.0.6,200,43.07
10.0.0.6,200,72.68
10.0.0.6,503,20.24
10.0.0.6,200,188.0
10.0.0.6,200,32.4
10.0.0.6,200,99.85
10.0.0.1,200,166.32
10.0.0.6,200,107.2
10.0.0.6,200,75.49
10.0.0.2,200,87.51
10.0.0.2,200,136.43
10.0.0.6,200,84.9
10.0.0.4,200,117.51
10.0.0.6,200,13.95
10.0.0.4,200,72.63
10.0.0.6,200,92.85
10.0.0.6,200,69.24
10.0.0.1,200,42.98
10.0.0.6,200,32.26
10.0.0.3,200,52.81
10.0.0.1,200,135.68
10.0.0.2,200,89.21
10.0.0.4,200,176.51
10.0.0.6,200,98.79
10.0.0.4,200,83.36
10.0.0.4,200,60.53
10.0.0.6,200,14.9
10.0.0.2,404,72.08
10.0.0.6,200,49.95
10.0.0.6,200,128.19
10.0.0.6,200,93.54
10.0.0.2,404,80.15
10.0.0.2,200,57.12
10.0.0.3,200,29.37
10.0.0.6,200,174.85
10.0.0.6,404,142.08
10.0.0.6,200,85.19
10.0.0.4,200,260.39
10.0.0.1,200,61.65
10.0.0.5,200,189.3
10.0.0.5,200,33.65
10.0.0.5,200,38.95
10.0.0.4,200,63.98
10.0.0.3,200,4.63
10.0.0.5,200,133.27
10.0.0.6,200,117.38
10.0.0.6,200,28.21
10.0.0.6,200,10.29
10.0.0.6,200,110.36
10.0.0.6,200,19.85
10.0.0.6,200,66.11
10.0.0.6,200,35.41
10.0.0.3,200,243.38
10.0.0.6,404,23.36
10.0.0.3,200,143.46
10.0.0.4,200,76.2
10.0.0.4,200,46.87
10.0.0.6,200,78.23
10.0.0.2,200,134.0
10.0.0.2,200,45.51
10.0.0.3,200,30.38
10.0.0.6,200,46.21
10.0.0.3,200,33.93
10.0.0.5,200,100.22
10.0.0.1,500,72.48
10.0.0.6,200,24.39
10.0.0.1,200,223.59
10.0.0.6,200,152.97
10.0.0.6,200,152.37
10.0.0.1,200,65.18
10.0.0.6,404,86.75
10.0.0.5,200,42.63
10.0.0.6,200,57.94
10.0.0.4,200,71.3
10.0.0.6,200,274.88
10.0.0.6,200,34.75
10.0.0.2,200,60.81
10.0.0.6,200,144.41
10.0.0.6,200,5.03
10.0.0.3,200,60.01
10.0.0.6,200,52.79
10.0.0.6,200,27.21
10.0.0.4,200,123.88
10.0.0.6,200,38.76
10.0.0.6,500,75.32
10.0.0.6,200,88.5
10.0.0.3,404,72.51
10.0.0.6,200,101.49
10.0.0.2,200,128.62
10.0.0.1,200,25.68
10.0.0.6,200,110.46
10.0.0.1,200,62.93
10.0.0.6,503,24.28
10.0.0.6,200,34.9
10.0.0.3,200,60.49
10.0.0.3,200,114.21
10.0.0.6,200,126.84
10.0.0.6,200,100.05
10.0.0.3,200,143.82
10.0.0.3,200,75.49
10.0.0.6,200,19.94
10.0.0.1,200,42.51
10.0.0.6,404,161.49
10.0.0.5,200,116.33
10.0.0.3,200,54.95
10.0.0.1,200,52.72
10.0.0.6,200,43.07
10.0.0.1,200,43.67
10.0.0.4,200,218.95
10.0.0.1,200,64.78
10.0.0.5,200,86.76
10.0.0.3,200,56.89
10.0.0.3,200,86.09
10.0.0.6,404,123.72
10.0.0.5,200,95.12
10.0.0.5,200,162.45
10.0.0.6,404,32.66
10.0.0.1,200,101.86
10.0.0.6,200,16.63
10.0.0.2,200,63.65
10.0.0.6,200,64.34
10.0.0.5,200,70.19
10.0.0.4,200,59.25
10.0.0.5,200,136.93
10.0.0.3,404,9.95
10.0.0.3,200,35.9
10.0.0.2,404,54.11
10.0.0.5,200,68.65
10.0.0.5,503,87.44
10.0.0.2,200,94.03
10.0.0.5,200,118.81
10.0.0.6,200,68.27
10.0.0.5,404,90.38
10.0.0.5,200,26.76
10.0.0.2,200,148.84
10.0.0.3,200,44.82
10.0.0.5,200,57.37
10.0.0.6,200,89.73
10.0.0.6,500,118.24
10.0.0.2,200,105.35
10.0.0.5,200,61.01
10.0.0.6,200,92.85
10.0.0.6,200,47.71
10.0.0.6,200,67.85
10.0.0.6,200,28.29
10.0.0.3,200,145.9
10.0.0.5,200,145.24
10.0.0.6,200,103.08
10.0.0.2,200,73.66
10.0.0.5,200,41.77
10.0.0.2,200,181.63
10.0.0.6,200,151.55
10.0.0.4,200,25.23
10.0.0.5,200,57.75
10.0.0.5,200,43.35
10.0.0.2,200,42.0
10.0.0.4,200,13.82
10.0.0.6,404,34.75
10.0.0.2,200,6.33
10.0.0.2,200,95.75
10.0.0.1,200,43.62
10.0.0.1,200,20.9
10.0.0.3,200,117.36
10.0.0.6,500,54.3
10.0.0.5,503,134.28
10.0.0.6,200,58.42
10.0.0.6,200,50.99
10.0.0.6,200,146.24
10.0.0.6,200,38.42
10.0.0.6,200,58.1
10.0.0.6,200,100.0
10.0.0.4,200,57.08
10.0.0.6,404,91.19
10.0.0.6,200,38.69
10.0.0.4,200,47.98
10.0.0.1,200,99.78
10.0.0.6,200,30.12
10.0.0.5,200,69.06
10.0.0.5,200,30.62
10.0.0.6,200,99.94
10.0.0.1,200,77.38
10.0.0.6,200,21.72
10.0.0.6,200,61.81
10.0.0.6,200,21.45
10.0.0.6,200,33.5
10.0.0.6,200,33.27
10.0.0.6,404,27.93
10.0.0.6,200,64.23
10.0.0.4,200,8.79
10.0.0.3,404,114.92
10.0.0.6,200,83.74
10.0.0.2,200,56.95
10.0.0.4,404,57.11
10.0.0.5,200,50.01
10.0.0.6,200,48.04
10.0.0.6,200,22.31
10.0.0.6,200,116.25
10.0.0.4,500,62.69
10.0.0.5,200,67.13
10.0.0.3,200,71.56
10.0.0.6,200,19.05
10.0.0.5,200,111.84
10.0.0.6,200,116.17
10.0.0.3,200,29.89
10.0.0.4,200,166.31
10.0.0.6,200,44.41
10.0.0.6,200,26.93
10.0.0.4,200,68.32
10.0.0.6,200,69.06
10.0.0.2,200,68.46
10.0.0.6,200,257.13
10.0.0.3,200,132.71
10.0.0.6,200,39.29
10.0.0.3,200,74.09
10.0.0.6,404,72.8
10.0.0.6,200,83.4
10.0.0.6,200,21.44
10.0.0.6,200,47.84
10.0.0.3,200,53.33
10.0.0.4,200,79.15
10.0.0.5,200,54.06
10.0.0.6,200,19.35
10.0.0.6,200,77.79
10.0.0.6,200,26.91
10.0.0.6,200,90.66
10.0.0.6,200,111.7
10.0.0.6,200,47.62
10.0.0.2,200,133.85
10.0.0.1,200,235.41
10.0.0.3,200,63.81
10.0.0.5,200,27.04
10.0.0.2,200,57.94
10.0.0.3,200,103.51
10.0.0.1,200,55.44
10.0.0.1,200,151.13
10.0.0.6,200,36.49
10.0.0.6,200,11.38
10.0.0.5,200,55.95
10.0.0.3,200,132.58
10.0.0.1,200,31.58
10.0.0.5,404,56.28
10.0.0.6,200,57.57
10.0.0.2,200,34.17
10.0.0.3,200,33.8
10.0.0.6,200,51.4
10.0.0.6,200,50.03
10.0.0.6,200,103.38
10.0.0.6,503,198.99
10.0.0.5,200,21.07
10.0.0.6,404,19.44
10.0.0.6,200,128.53
10.0.0.4,200,57.13
10.0.0.6,503,87.71
10.0.0.6,200,48.57
10.0.0.6,200,211.16
10.0.0.6,200,71.05
10.0.0.6,500,69.71
10.0.0.6,200,49.86
10.0.0.2,200,42.54
10.0.0.2,503,3.01
10.0.0.2,200,161.43
10.0.0.4,200,40.23
10.0.0.5,200,157.31
10.0.0.3,200,143.91
10.0.0.6,200,23.17
10.0.0.1,200,176.43
10.0.0.6,200,30.16
10.0.0.5,200,106.99
10.0.0.6,200,39.82
10.0.0.2,200,90.12
10.0.0.6,200,167.84
10.0.0.6,200,123.71
10.0.0.6,404,53.94
10.0.0.2,404,24.94
10.0.0.6,200,81.23
10.0.0.6,200,47.08
10.0.0.3,500,253.69
10.0.0.4,200,81.05
10.0.0.6,200,46.86
10.0.0.6,200,43.17
10.0.0.5,200,92.27
10.0.0.4,200,120.77
10.0.0.6,200,55.14
10.0.0.3,200,140.29
10.0.0.6,404,36.37
10.0.0.6,200,104.89
10.0.0.6,200,31.51
10.0.0.6,200,50.65
10.0.0.6,200,59.68
10.0.0.6,200,42.9
10.0.0.6,200,28.93
10.0.0.4,500,97.18
10.0.0.6,200,33.99
10.0.0.1,200,295.02
10.0.0.3,200,62.75
10.0.0.6,200,14.35
10.0.0.6,200,48.16
10.0.0.6,200,24.94
10.0.0.6,200,35.01
10.0.0.3,200,51.61
10.0.0.6,200,27.94
10.0.0.2,200,59.77
10.0.0.2,200,51.31
10.0.0.3,200,84.88
10.0.0.6,404,134.23
10.0.0.6,200,12.56
10.0.0.6,200,120.88
10.0.0.2,200,126.23
10.0.0.6,200,50.93
10.0.0.6,200,66.27
10.0.0.6,404,114.4
10.0.0.4,200,148.31
10.0.0.4,200,60.24
10.0.0.6,200,139.44
10.0.0.3,200,82.32
10.0.0.5,200,3.24
10.0.0.5,200,241.34
10.0.0.6,200,89.47
10.0.0.6,200,87.37
10.0.0.5,200,73.96
10.0.0.2,200,66.9
10.0.0.5,500,71.91
10.0.0.6,200,17.61
10.0.0.6,200,50.76
10.0.0.4,200,35.86
10.0.0.5,200,26.78
10.0.0.6,200,69.41
10.0.0.6,200,3.9
10.0.0.3,200,143.56
10.0.0.6,200,188.89
10.0.0.6,200,99.82
10.0.0.1,200,218.95
10.0.0.4,200,41.96
10.0.0.6,200,85.69
10.0.0.5,200,180.47
10.0.0.6,200,123.45
10.0.0.2,200,6.18
10.0.0.6,200,20.4
10.0.0.6,200,84.89
10.0.0.3,200,88.92
10.0.0.6,500,279.25
10.0.0.6,200,14.1
10.0.0.6,200,60.6
10.0.0.5,200,17.0
10.0.0.6,200,31.79
10.0.0.4,200,32.15
10.0.0.2,200,37.5
10.0.0.6,200,59.54
10.0.0.6,200,171.9
10.0.0.4,200,55.43
10.0.0.2,200,40.65
10.0.0.6,404,68.73
10.0.0.4,200,88.02
10.0.0.4,200,84.81
10.0.0.3,200,93.51
10.0.0.6,200,72.56
10.0.0.1,200,98.4
10.0.0.2,200,36.8
10.0.0.2,200,47.49
10.0.0.4,200,44.62
10.0.0.3,200,35.83
10.0.0.6,200,29.92
10.0.0.6,200,19.48
10.0.0.6,200,54.49
10.0.0.6,200,83.06
10.0.0.6,200,48.69
10.0.0.5,200,186.76
10.0.0.6,200,74.34
10.0.0.6,200,26.51
10.0.0.6,200,185.74
10.0.0.6,200,159.97
10.0.0.6,200,176.44
10.0.0.3,200,114.4
10.0.0.6,200,176.58
10.0.0.6,404,48.41
10.0.0.2,200,65.55
10.0.0.4,503,63.56
10.0.0.6,200,66.75
10.0.0.5,503,144.68
10.0.0.1,200,14.55
10.0.0.4,200,28.07
10.0.0.2,200,51.0
10.0.0.1,200,28.79
10.0.0.6,200,35.4
10.0.0.3,200,135.23
10.0.0.6,200,99.41
10.0.0.6,200,25.39
10.0.0.3,200,263.39
10.0.0.6,200,83.75
10.0.0.4,200,13.59
10.0.0.3,200,56.34
10.0.0.6,200,131.52
10.0.0.6,200,58.62
10.0.0.4,200,7.72
10.0.0.6,200,132.3
10.0.0.2,200,162.05
10.0.0.5,200,40.75
10.0.0.5,200,134.64
10.0.0.6,200,65.03
10.0.0.6,200,105.27
10.0.0.6,200,139.79
10.0.0.3,200,63.9
10.0.0.5,200,35.59
10.0.0.6,200,89.82
10.0.0.6,200,144.99
10.0.0.1,200,92.06
10.0.0.6,200,84.63
10.0.0.4,200,80.8
10.0.0.6,200,92.05
10.0.0.5,200,22.97
10.0.0.3,200,32.22
10.0.0.6,404,74.07
10.0.0.5,200,63.09
10.0.0.1,200,9.53
10.0.0.5,500,49.74
10.0.0.2,200,91.16
10.0.0.5,200,40.54
10.0.0.1,200,78.71
10.0.0.4,200,68.04
10.0.0.6,200,78.77
10.0.0.6,200,85.9
10.0.0.6,200,210.53
10.0.0.6,200,34.17
10.0.0.4,200,150.22
10.0.0.1,200,201.74
10.0.0.6,200,14.82
10.0.0.6,500,119.24
10.0.0.1,200,28.35
10.0.0.5,200,77.33
10.0.0.3,200,38.92
10.0.0.4,200,54.48
10.0.0.3,200,160.74
10.0.0.3,200,81.63
10.0.0.6,200,55.39
10.0.0.6,404,49.21
10.0.0.6,200,32.11
10.0.0.1,200,104.5
10.0.0.6,200,240.84
10.0.0.3,200,91.66
10.0.0.6,200,50.72
10.0.0.6,200,41.39
10.0.0.2,200,153.95
10.0.0.6,200,190.61
10.0.0.2,200,122.7
10.0.0.6,200,51.17
10.0.0.6,200,20.87
10.0.0.6,200,169.04
10.0.0.6,200,69.71
10.0.0.5,200,114.76
10.0.0.3,200,20.59
10.0.0.2,200,7.56
10.0.0.4,200,42.63
10.0.0.6,200,16.65
10.0.0.6,200,57.52
10.0.0.4,200,148.4
10.0.0.2,200,27.51
10.0.0.6,200,67.25
10.0.0.6,200,50.85
10.0.0.4,200,103.78
10.0.0.5,200,114.18
10.0.0.1,200,14.94
10.0.0.6,500,55.93
10.0.0.6,200,34.14
10.0.0.3,200,14.75
10.0.0.5,200,147.86
10.0.0.6,200,72.63
10.0.0.6,503,11.91
10.0.0.1,200,207.33
10.0.0.1,200,85.66
10.0.0.6,200,46.2
10.0.0.2,200,95.64
10.0.0.6,200,72.11
10.0.0.6,503,100.89
10.0.0.6,200,21.72
10.0.0.1,200,33.18
10.0.0.5,200,200.52
10.0.0.6,200,86.46
10.0.0.5,200,87.72
10.0.0.6,200,23.38
10.0.0.1,200,24.65
10.0.0.6,200,53.78
10.0.0.6,200,137.21
10.0.0.5,200,125.17
10.0.0.2,200,26.53
10.0.0.2,500,12.83
10.0.0.6,404,40.36
10.0.0.6,200,113.92
10.0.0.6,200,68.03
10.0.0.3,200,27.39
10.0.0.3,200,30.66
10.0.0.3,200,35.92
10.0.0.4,200,60.23
10.0.0.6,404,26.46
10.0.0.2,404,123.08
10.0.0.3,200,36.97
10.0.0.6,200,160.43
10.0.0.5,200,7.43
10.0.0.6,200,82.72
10.0.0.2,200,78.55
10.0.0.6,200,36.74
10.0.0.6,200,99.38
10.0.0.6,200,14.9
10.0.0.2,200,1.34
10.0.0.1,200,252.95
10.0.0.5,200,51.03
10.0.0.1,200,76.81
10.0.0.6,200,37.33
10.0.0.6,200,66.77
10.0.0.6,200,21.71
10.0.0.2,200,18.71
10.0.0.2,200,36.63
10.0.0.5,200,79.9
10.0.0.1,200,83.64
10.0.0.6,200,14.28
10.0.0.6,200,64.35
10.0.0.5,200,74.11
10.0.0.6,200,21.48
10.0.0.5,404,20.24
10.0.0.6,200,131.6
10.0.0.3,200,109.82
10.0.0.4,404,30.39
10.0.0.3,200,160.07
10.0.0.6,200,39.58
10.0.0.2,200,39.92
10.0.0.6,200,127.94
10.0.0.6,200,155.24
10.0.0.3,200,72.76
10.0.0.6,200,95.84
10.0.0.5,200,23.55
10.0.0.1,200,41.8
10.0.0.6,200,38.36
10.0.0.6,200,59.07
10.0.0.1,200,62.43
10.0.0.6,200,39.52
10.0.0.6,200,90.55
10.0.0.6,200,98.39
10.0.0.6,200,68.11
10.0.0.6,200,42.96
10.0.0.6,200,24.14
10.0.0.4,200,69.05
10.0.0.5,200,37.37
10.0.0.6,200,44.1
10.0.0.6,200,44.24
10.0.0.2,200,21.48
10.0.0.4,200,15.82
10.0.0.6,200,129.3
10.0.0.2,200,71.93
10.0.0.5,200,21.3
10.0.0.6,200,142.78
10.0.0.6,200,41.64
10.0.0.6,200,39.23
10.0.0.6,500,136.7
10.0.0.5,200,78.84
10.0.0.6,200,129.22
10.0.0.4,200,25.71
10.0.0.6,200,76.57
10.0.0.6,200,191.84
10.0.0.6,404,44.77
10.0.0.1,200,80.33
10.0.0.2,200,16.14
10.0.0.6,200,170.03
10.0.0.1,200,88.7
10.0.0.3,200,21.08
10.0.0.6,200,52.57
10.0.0.6,500,87.12
10.0.0.6,200,82.71
10.0.0.3,200,71.56
10.0.0.5,200,39.99
10.0.0.1,200,84.71
10.0.0.2,200,18.72
10.0.0.6,200,16.84
10.0.0.6,200,28.66
10.0.0.4,200,30.38
10.0.0.3,200,56.03
10.0.0.4,200,56.85
10.0.0.4,200,99.6
10.0.0.1,200,41.74
10.0.0.1,200,34.04
10.0.0.3,404,117.38
10.0.0.6,404,98.6
10.0.0.1,200,27.46
