x,y
25.094,42.351
24.297,36.097
22.792,69.809
31.163,58.977
33.271,45.823
32.866,37.069
33.34,51.271
30.831,51.768
30.992,51.057
30.615,36.113
28.439,50.708
34.0,50.499
21.536,51.777
22.55,56.08
22.123,61.339
30.646,61.703
31.201,58.804
29.186,48.509
39.252,56.867
26.227,42.773
31.513,57.94
35.41,46.351
23.915,41.236
24.016,30.793
18.277,53.443
30.044,49.627
32.906,58.319
39.002,48.336
17.752,52.826
34.053,34.795
27.996,69.449
32.569,49.059
29.752,37.528
34.806,52.935
41.005,56.284
37.382,39.747
35.233,46.607
19.807,47.936
31.662,47.97
28.93,66.286
24.1,65.244
31.096,58.936
35.581,49.61
28.57,53.567
18.93,50.283
27.34,55.938
30.344,49.928
24.977,62.107
27.971,69.379
33.919,53.067
19.499,56.045
29.87,44.305
23.153,48.704
26.501,68.242
37.444,42.807
33.544,43.817
33.564,38.6
26.246,49.984
28.155,56.739
29.024,59.696
36.975,57.605
33.385,49.231
18.836,59.809
31.367,55.37
30.14,56.245
33.995,50.567
34.615,50.113
28.28,57.748
34.118,57.119
28.996,57.146
29.201,53.436
32.914,59.058
27.946,44.068
27.589,49.117
29.279,46.668
34.081,47.266
43.155,34.426
19.93,52.386
13.964,48.177
27.184,48.119
21.538,47.062
30.045,57.452
23.406,58.749
21.44,39.165
39.342,46.558
33.023,44.946
26.402,45.228
34.454,50.458
21.247,31.141
16.887,50.354
29.252,54.562
30.299,62.332
36.534,49.966
35.391,47.037
30.039,53.07
28.667,47.533
35.408,44.529
42.228,30.262
37.994,51.084
22.877,41.34
27.314,48.448
29.391,68.527
19.421,47.854
48.607,55.175
21.517,47.2
42.633,57.373
23.915,53.746
37.539,62.409
39.131,46.908
30.279,69.3
28.579,34.368
29.581,47.583
34.495,54.126
19.9,38.095
33.62,50.113
35.74,50.781
29.408,42.116
41.045,46.164
29.752,51.69
22.586,37.897
30.187,42.336
39.102,49.418
31.375,37.304
31.55,44.121
32.348,41.571
33.205,50.911
30.575,60.385
39.534,49.569
24.403,48.646
37.706,50.608
24.789,60.081
21.188,61.906
28.091,64.029
31.308,37.041
43.032,67.801
24.074,39.139
32.722,43.278
40.68,53.343
30.699,69.575
32.479,34.972
38.215,60.276
28.266,46.813
33.171,44.619
22.881,48.602
32.205,46.087
28.522,43.724
25.94,49.533
26.435,41.718
30.669,30.534
22.568,40.007
32.287,40.904
37.043,51.756
36.836,47.552
13.144,41.534
21.163,53.153
30.288,51.144
37.94,36.132
18.602,43.638
34.282,56.437
21.14,59.268
18.222,44.342
31.968,51.191
27.477,53.164
37.225,45.696
21.465,50.408
23.404,51.158
43.233,48.007
28.045,49.002
21.639,42.187
28.55,38.839
32.397,49.044
36.576,47.34
33.261,49.876
25.469,33.167
35.354,45.367
25.719,35.402
32.239,44.502
31.239,43.302
29.8,49.696
32.194,35.765
22.254,34.827
29.463,57.435
30.587,55.033
24.061,65.123
29.253,53.582
25.356,54.089
34.884,52.708
29.017,50.466
34.791,31.467
23.143,60.303
33.081,53.208
33.522,40.732
27.96,48.071
31.086,62.032
35.401,55.286
41.666,45.287
40.554,48.294
23.233,40.589
23.109,58.325
30.098,56.937
27.817,58.771
35.129,32.879
27.241,44.928
35.491,61.959
29.956,43.281
32.364,35.79
23.538,57.404
29.049,63.341
25.27,45.183
26.3,47.229
31.976,41.406
26.867,44.869
35.921,52.295
29.05,35.679
29.385,47.414
27.778,52.069
29.955,37.49
29.91,53.415
28.634,45.392
32.328,43.379
26.838,39.585
24.184,42.228
36.057,46.071
28.987,49.397
25.943,49.984
24.664,58.234
20.549,39.456
29.267,57.522
25.78,40.169
38.043,48.353
32.197,33.487
35.661,65.351
27.17,59.392
21.31,37.827
23.308,69.183
22.945,44.975
17.473,35.537
30.934,38.921
32.038,41.597
33.375,53.65
27.273,40.661
29.432,63.454
25.089,49.772
42.117,46.113
30.096,30.784
28.236,47.889
22.702,52.38
34.354,55.069
28.757,42.082
29.897,61.217
32.11,45.625
23.65,43.12
32.485,44.262
33.925,40.368
35.951,44.093
30.959,48.134
29.574,60.964
22.09,51.248
39.319,59.906
23.333,70.26
28.383,60.435
31.014,52.072
24.254,54.685
34.836,54.2
30.073,58.153
36.261,65.219
33.837,58.903
32.53,69.274
29.352,34.692
48.569,38.948
41.691,27.462
25.302,35.72
29.826,51.393
39.632,44.086
28.182,46.608
28.475,57.152
32.027,47.564
39.995,49.673
29.383,36.895
32.915,47.817
34.211,65.867
29.102,36.251
24.733,64.543
32.019,50.256
27.58,40.735
35.702,38.381
23.739,38.017
33.518,43.712
36.117,41.629
40.293,42.626
27.49,52.782
24.306,68.797
41.355,47.746
24.045,63.384
21.319,56.4
30.495,36.935
34.442,57.615
45.309,48.481
25.163,44.049
36.984,56.013
29.276,51.868
26.635,58.07
23.343,57.425
33.897,36.532
27.581,44.937
26.409,48.233
34.592,44.333
30.696,43.318
23.972,54.925
32.889,37.972
22.137,42.039
30.295,38.898
37.81,44.913
24.935,55.759
32.881,36.935
33.507,33.547
40.936,51.718
23.317,55.547
33.944,56.357
25.891,49.353
30.915,50.685
31.104,63.914
40.442,36.292
27.635,51.078
21.964,41.128
25.477,42.196
28.994,47.819
23.71,30.455
11.201,37.52
25.638,41.517
34.93,42.223
31.861,68.01
31.103,46.73
26.481,55.535
34.671,52.65
31.941,52.159
26.28,63.448
26.612,54.568
31.197,45.479
27.219,44.429
32.515,52.926
28.18,44.503
27.41,43.237
20.92,31.389
26.173,40.982
26.181,42.329
31.274,52.223
25.088,55.587
30.13,55.954
23.811,61.776
29.342,62.706
32.936,44.639
33.589,42.899
28.79,47.677
30.317,53.918
31.253,53.014
31.666,35.095
23.775,51.927
36.622,49.39
30.784,40.663
35.91,59.189
19.276,48.538
19.77,55.55
30.02,43.963
29.305,44.672
35.53,60.345
36.865,48.698
36.211,45.962
16.033,59.734
37.753,48.231
29.197,52.061
15.975,45.024
34.572,59.743
24.53,33.979
24.042,58.696
19.012,58.453
26.892,40.967
38.935,53.861
23.64,59.887
27.93,45.865
21.009,50.01
31.123,50.329
25.801,40.052
25.295,48.005
37.641,58.917
28.309,45.446
31.046,66.629
28.299,45.969
30.55,55.411
38.069,48.439
44.561,74.037
31.798,44.609
30.638,58.625
29.425,48.384
26.707,40.498
25.382,52.613
40.566,53.657
40.233,39.885
34.107,52.2
22.366,41.929
42.282,28.972
36.039,47.349
31.903,48.143
34.0,63.364
26.229,48.288
38.565,45.138
29.223,61.768
32.612,56.937
18.694,45.272
17.879,44.154
25.084,50.486
34.832,52.425
33.262,49.496
34.768,48.612
26.73,45.002
41.092,40.068
30.99,42.262
22.119,42.553
29.674,43.097
30.792,54.954
29.131,51.276
28.7,57.124
38.667,47.025
30.443,49.443
36.591,70.174
19.301,46.095
22.878,33.628
30.277,34.731
26.836,51.022
31.75,71.897
26.844,54.767
25.111,56.58
37.842,62.771
37.996,42.264
33.577,41.621
27.54,44.491
22.78,48.681
31.524,54.467
22.614,45.128
38.413,46.254
27.066,45.666
22.689,47.316
33.537,54.277
30.389,49.286
37.69,55.33
23.717,35.99
25.39,49.833
28.061,67.362
27.059,58.116
24.258,56.794
24.723,40.808
25.488,49.735
25.871,47.722
35.555,42.727
34.811,60.699
27.88,58.31
37.751,47.519
25.014,55.35
35.273,36.352
26.039,49.86
25.078,41.553
37.159,47.925
30.336,57.301
41.752,51.109
28.852,34.545
27.541,23.235
33.938,53.616
21.325,47.622
32.143,42.915
29.489,33.647
36.477,40.331
37.707,43.988
31.986,42.822
25.909,47.3
25.194,57.224
23.338,49.564
33.918,37.921
34.587,66.416
25.967,64.302
26.544,42.518
28.376,62.701
29.929,57.845
42.182,42.198
28.127,53.585
32.535,60.089
25.709,66.895
26.677,39.876
32.135,53.123
38.392,54.729
24.672,71.989
34.751,44.347
30.0,50.125
33.208,49.291
21.386,35.8
24.33,45.182
32.847,37.301
25.765,49.874
13.218,42.05
18.88,34.219
39.179,40.2
19.869,59.57
26.919,55.1
26.971,59.547
27.348,50.962
22.548,61.983
22.339,52.35
35.674,47.291
36.073,53.922
24.852,51.186
28.366,56.35
22.637,57.835
16.345,34.523
18.107,47.71
18.556,64.432
24.471,45.939
23.4,36.613
36.166,54.412
26.683,57.252
36.894,45.617
40.711,58.909
41.057,66.174
24.705,51.926
31.872,41.81
36.752,66.288
32.245,44.731
29.5,45.865
20.041,44.431
24.521,47.438
32.177,36.36
29.598,43.155
25.22,56.725
28.495,47.311
28.448,53.072
27.909,55.519
26.809,40.356
42.103,61.726
27.616,43.784
41.272,46.907
33.85,52.276
28.224,50.218
37.155,41.534
28.457,46.741
20.762,48.083
24.126,39.065
37.167,51.457
38.749,54.641
25.324,49.654
30.181,57.915
25.378,41.472
33.604,56.034
37.589,36.456
19.862,57.034
36.454,55.812
31.073,61.348
26.932,35.855
21.023,50.596
31.946,44.829
28.233,42.473
37.856,55.495
29.442,47.164
33.314,49.453
28.024,32.138
32.374,47.041
37.673,52.0
21.624,46.028
36.79,45.257
34.252,52.881
26.825,46.395
22.528,53.863
19.525,48.201
27.834,54.731
30.85,33.558
34.149,45.734
41.059,54.626
25.698,35.525
33.086,47.221
36.426,44.421
30.529,41.441
27.993,36.519
36.164,52.825
36.848,45.643
23.136,47.938
34.463,52.702
34.409,50.271
38.568,56.309
25.91,46.917
38.306,43.033
30.1,62.407
35.156,43.05
36.866,47.852
21.814,40.911
40.379,55.383
25.35,48.781
20.746,49.458
27.559,49.758
37.848,60.808
40.893,44.838
40.008,49.074
33.328,39.778
27.037,46.058
24.532,60.987
24.611,44.157
36.432,30.773
25.475,47.738
25.85,51.984
28.084,62.14
23.871,44.417
35.839,42.983
36.972,50.281
37.414,62.142
29.351,36.192
37.802,47.354
17.004,50.091
35.695,55.696
37.412,57.966
37.821,47.228
33.355,40.634
23.817,48.554
27.407,49.899
31.592,56.908
28.945,47.962
21.054,43.581
21.636,52.982
25.129,49.341
40.427,42.159
26.507,53.944
26.082,60.491
27.653,52.012
35.453,37.565
29.366,55.787
38.953,45.585
17.977,57.13
28.415,33.641
22.495,54.487
32.859,34.46
34.575,50.04
23.507,38.307
35.336,74.558
31.13,38.22
36.171,62.285
30.599,54.427
33.533,44.546
22.869,51.515
34.001,52.905
23.063,59.783
21.346,40.472
34.853,41.672
19.785,58.311
24.844,39.187
25.035,32.295
28.323,44.904
36.17,48.922
35.886,51.584
25.658,45.544
16.492,56.443
33.402,51.318
38.139,63.52
35.511,61.144
33.566,61.392
28.096,52.345
28.184,58.149
35.331,33.986
22.894,33.57
35.418,40.309
27.335,40.647
28.324,41.797
28.403,42.321
35.397,60.304
36.287,49.073
33.775,37.615
40.537,56.049
26.583,41.738
32.921,50.838
27.873,38.222
36.904,54.594
27.25,42.342
19.658,45.082
21.974,44.902
32.585,65.965
27.391,42.068
25.056,40.087
44.604,58.622
25.869,58.889
33.202,51.057
38.313,60.424
22.027,39.442
27.251,50.102
27.422,46.599
29.858,33.235
35.628,45.487
29.03,43.605
16.983,55.23
28.084,49.248
38.647,47.514
28.594,48.857
34.615,59.105
23.215,43.203
40.024,64.217
25.77,60.448
17.197,47.994
22.027,33.358
27.726,42.704
32.193,50.314
30.04,51.497
34.645,49.18
29.226,56.94
30.974,61.381
37.169,29.242
36.876,43.029
28.355,59.012
32.673,43.702
32.699,54.155
22.209,47.996
19.299,41.955
25.986,56.276
28.54,37.396
34.485,47.423
26.192,59.496
33.678,54.447
26.399,57.031
23.989,64.625
32.706,48.133
30.151,49.306
18.01,49.049
34.545,48.193
31.653,38.503
38.633,37.906
32.985,37.43
37.255,54.815
21.355,60.358
40.318,46.253
34.739,57.102
25.787,46.212
32.138,42.023
36.32,42.011
32.131,50.494
22.205,33.922
36.869,46.535
27.546,58.261
37.791,61.033
19.439,44.811
27.22,62.538
24.368,48.485
20.683,42.423
28.935,59.663
34.446,63.008
35.082,68.548
46.101,56.094
31.165,51.979
21.11,46.449
38.342,54.163
29.394,37.385
36.291,47.345
30.906,56.725
16.387,49.465
25.754,41.859
31.722,50.323
37.256,64.862
25.792,50.932
34.38,41.75
26.013,55.427
38.719,49.039
22.401,35.401
34.856,52.734
34.275,62.118
34.889,52.059
18.704,35.723
27.122,48.73
27.544,44.262
18.39,34.003
29.515,37.506
27.113,55.903
36.733,40.753
21.237,42.31
26.245,51.158
33.09,52.657
31.282,33.437
32.338,44.582
38.601,65.979
32.431,53.516
20.4,44.4
43.833,51.57
30.793,61.304
24.174,39.235
22.052,44.629
34.658,34.512
34.108,41.415
32.382,51.517
19.704,52.203
28.39,41.042
29.706,59.983
33.275,54.484
40.584,43.37
34.822,45.69
27.624,54.807
24.277,58.556
26.286,51.329
33.312,52.984
38.45,49.079
29.702,28.15
36.247,49.343
47.03,43.575
17.208,49.997
34.495,58.465
30.403,49.252
25.097,41.567
29.696,57.463
45.147,31.289
26.645,65.294
36.049,43.248
36.915,62.277
33.207,66.201
26.312,52.544
23.775,49.268
30.259,48.967
25.425,61.087
31.359,61.243
32.059,37.938
39.177,50.137
25.854,60.893
33.566,45.73
36.571,47.19
32.194,53.569
17.044,47.188
24.599,36.096
20.511,48.413
29.515,49.015
36.812,58.162
25.696,49.375
21.78,48.166
31.907,61.104
28.474,57.029
21.754,52.778
29.645,64.954
41.479,43.126
28.923,65.851
22.999,52.921
28.801,52.54
34.598,60.741
19.528,69.604
38.353,41.576
28.524,42.987
37.618,53.066
29.406,47.743
24.728,52.144
26.888,53.78
32.15,54.705
30.392,54.173
27.317,45.99
30.798,45.846
24.471,30.872
28.658,57.584
26.139,56.981
40.468,52.209
36.217,41.889
41.07,52.722
24.33,40.459
19.965,30.827
24.369,51.63
28.105,61.357
30.88,53.791
32.673,47.01
33.024,51.91
35.869,53.607
41.76,49.987
26.547,45.92
21.719,49.545
28.415,57.862
30.713,65.259
24.949,51.263
25.777,59.466
27.806,46.342
27.628,37.888
27.387,48.393
17.156,51.182
30.732,36.437
26.918,60.688
34.994,50.544
28.146,57.1
22.967,44.032
39.399,39.705
32.201,50.509
32.222,31.195
24.401,53.781
27.087,47.971
43.558,55.518
26.25,68.352
31.264,53.819
34.239,46.355
25.329,42.921
28.66,48.051
37.246,58.933
29.378,38.421
24.552,50.426
25.149,47.087
27.417,48.816
22.018,44.423
34.839,47.003
35.074,50.394
35.916,41.787
25.903,44.616
28.911,51.409
25.582,50.972
20.835,35.198
36.976,34.371
28.896,52.88
32.137,62.792
25.251,44.305
30.764,51.56
32.157,60.162
26.281,57.139
29.679,58.099
40.243,63.394
33.578,50.241
30.627,43.412
41.594,24.853
24.879,52.609
33.28,58.606
36.667,53.101
30.921,40.854
34.734,44.382
24.273,55.909
26.582,32.618
33.684,30.366
31.208,54.499
28.168,50.871
28.09,48.897
16.191,52.988
22.124,49.285
35.368,50.412
15.655,64.794
32.853,42.507
29.402,56.237
30.484,62.572
37.153,48.999
20.187,62.56
26.224,46.076
28.792,54.685
22.361,44.003
25.431,52.446
39.913,45.487
32.005,49.152
35.586,40.739
32.546,45.586
34.756,39.83
30.957,64.541
29.103,62.853
36.8,28.632
20.124,38.826
35.539,56.759
35.784,59.389
28.133,57.781
36.144,55.185
24.951,42.536
29.782,51.348
21.008,52.841
38.405,58.349
26.431,52.055
42.114,58.881
34.998,38.661
29.496,39.433
27.489,47.256
39.55,53.592
29.33,54.288
32.995,61.542
40.138,52.331
31.924,47.08
37.449,38.076
35.725,59.611
26.727,25.62
24.205,51.265
30.01,50.045
40.521,57.249
26.379,59.046
20.929,66.702
31.878,44.814
36.356,39.723
33.828,48.352
31.601,55.461
20.625,54.772
32.646,60.836
30.732,52.417
23.123,42.46
32.818,55.222
23.962,42.486
24.832,42.323
28.801,45.425
27.486,49.12
33.451,51.038
34.029,55.57
22.897,52.6
24.484,46.431
32.445,25.5
40.112,44.821
21.57,54.803
20.111,47.473
26.632,47.748
35.722,32.657
31.427,56.589
32.431,50.262
28.854,70.749
20.798,51.31
29.491,42.564
37.675,58.478
35.941,50.238
17.76,60.557
34.516,54.817
29.511,53.287
28.546,34.264
34.798,37.013
33.263,50.002
34.902,61.732
25.999,32.857
32.945,40.314
39.046,46.328
30.547,47.976
29.874,58.166
32.023,53.199
19.835,49.859
31.833,50.819
27.096,65.822
28.435,59.507
30.738,48.244
37.608,56.757
31.865,56.465
20.862,41.121
28.31,44.755
32.508,52.166
34.63,33.269
21.373,55.532
32.777,48.874
13.081,51.373
32.666,61.058
35.085,50.948
33.052,35.148
22.196,56.156
25.339,58.864
36.754,51.345
28.015,51.365
34.732,40.056
28.542,56.333
25.71,62.858
33.119,37.438
30.06,46.804
21.1,50.274
32.524,65.453
32.039,55.271
38.989,66.812
31.205,54.855
26.63,56.906
22.613,55.978
36.637,65.109
22.743,50.297
33.653,35.119
31.716,41.462
29.309,56.283
31.257,73.522
37.147,56.177
27.448,57.505
39.595,51.795
33.113,54.315
23.48,38.492
22.409,41.961
35.825,52.044
32.146,41.422
21.072,45.595
26.919,50.647
29.001,64.016
43.408,52.037
37.408,48.445
32.432,50.208
30.823,30.354
30.916,33.889
25.157,46.915
34.393,42.829
40.433,56.161
29.806,41.901
48.769,45.511
26.119,43.145
31.438,55.553
35.799,42.848
26.066,52.664
25.998,48.119
32.33,43.133
32.248,39.465
30.444,56.127
32.207,56.021
25.024,60.203
32.003,47.472
18.638,47.491
32.659,55.657
23.527,51.436
27.346,43.761
28.897,35.81
42.017,37.074
29.703,49.474
35.458,46.365
36.968,40.655
27.8,42.753
31.539,56.587
26.09,40.754
28.05,34.497
26.674,62.492
32.187,58.127
40.726,59.542
34.284,40.337
30.007,61.941
29.494,43.92
28.82,60.791
30.698,39.582
26.398,44.527
25.242,53.221
28.503,51.456
30.445,50.79
41.57,58.635
31.636,49.443
26.986,35.189
28.421,39.023
25.289,47.804
13.109,41.545
38.683,52.305
27.768,45.618
33.636,55.648
35.606,52.794
38.254,52.887
37.662,47.216
28.511,49.355
21.772,46.7
43.788,45.729
30.939,56.718
22.013,55.132
30.699,46.535
30.439,52.917
22.896,49.199
32.254,54.229
22.804,42.16
21.215,47.944
33.915,57.237
25.663,43.798
33.949,45.345
35.827,44.084
30.564,42.437
23.864,53.26
26.296,64.713
26.276,57.975
25.364,51.715
10.79,53.014
19.945,58.414
40.201,46.907
30.174,35.383
24.763,58.246
33.97,41.647
37.804,46.006
35.986,58.773
33.62,58.329
27.444,62.14
25.628,43.964
31.604,57.292
27.56,43.846
26.455,38.496
31.583,62.926
20.885,58.694
26.533,66.121
40.893,48.13
24.522,48.612
25.107,41.636
26.8,65.653
22.543,60.458
28.36,38.91
16.891,46.594
28.009,61.574
29.257,44.401
34.418,57.607
33.014,50.792
24.863,50.327
22.067,45.821
36.922,37.16
25.948,48.204
26.732,49.93
28.123,55.399
25.828,60.385
34.877,32.3
33.33,40.244
29.084,52.99
19.664,66.789
38.796,44.21
22.97,46.433
40.066,66.359
29.918,44.297
37.562,51.876
35.152,66.167
21.626,30.605
21.094,43.513
23.067,47.956
33.886,51.313
31.941,56.395
20.663,46.615
31.239,30.0
34.451,42.819
31.213,47.157
27.157,54.896
28.554,53.853
25.915,43.831
21.562,29.192
27.981,61.219
31.779,47.74
24.149,43.03
36.81,42.538
33.749,50.35
43.737,43.882
30.984,71.104
26.601,46.838
34.431,55.687
29.753,59.167
28.716,57.047
33.51,47.02
24.298,43.207
29.672,51.728
29.25,67.139
34.532,38.175
26.637,55.095
29.909,47.211
25.407,71.286
32.253,52.827
30.743,55.796
29.398,55.216
24.919,45.312
24.805,30.655
28.671,51.403
15.405,57.657
31.689,40.268
39.948,52.276
32.414,47.665
18.135,42.304
25.548,48.908
31.401,51.922
22.169,52.58
28.603,44.214
34.77,45.302
35.343,45.524
29.098,54.638
22.5,62.265
32.173,38.644
30.495,67.705
32.222,44.655
30.469,34.075
28.443,60.278
29.954,38.96
39.102,49.128
38.333,49.692
33.378,48.14
44.627,40.892
28.115,45.834
44.235,38.647
32.022,36.877
29.691,42.672
26.631,47.992
35.411,55.553
43.964,54.359
30.836,57.076
18.241,43.359
44.368,35.31
32.212,49.175
27.05,32.43
21.939,57.875
21.224,50.024
36.34,52.063
36.804,53.31
34.803,52.918
21.535,63.524
28.012,64.081
32.636,58.778
35.457,49.13
26.511,77.56
33.224,45.751
23.536,37.044
28.267,53.364
24.352,38.44
24.382,36.223
23.295,61.825
32.353,47.588
26.085,69.586
27.906,49.405
25.176,54.54
27.876,43.35
31.872,46.582
37.901,50.249
27.138,45.034
33.815,57.128
28.551,49.946
30.85,37.37
26.033,52.635
32.1,41.797
27.396,68.863
39.013,44.147
36.27,56.11
24.524,62.647
28.418,54.239
25.742,59.618
27.968,47.288
36.072,51.375
34.655,29.445
28.412,61.616
37.798,49.092
40.396,44.342
39.534,53.485
16.143,49.981
20.895,60.69
25.689,39.738
33.262,69.488
34.992,68.531
23.986,42.677
30.826,54.21
32.894,35.185
17.988,51.779
31.395,65.087
19.52,56.593
30.38,61.55
28.126,51.765
28.755,24.164
31.825,48.454
22.191,52.16
25.662,47.709
20.746,62.044
32.84,58.619
27.535,54.992
37.88,37.004
29.179,54.371
28.659,48.038
22.985,70.178
26.6,71.535
22.635,49.84
40.172,52.855
26.833,54.285
39.786,45.131
23.58,60.334
24.316,58.309
31.593,50.478
24.755,56.296
25.692,53.126
34.072,52.645
25.222,62.45
30.21,71.679
39.653,46.712
36.178,67.442
25.093,35.198
25.925,57.117
15.81,52.528
35.712,48.089
29.99,58.084
36.16,44.028
29.433,40.207
18.827,54.534
35.587,39.419
33.316,53.468
41.129,40.625
23.972,45.461
34.065,39.68
25.442,54.447
40.643,47.952
34.367,42.986
38.548,43.806
32.23,40.205
28.743,58.532
26.224,47.359
21.752,46.914
15.821,48.487
27.349,34.318
41.866,54.87
34.984,25.111
23.897,61.329
25.439,47.175
24.266,62.901
20.808,51.176
37.334,44.756
39.432,45.301
27.702,42.474
26.818,41.257
30.526,49.88
29.518,53.877
17.297,56.058
21.201,45.561
40.589,40.861
25.542,31.455
22.131,40.286
22.871,51.496
34.035,29.445
20.587,54.418
33.829,34.566
32.251,47.304
30.758,31.528
31.928,39.053
27.891,34.55
34.054,46.029
25.711,49.603
26.196,63.501
25.456,58.002
30.128,33.91
32.892,61.562
35.607,44.071
27.844,60.554
27.388,54.337
32.242,47.61
28.804,58.958
24.894,35.285
38.017,44.329
28.899,40.381
31.979,55.336
28.843,49.207
26.642,50.76
29.782,65.239
31.508,39.619
27.945,48.814
32.544,52.911
31.812,46.121
28.724,56.038
32.575,50.769
29.234,47.194
28.782,35.346
29.019,58.902
19.626,51.854
26.189,27.688
39.322,37.776
36.255,47.521
33.631,34.205
36.07,37.228
23.823,42.321
41.05,56.876
24.734,57.702
39.821,48.191
33.467,42.611
31.603,62.966
26.592,45.731
38.523,48.37
31.048,55.235
34.518,60.264
29.064,64.376
28.101,61.305
33.832,57.39
32.732,52.45
23.892,44.002
32.87,53.117
28.499,54.355
29.342,45.373
41.535,58.054
34.983,50.377
26.137,45.7
37.635,66.224
40.463,51.043
22.87,52.218
26.376,50.422
30.799,64.402
38.247,45.761
34.402,51.818
28.439,27.99
37.394,46.146
25.355,56.939
30.825,53.485
32.759,59.031
35.739,44.49
33.739,58.875
29.117,45.396
23.97,43.473
33.888,52.292
21.26,52.359
18.789,47.828
25.74,61.832
31.856,48.527
31.927,45.921
24.686,53.837
34.853,50.978
26.001,53.469
22.72,42.004
18.336,62.189
30.425,59.961
25.818,51.108
30.72,39.188
29.343,35.084
27.345,42.848
42.986,51.093
30.797,60.948
34.827,41.729
34.352,61.036
27.975,60.05
34.125,43.998
42.147,55.02
32.853,58.647
29.327,56.72
12.447,42.551
24.57,63.758
22.023,47.995
21.223,46.18
24.374,43.025
29.051,51.466
36.243,65.878
34.946,36.631
29.978,58.398
32.025,44.895
33.321,41.059
36.089,33.133
32.98,48.733
25.691,33.367
26.644,55.688
32.853,48.055
24.423,50.434
19.781,55.068
31.644,39.102
29.828,44.469
25.17,49.093
26.179,39.428
31.617,49.989
28.723,58.885
33.714,50.035
27.932,60.364
42.544,58.178
21.592,47.333
33.904,53.695
18.149,34.793
23.616,56.201
