hour,status,response_ms
22,200,18.85
20,200,86.85
15,200,96.58
21,200,42.35
21,200,73.46
15,200,35.51
3,200,7.01
5,200,63.43
4,200,131.85
2,200,97.86
17,200,74.82
21,200,16.87
0,200,61.0
9,200,156.53
21,200,76.1
20,200,26.09
23,200,65.67
2,200,106.12
6,200,112.72
10,200,84.37
0,200,88.42
12,200,28.99
0,200,124.3
2,404,49.53
21,404,50.45
7,200,57.59
3,200,59.56
16,200,68.62
2,200,58.08
11,200,30.31
2,200,20.68
19,200,235.11
7,200,114.92
19,200,43.86
9,200,29.75
13,200,46.94
10,200,133.7
2,404,56.09
17,200,20.53
5,200,11.96
7,200,16.92
14,404,64.36
16,200,28.81
9,200,21.02
23,200,42.48
22,200,73.54
20,200,27.8
15,404,194.94
10,200,3.94
9,200,9.66
5,200,49.94
7,200,31.61
19,200,62.0
23,200,23.13
2,200,71.3
12,200,230.87
8,200,35.35
11,200,50.21
1,200,74.2
6,200,99.98
18,200,18.09
3,200,186.48
10,500,92.41
19,200,53.61
20,200,44.56
0,200,155.28
14,200,39.42
12,200,115.64
3,200,40.73
3,200,51.64
19,404,42.89
12,200,175.68
5,200,86.11
19,200,58.65
16,200,143.04
6,200,38.57
18,200,28.01
23,200,3.83
7,200,32.29
4,200,77.6
17,200,45.59
20,404,17.22
19,200,68.51
0,200,24.92
1,200,71.4
12,200,57.62
23,200,78.35
14,200,39.26
10,200,112.71
20,200,11.6
2,200,36.53
23,200,37.69
10,200,14.78
17,200,129.93
19,404,67.33
2,200,41.32
9,200,45.78
20,200,64.57
20,200,23.68
20,200,192.6
4,200,91.73
6,404,49.11
13,200,62.34
4,200,132.14
20,200,117.88
2,200,110.41
5,200,47.8
22,200,73.85
14,404,34.39
14,200,38.1
4,200,92.13
16,200,45.02
12,200,183.27
12,200,58.72
21,200,73.91
15,500,103.14
0,200,53.49
6,200,184.26
6,200,141.64
4,200,79.57
8,200,118.2
5,200,34.08
19,404,223.6
0,200,51.82
20,200,82.95
11,200,48.51
9,200,90.02
9,200,12.45
2,200,64.93
12,200,40.23
12,200,73.14
0,200,77.42
21,200,92.51
8,200,205.81
0,200,24.64
1,200,41.58
20,200,12.13
3,200,183.64
5,200,27.83
9,200,69.2
19,200,184.29
0,200,101.91
18,200,83.27
0,200,57.85
1,200,103.38
0,200,22.34
21,200,66.7
5,200,71.13
20,200,94.36
20,200,44.64
8,500,50.31
19,200,106.56
16,200,168.09
1,200,110.25
13,200,162.16
5,200,57.3
18,500,69.39
22,200,73.54
1,200,66.63
9,200,111.08
22,404,14.25
17,200,100.41
1,200,209.58
23,200,87.7
4,404,145.0
7,200,14.24
6,200,34.4
9,200,72.4
17,200,132.32
23,200,56.92
19,500,63.04
1,200,77.68
5,200,122.99
14,200,116.4
16,200,109.59
20,200,41.25
13,200,79.45
23,200,142.77
18,200,207.84
3,200,47.93
3,200,49.07
18,200,108.63
3,200,55.35
8,200,77.16
9,200,120.58
8,200,29.39
5,200,36.59
5,200,163.71
22,200,60.06
18,200,31.27
5,200,84.37
7,200,86.62
7,200,90.16
2,200,55.69
10,200,108.42
5,200,124.13
8,200,27.78
10,200,10.31
20,200,14.67
12,200,62.38
6,200,30.1
2,404,42.41
21,200,33.64
16,500,70.27
14,200,29.54
5,200,22.15
0,200,7.61
12,200,67.49
23,200,60.62
1,200,180.41
0,200,192.03
15,500,174.78
5,200,53.44
11,200,30.25
1,200,70.38
17,200,90.84
22,200,25.25
3,200,100.25
20,200,15.59
3,200,79.43
8,200,38.92
13,200,14.12
15,200,195.77
14,200,22.49
20,200,39.25
21,200,7.8
19,200,95.87
13,200,40.07
4,200,44.35
9,200,46.62
5,200,43.96
15,200,133.92
8,200,27.47
11,200,70.25
18,200,96.21
1,200,54.43
2,200,84.67
4,200,87.66
9,200,124.49
5,200,59.5
21,200,50.51
6,200,216.6
10,200,44.64
21,200,14.11
14,200,6.67
0,500,62.8
15,200,113.97
9,200,62.51
6,200,168.69
8,200,153.97
4,200,138.1
10,200,47.88
4,200,48.48
7,200,46.65
1,200,46.52
7,200,62.28
8,200,75.33
3,200,54.0
1,200,112.75
4,200,25.65
1,200,70.67
15,200,101.75
3,200,18.32
20,200,61.87
8,200,95.72
10,200,35.11
7,200,86.92
10,200,257.33
21,200,19.22
17,200,25.31
21,404,29.37
10,200,197.8
10,200,45.26
11,200,11.84
7,200,67.02
20,200,83.77
11,404,99.26
17,200,15.98
22,200,27.57
16,200,55.26
4,200,57.64
8,200,41.66
8,200,50.71
12,200,72.81
6,200,37.46
14,200,37.81
15,200,90.1
10,500,75.65
8,200,159.08
21,200,121.77
13,200,78.75
5,200,35.99
22,200,28.49
2,200,38.45
5,200,105.04
6,200,17.17
15,200,80.17
23,200,25.79
1,200,6.34
9,200,103.3
22,200,114.63
17,200,199.79
18,200,84.57
5,200,4.8
20,200,39.48
10,200,69.08
17,200,60.3
22,404,17.91
16,200,9.95
22,200,43.92
17,200,31.28
17,200,84.73
4,200,111.9
0,200,49.62
8,200,53.42
12,200,67.35
12,200,7.73
20,200,188.06
10,200,19.76
10,200,100.03
22,200,108.04
21,200,167.16
8,200,55.49
20,500,56.06
9,200,34.12
14,200,29.37
14,200,228.49
11,200,223.6
4,200,162.24
4,200,51.11
15,200,59.36
2,200,86.72
18,200,130.84
14,200,42.15
5,404,49.46
16,200,108.8
5,200,30.86
9,200,33.4
15,200,41.4
3,200,1.07
4,200,95.51
6,200,60.14
0,200,38.23
12,200,88.99
23,200,4.92
15,200,111.67
19,200,31.53
16,200,17.16
21,200,39.74
6,200,73.62
1,200,144.3
23,200,49.64
21,200,9.44
6,200,22.59
10,200,162.49
4,200,35.8
3,500,78.79
23,200,28.47
3,200,157.54
0,200,23.06
15,200,91.68
10,200,172.29
18,200,27.83
5,200,170.25
13,200,36.25
8,200,31.87
14,500,165.41
2,200,83.2
22,200,121.97
17,200,45.59
1,200,76.19
21,200,82.8
21,200,58.26
11,200,35.55
20,200,27.24
19,200,61.31
8,200,52.04
4,200,42.4
1,200,35.37
7,200,88.92
6,200,142.94
12,200,77.77
18,200,75.03
2,200,83.89
21,200,44.62
1,200,111.81
10,200,55.75
19,200,21.86
1,200,69.21
11,200,51.43
9,200,12.31
6,200,4.31
2,200,170.4
14,200,161.73
3,200,10.96
0,200,12.77
20,200,60.45
23,200,50.06
23,200,37.22
6,200,52.55
2,200,94.14
3,200,77.49
2,404,87.83
19,200,77.14
19,200,87.63
12,200,34.68
23,200,174.63
14,404,144.75
1,200,93.35
18,200,108.87
22,200,70.93
10,200,17.87
22,200,153.03
5,200,51.19
19,200,40.11
7,200,79.85
12,200,62.82
21,200,57.13
12,404,6.87
6,200,54.65
3,200,45.43
22,200,139.76
15,404,41.18
14,200,104.56
23,200,8.22
18,200,74.26
1,200,46.54
15,200,50.27
16,200,111.58
9,200,9.94
20,200,52.25
9,200,19.19
4,200,21.3
8,200,90.85
0,200,77.14
20,200,94.53
3,200,74.91
15,200,34.37
10,200,276.41
13,200,104.06
13,200,59.47
6,200,19.06
17,200,98.75
10,200,143.92
0,200,110.33
16,200,116.3
17,200,34.44
17,200,153.41
10,200,30.23
20,200,79.25
11,200,17.05
8,200,77.77
21,200,112.3
1,200,73.6
20,200,20.69
1,200,59.28
10,200,123.01
1,200,69.99
2,200,120.41
10,200,64.93
10,200,42.49
20,404,45.72
13,200,164.77
4,200,84.03
4,200,46.5
17,200,66.87
7,200,84.17
19,200,28.56
16,200,59.71
21,200,51.48
18,200,21.32
22,200,104.97
2,200,66.4
6,200,65.43
12,200,108.46
9,200,192.59
16,200,90.3
14,200,87.02
20,200,32.35
18,200,23.25
5,200,100.67
4,200,66.13
18,200,49.29
17,200,34.95
10,200,32.83
17,200,35.33
6,200,39.07
15,200,113.83
5,200,91.93
16,200,98.75
17,200,12.96
2,200,284.63
18,200,90.79
13,200,113.84
10,200,19.86
23,200,106.31
22,200,113.56
0,500,125.31
23,200,65.05
19,200,100.77
11,200,80.47
7,200,152.62
6,200,137.74
1,200,63.92
9,200,94.92
11,200,50.58
15,200,22.93
0,200,49.17
1,200,22.08
18,200,30.75
9,200,222.83
0,200,115.71
6,200,156.46
19,200,21.42
11,200,31.88
19,200,40.08
17,200,60.63
0,200,41.51
16,200,27.15
1,200,40.41
3,200,101.43
17,200,92.62
19,200,211.49
20,200,95.98
7,200,67.31
12,200,35.24
7,200,51.45
2,200,86.28
19,200,7.52
13,200,118.92
8,200,25.01
9,200,94.53
3,200,156.16
16,200,109.26
16,200,132.86
21,200,70.29
2,200,43.25
2,200,198.54
10,200,34.01
21,200,80.88
0,200,35.94
18,200,38.88
8,200,58.79
7,200,17.61
21,200,8.6
0,200,48.12
0,200,48.61
13,200,219.99
1,200,79.83
2,200,92.57
16,200,13.83
5,200,57.52
21,200,89.47
18,200,22.97
12,200,142.96
20,200,22.47
8,200,65.67
9,200,140.41
0,200,111.66
20,200,45.37
5,200,26.9
10,404,39.88
6,200,140.27
12,500,130.3
2,200,56.87
23,200,13.85
13,404,279.3
6,200,77.68
9,200,26.02
1,200,6.96
20,404,90.66
23,200,122.74
9,200,67.26
23,200,50.72
4,200,107.55
14,200,66.97
16,200,49.87
12,200,38.66
16,200,14.44
20,200,26.56
23,200,28.69
22,200,71.8
12,200,56.22
12,200,142.35
8,200,54.49
19,200,31.8
21,200,179.48
22,200,66.99
6,200,213.76
1,200,103.19
18,200,51.79
1,200,95.85
6,200,20.45
2,200,19.68
12,200,172.29
13,200,7.16
16,200,112.38
5,200,341.76
7,200,43.08
1,200,165.22
12,200,9.41
4,200,31.73
11,200,24.85
7,200,63.03
4,200,100.86
4,200,20.5
23,200,46.76
15,200,170.83
13,500,51.28
13,200,87.88
5,200,83.97
17,200,20.45
12,200,8.16
20,500,35.69
8,200,87.98
19,200,69.12
12,500,110.5
15,200,100.03
19,200,275.01
5,200,32.21
7,200,149.63
3,200,60.04
10,200,193.98
5,200,95.33
18,200,25.19
13,200,20.08
0,200,33.14
20,200,95.73
8,200,85.12
10,404,89.64
18,200,179.25
22,200,231.46
0,200,124.47
2,200,35.69
0,200,26.53
19,200,105.41
2,200,33.21
20,200,120.63
16,200,23.55
11,200,15.77
7,200,109.9
0,200,21.82
13,200,125.46
3,200,65.12
19,200,120.52
7,200,112.21
10,200,22.42
9,500,20.99
11,200,17.25
1,200,37.14
10,200,79.48
16,200,81.42
13,200,56.57
1,200,67.76
21,200,103.07
1,200,63.6
12,200,37.63
5,200,75.12
15,200,74.53
4,200,81.02
12,200,140.11
3,200,117.33
21,200,78.93
7,200,112.04
8,200,16.9
1,200,165.45
4,200,26.58
2,200,41.12
8,200,84.18
23,200,59.84
7,200,94.2
10,404,52.08
5,200,49.97
17,200,92.21
15,200,87.95
8,500,52.9
17,200,85.39
7,404,70.99
12,200,19.9
17,200,104.99
2,200,43.36
6,200,145.66
17,200,93.3
21,200,104.51
20,200,94.38
19,200,79.22
3,200,36.86
23,200,28.86
3,200,51.78
10,200,109.86
19,404,312.55
2,200,82.2
17,200,76.91
14,200,88.4
8,200,53.6
21,200,47.34
16,200,16.72
6,200,9.0
7,200,115.28
3,200,48.86
9,200,16.23
0,200,62.13
14,200,86.61
12,200,11.88
13,200,82.43
12,200,21.73
3,200,130.14
20,200,175.65
2,200,36.69
4,200,27.91
11,200,58.42
2,200,93.16
2,200,38.6
15,200,65.76
7,200,28.37
3,200,138.7
13,200,61.97
14,200,33.18
12,200,84.75
5,200,114.93
21,200,52.61
18,404,32.66
16,200,36.94
6,200,32.79
14,200,62.93
2,200,34.56
23,200,70.12
3,200,120.54
4,200,39.62
6,404,125.87
6,200,18.07
17,200,56.67
5,200,22.03
11,200,86.8
17,404,109.16
14,200,129.08
22,200,177.97
13,200,73.85
3,200,46.12
4,200,50.27
20,200,97.83
19,200,127.14
11,200,238.47
16,200,18.85
18,200,48.39
0,200,141.23
13,200,231.9
7,200,46.03
22,200,26.18
19,200,62.76
13,500,99.02
19,200,33.7
22,200,102.45
8,200,14.71
12,200,82.69
2,200,87.24
1,200,171.69
14,200,129.24
6,404,29.54
18,200,144.32
13,200,77.72
4,200,118.66
4,200,21.82
13,200,88.13
7,200,134.85
22,200,101.25
9,200,19.13
19,200,81.33
5,200,68.68
11,200,127.37
3,200,86.01
3,200,163.86
7,200,79.35
7,200,58.16
2,200,65.92
4,200,99.43
5,200,103.65
23,404,13.65
6,200,92.54
21,200,26.21
15,200,79.44
8,200,7.87
16,200,60.59
10,200,65.27
15,200,51.57
5,200,122.83
21,404,40.4
14,200,137.68
18,200,74.18
10,200,67.32
9,200,83.21
21,200,68.8
5,200,154.99
2,200,22.43
18,200,90.33
20,200,137.49
8,200,40.88
1,200,129.16
6,200,83.74
8,500,75.8
10,200,18.01
16,200,61.27
5,200,123.12
5,200,78.36
18,200,46.11
21,200,27.92
13,200,47.87
0,200,59.9
18,200,42.6
22,200,49.83
20,200,38.03
17,200,97.12
10,200,57.61
21,200,222.27
0,200,35.22
14,200,144.52
10,200,10.37
8,200,197.51
20,200,115.27
2,200,99.62
1,200,136.59
0,200,162.78
15,200,75.56
21,200,22.59
8,200,140.0
5,200,44.97
4,200,19.38
8,200,78.86
13,200,24.79
9,200,194.8
19,200,32.68
19,200,68.39
19,200,59.93
23,200,30.89
9,200,42.14
4,200,77.36
3,404,73.21
22,200,117.54
4,200,181.96
10,200,28.88
20,200,34.74
15,200,123.45
3,200,197.92
11,200,22.96
9,200,3.83
18,200,20.26
17,200,42.91
19,200,77.89
9,200,37.81
0,200,82.8
20,200,84.45
4,200,68.78
9,200,58.55
23,200,41.14
22,200,71.45
11,200,29.25
9,200,51.14
8,200,31.54
23,200,131.17
21,200,15.29
7,200,48.37
4,200,0.93
2,200,119.56
11,200,27.54
2,404,32.22
13,200,60.4
7,200,73.73
19,404,47.23
1,200,31.89
8,200,63.79
7,200,18.33
2,200,6.91
0,200,71.69
4,200,66.89
2,200,90.53
23,200,136.93
7,200,85.08
6,200,18.21
23,200,29.98
18,200,65.93
21,200,96.84
3,200,36.2
16,200,14.4
3,200,49.89
16,200,22.27
10,200,95.11
19,200,74.53
23,404,44.43
14,200,39.38
16,200,75.35
18,200,40.64
23,200,76.18
2,200,21.86
11,200,59.33
3,200,77.96
21,200,71.88
22,200,28.26
9,200,72.97
7,200,100.6
18,200,29.72
18,200,135.53
23,200,51.05
18,200,27.01
19,404,30.89
22,200,148.13
19,200,60.9
3,200,79.07
21,200,56.71
0,200,22.2
20,200,11.22
16,200,63.6
23,200,82.07
8,200,88.7
21,200,174.68
10,200,58.85
12,200,15.31
14,200,56.72
4,200,158.7
1,200,97.35
20,200,200.54
2,200,106.2
9,200,26.28
18,200,68.83
19,200,45.39
21,200,109.45
13,200,68.24
1,200,59.28
17,200,6.17
18,200,37.36
12,200,84.46
15,200,74.35
20,200,62.68
15,200,107.34
18,200,34.5
15,200,113.78
7,200,69.58
16,200,84.21
9,200,235.17
7,200,70.06
11,200,27.45
9,200,168.11
19,200,5.41
23,200,89.99
14,200,60.41
7,200,27.94
23,200,225.95
12,200,43.91
15,200,7.29
0,200,52.69
8,500,70.05
22,200,7.6
23,200,74.3
10,200,42.68
21,200,70.03
17,200,121.85
7,200,46.22
11,200,67.43
22,200,71.07
19,200,95.28
8,200,37.21
8,200,106.04
2,200,90.08
3,200,54.21
20,200,11.92
15,200,106.35
19,200,126.05
3,200,51.04
23,200,56.12
1,200,59.16
8,200,71.06
10,200,20.97
1,200,29.36
0,200,47.61
2,200,65.12
16,200,65.3
19,200,44.54
16,200,69.19
14,200,129.82
17,200,95.0
8,500,85.72
17,200,76.45
11,200,8.52
13,200,22.46
19,200,65.32
20,200,69.13
3,200,187.22
22,200,18.61
19,200,140.68
8,500,124.63
0,200,34.04
10,200,77.28
7,200,195.96
16,200,40.19
12,200,8.77
18,200,50.48
0,200,80.18
12,200,140.9
15,200,55.08
23,200,76.33
3,200,18.82
11,404,148.8
22,200,4.82
10,200,172.27
21,200,184.63
18,200,19.82
0,200,13.45
4,200,81.39
22,200,191.34
18,200,64.01
18,200,27.48
14,200,169.45
13,200,134.02
20,200,124.19
3,200,28.03
16,200,194.38
23,200,119.62
18,200,87.42
18,200,83.25
11,200,58.74
23,200,158.33
14,200,95.71
14,200,62.31
1,200,69.28
2,200,226.93
18,200,138.36
8,200,21.75
16,200,8.95
19,200,101.82
16,200,19.28
22,200,132.52
3,200,52.33
21,200,11.28
9,500,89.19
23,200,15.95
14,200,200.48
11,200,66.75
9,200,92.91
7,200,63.81
21,200,170.45
8,200,58.57
8,200,117.03
12,200,111.89
6,200,37.26
19,200,14.87
7,200,65.02
1,200,32.85
14,200,34.62
0,200,67.46
0,200,52.43
11,200,119.51
6,200,41.16
22,200,28.68
1,500,64.38
14,200,27.74
12,200,68.39
23,200,54.77
8,200,54.32
10,200,256.32
15,200,15.45
17,200,178.86
20,200,66.51
17,200,10.51
5,200,25.02
3,200,15.44
5,200,245.96
8,200,53.51
4,200,88.81
17,200,124.37
19,200,58.92
5,200,129.13
3,200,69.51
6,200,47.98
17,200,80.23
7,200,118.21
12,200,35.9
8,200,53.49
19,200,26.66
19,200,90.9
11,200,68.65
13,200,22.06
20,200,69.82
2,500,105.31
14,404,124.45
6,200,88.5
8,200,36.21
8,200,109.56
22,200,77.26
20,200,113.68
7,200,76.56
21,200,75.85
12,200,91.13
22,200,37.74
0,500,59.99
20,200,52.53
15,200,98.76
6,200,21.11
8,200,21.74
10,200,263.26
23,200,174.03
11,200,57.75
13,200,133.37
3,200,34.59
14,200,299.66
20,404,72.94
16,200,93.86
4,500,51.19
17,200,83.87
20,200,72.23
15,200,67.1
14,200,15.42
3,200,39.92
11,200,92.17
15,200,20.64
10,200,76.8
19,200,20.16
2,404,132.23
4,200,140.67
11,200,46.95
20,200,148.5
16,200,58.07
4,200,113.9
4,200,54.14
18,200,99.34
11,200,72.71
8,200,29.0
6,500,59.94
16,200,74.92
10,200,25.05
22,200,72.99
12,200,81.44
16,200,187.57
3,200,42.8
0,200,70.22
20,200,62.39
1,200,33.4
5,200,70.24
0,200,12.7
14,200,65.54
5,404,93.58
21,200,52.16
4,200,140.38
0,500,57.82
14,200,91.28
16,200,116.65
6,200,49.15
13,200,83.08
23,200,213.7
8,200,164.18
9,200,37.76
11,200,10.81
21,200,72.81
21,200,36.35
20,200,15.67
23,200,207.45
18,200,86.35
13,200,43.21
2,200,38.46
15,200,8.51
3,200,42.4
10,200,101.43
9,200,12.43
7,200,57.6
19,200,44.02
13,200,101.76
12,200,3.42
20,200,23.44
1,200,76.32
8,200,88.06
16,200,16.1
0,200,60.64
21,200,51.68
23,404,42.61
13,404,45.98
19,200,217.99
16,200,84.5
6,200,68.71
17,200,20.88
18,200,33.4
20,200,36.79
13,200,33.72
19,200,43.95
4,200,90.12
21,200,32.05
21,200,83.85
3,200,158.82
2,200,28.62
10,200,67.72
21,200,71.37
13,200,85.03
9,200,14.45
2,200,245.44
22,200,116.55
15,404,51.54
6,200,168.6
21,200,69.7
11,200,62.21
23,500,187.61
10,200,139.84
1,200,47.97
22,200,88.63
6,200,34.53
5,200,122.07
14,200,20.52
2,200,46.51
7,404,116.02
17,200,131.18
18,200,10.73
3,200,146.06
3,200,137.39
9,200,60.9
14,200,92.93
8,200,24.98
21,200,18.17
21,200,90.56
22,200,41.93
21,200,205.94
21,200,23.81
15,200,70.21
5,200,37.57
3,200,34.19
19,200,123.82
11,200,74.07
6,200,57.67
9,404,70.56
20,200,44.94
11,200,117.96
13,200,160.19
18,200,186.23
23,200,205.87
7,200,54.59
19,200,150.78
2,200,52.97
18,200,53.22
2,200,47.3
6,200,35.99
7,200,25.62
2,200,56.96
4,200,35.08
6,200,163.56
21,200,92.16
13,200,22.36
8,200,66.02
4,200,82.51
14,200,180.54
21,200,43.13
15,200,49.15
3,200,41.65
12,200,76.34
15,200,77.96
18,200,77.66
18,200,98.66
15,200,50.43
4,200,69.9
10,200,19.7
14,200,73.16
9,200,49.51
11,200,150.22
15,200,47.26
6,200,101.25
13,200,77.32
11,200,35.49
15,200,11.71
21,200,29.46
11,404,180.87
23,200,29.21
0,200,98.44
8,200,87.48
6,200,33.8
4,200,155.32
19,200,189.51
7,200,108.28
20,200,35.31
14,200,32.7
0,404,134.6
22,200,146.57
11,200,32.62
8,200,46.2
23,404,62.68
3,200,84.79
4,200,18.22
18,200,136.28
6,200,159.51
0,200,83.17
9,200,226.64
18,200,2.28
22,200,28.34
12,200,20.14
6,200,76.99
5,200,0.55
17,200,173.72
18,200,111.83
10,200,98.55
14,200,2.97
21,200,43.93
18,200,28.3
10,200,111.07
1,200,6.28
20,200,16.42
10,200,73.78
2,200,121.79
8,200,30.85
17,200,73.04
18,200,48.54
19,200,135.38
10,200,81.04
4,200,101.65
1,200,51.08
7,200,17.9
4,200,11.51
4,200,113.69
12,200,76.39
8,200,131.86
8,200,34.17
12,200,232.1
3,200,181.66
1,200,80.65
7,200,133.2
17,200,23.67
1,200,68.96
19,200,111.77
3,200,135.02
11,200,107.54
23,200,81.07
2,200,83.37
5,200,63.36
4,200,160.09
0,200,90.55
10,200,32.16
15,200,107.0
20,200,68.08
21,200,209.44
3,200,189.31
16,200,46.95
6,200,25.78
9,200,307.49
1,404,76.7
2,200,229.99
17,200,87.83
20,200,16.68
22,200,92.48
15,200,76.46
5,200,5.2
5,200,108.06
17,200,15.57
3,404,56.44
15,200,199.86
3,404,157.14
16,200,114.18
1,200,27.92
3,200,57.6
6,404,54.07
6,200,18.6
18,500,2.53
16,200,69.52
4,200,23.87
20,200,19.63
17,200,31.81
5,200,31.06
18,200,57.67
8,200,55.34
17,200,76.58
14,200,57.51
16,200,68.73
1,200,12.75
21,200,83.05
19,200,136.59
20,200,128.35
16,200,45.73
22,200,96.26
4,200,117.56
5,200,35.69
8,200,4.72
13,200,89.61
17,200,12.44
20,200,110.4
1,200,42.3
15,200,40.75
10,200,124.02
5,200,24.04
5,200,68.87
18,200,98.5
13,200,103.73
2,200,57.42
6,200,58.72
14,200,24.41
1,200,123.92
14,404,32.18
20,500,40.09
23,200,35.5
1,200,68.59
18,200,29.34
3,200,123.68
8,200,53.91
0,200,69.53
7,200,133.78
15,200,70.62
14,200,42.48
2,200,70.09
10,200,57.12
11,200,211.55
21,404,102.99
19,200,32.0
8,200,77.34
6,200,66.3
9,200,247.71
11,200,72.36
12,200,114.89
7,200,66.36
7,200,41.58
10,200,131.76
1,200,204.67
17,200,68.84
6,200,32.33
8,200,26.38
9,200,152.66
0,200,17.85
18,200,111.98
15,200,59.89
18,200,81.14
17,200,38.31
6,200,143.57
17,200,121.21
16,200,18.12
21,200,131.21
2,200,81.19
11,200,26.22
22,200,41.79
0,200,60.57
21,200,44.66
1,200,135.33
12,200,184.41
5,200,42.59
12,200,21.9
2,200,167.72
13,200,100.84
11,200,37.34
7,200,144.89
11,200,112.85
1,200,33.73
13,200,78.65
11,200,196.52
10,200,96.48
5,200,14.39
12,200,180.18
15,200,82.7
2,200,75.36
5,200,61.02
17,200,68.33
0,200,97.36
4,200,29.45
14,200,57.52
14,200,87.96
15,404,348.39
1,200,87.57
1,200,46.89
18,200,17.25
19,200,180.06
5,200,36.65
13,200,76.68
4,200,29.64
7,200,60.69
0,200,65.7
8,200,58.7
14,200,74.22
20,200,66.69
14,200,193.23
9,200,64.63
2,200,16.93
2,200,52.1
20,200,53.06
19,200,66.14
17,200,69.04
3,200,295.68
23,200,21.01
15,200,35.66
16,200,45.4
18,200,45.58
19,404,137.05
14,200,43.5
12,200,207.75
5,500,116.62
20,200,65.49
2,200,56.38
8,200,50.99
12,200,11.78
3,200,100.66
11,200,38.75
21,200,162.15
2,200,180.73
5,200,136.78
10,200,64.75
13,200,43.6
9,200,126.79
9,200,55.1
0,200,101.5
6,200,39.02
1,200,24.7
14,200,150.73
2,200,159.07
7,200,22.57
7,200,74.02
2,200,29.36
2,200,40.24
21,200,155.92
8,200,51.62
8,404,114.95
17,200,71.15
22,200,39.35
4,200,55.22
5,200,57.15
21,200,140.31
0,200,55.74
19,200,163.99
1,200,94.65
20,200,69.72
14,200,139.41
18,200,102.84
17,200,39.32
5,200,79.58
11,200,169.54
13,200,18.41
22,200,95.7
5,200,127.21
8,200,9.74
2,200,178.55
17,200,79.16
10,200,137.46
7,200,89.52
7,200,59.17
15,200,309.01
19,200,260.77
7,200,21.52
19,200,72.53
14,200,98.23
8,200,87.99
23,200,141.95
21,404,113.74
13,200,122.25
23,200,65.97
0,404,60.67
6,200,68.55
11,200,93.6
11,200,81.82
16,200,127.01
4,200,24.1
17,200,151.71
1,200,68.84
21,200,190.42
17,200,61.36
9,200,40.47
15,200,113.88
1,200,38.99
18,200,54.67
2,200,185.92
6,200,170.69
14,200,179.68
17,200,125.1
15,200,53.65
3,404,123.15
5,200,31.25
15,200,8.99
11,200,40.92
7,200,58.67
1,200,79.04
21,200,336.26
17,200,217.52
14,200,89.26
18,200,154.36
4,200,29.64
16,200,72.51
2,200,141.48
22,200,23.28
3,200,83.61
10,200,160.03
6,200,6.67
15,200,78.68
0,500,159.61
3,200,39.59
0,200,85.66
5,200,158.31
4,200,121.57
23,404,198.01
22,200,99.73
17,200,93.06
14,200,95.24
10,200,39.43
11,200,14.65
23,200,75.71
8,200,97.29
16,200,118.8
19,200,139.73
23,200,135.0
1,200,27.02
10,404,86.07
5,200,125.76
3,200,16.51
13,200,79.05
23,200,64.87
19,200,80.59
17,200,46.63
5,200,45.28
8,200,19.25
21,200,90.14
4,200,51.61
19,200,164.48
16,200,74.38
17,200,67.55
13,500,53.19
10,200,34.32
11,200,91.36
17,200,102.83
20,200,70.94
8,200,97.81
2,200,42.9
22,404,34.06
4,200,72.47
20,200,87.8
12,200,42.11
13,200,67.0
2,200,91.01
22,200,59.08
16,200,134.8
8,200,143.16
23,200,18.89
22,200,104.98
16,200,119.6
9,200,213.24
14,200,2.29
11,200,86.76
11,200,79.45
14,200,46.71
19,200,15.66
3,200,189.22
6,200,70.38
5,200,67.49
8,200,216.59
15,200,229.97
19,200,130.62
8,200,10.03
7,200,70.76
21,200,7.08
6,404,34.08
8,200,168.25
14,200,47.83
18,200,66.67
20,200,47.8
23,200,54.93
7,200,9.22
14,200,66.93
1,200,24.12
2,200,41.95
5,404,78.4
5,200,83.81
2,200,84.58
12,200,56.24
6,200,61.05
20,200,20.07
5,200,160.09
17,404,98.48
20,200,28.17
17,200,74.95
2,200,54.21
1,200,116.83
8,500,159.91
21,200,24.73
9,200,49.94
8,200,67.62
21,200,130.51
9,200,41.28
0,200,19.11
12,200,98.47
22,200,106.19
14,200,116.85
19,200,34.74
4,200,95.79
11,200,45.25
17,200,144.14
0,200,96.86
4,200,47.34
2,200,105.49
20,404,119.3
11,200,89.57
0,200,17.37
21,200,41.49
13,200,125.45
18,200,78.07
22,200,72.92
18,200,67.82
4,404,5.38
13,200,100.0
14,500,80.24
2,200,25.56
17,200,109.03
13,200,98.12
1,200,30.08
19,200,25.46
22,200,43.83
11,200,116.0
12,200,104.85
4,200,38.43
2,200,133.62
1,200,85.01
2,200,148.73
6,200,162.77
20,200,234.49
13,200,53.13
5,200,41.43
14,200,31.56
16,200,105.83
17,200,107.0
7,200,51.29
6,200,176.62
22,200,8.63
12,200,77.85
5,200,54.58
23,200,37.61
0,200,43.14
18,200,23.51
21,200,76.83
3,200,55.25
2,200,64.79
13,200,90.59
5,200,20.71
9,200,75.02
23,200,5.22
1,200,177.86
16,200,50.65
5,200,50.53
17,200,218.95
10,200,74.4
5,200,30.31
3,200,108.44
20,200,127.41
11,200,43.51
0,200,61.26
3,200,67.31
21,200,85.17
21,200,226.23
13,200,23.01
6,200,69.28
9,200,49.97
14,200,135.17
5,200,73.75
19,200,92.78
1,200,148.46
9,200,47.04
6,200,56.08
7,200,78.96
